event_id,family_id,lane_id,control_trade_id,universe_id,period_id,pair,decision_time,governor_state,horizon_hours,exit_time,entry_open,exit_open,forward_return
24,PERSISTENT_LOWER_HIGH_GIVEBACK,GLOBAL,176,D2,ROBUSTNESS_2022,AVAX-USDT,2022-02-17 15:00:00+00:00,OPEN,24,2022-02-18 15:00:00+00:00,91.326,86.105,-0.05716882377417154
24,PERSISTENT_LOWER_HIGH_GIVEBACK,GLOBAL,176,D2,ROBUSTNESS_2022,AVAX-USDT,2022-02-17 15:00:00+00:00,OPEN,48,2022-02-19 15:00:00+00:00,91.326,83.195,-0.0890326960558877
30,PERSISTENT_LOWER_HIGH_GIVEBACK,GLOBAL,348,E2,ROBUSTNESS_2022,AVAX-USDT,2022-02-17 15:00:00+00:00,OPEN,6,2022-02-17 21:00:00+00:00,91.326,88.295,-0.03318879618071513
30,PERSISTENT_LOWER_HIGH_GIVEBACK,GLOBAL,348,E2,ROBUSTNESS_2022,AVAX-USDT,2022-02-17 15:00:00+00:00,OPEN,24,2022-02-18 15:00:00+00:00,91.326,86.105,-0.05716882377417154
30,PERSISTENT_LOWER_HIGH_GIVEBACK,GLOBAL,348,E2,ROBUSTNESS_2022,AVAX-USDT,2022-02-17 15:00:00+00:00,OPEN,48,2022-02-19 15:00:00+00:00,91.326,83.195,-0.0890326960558877
19,PERSISTENT_LOWER_HIGH_GIVEBACK,OPEN,7,C2,ROBUSTNESS_2022,AVAX-USDT,2022-02-17 15:00:00+00:00,OPEN,6,2022-02-17 21:00:00+00:00,91.326,88.295,-0.03318879618071513
19,PERSISTENT_LOWER_HIGH_GIVEBACK,OPEN,7,C2,ROBUSTNESS_2022,AVAX-USDT,2022-02-17 15:00:00+00:00,OPEN,24,2022-02-18 15:00:00+00:00,91.326,86.105,-0.05716882377417154
19,PERSISTENT_LOWER_HIGH_GIVEBACK,OPEN,7,C2,ROBUSTNESS_2022,AVAX-USDT,2022-02-17 15:00:00+00:00,OPEN,48,2022-02-19 15:00:00+00:00,91.326,83.195,-0.0890326960558877
25,PERSISTENT_LOWER_HIGH_GIVEBACK,OPEN,176,D2,ROBUSTNESS_2022,AVAX-USDT,2022-02-17 15:00:00+00:00,OPEN,6,2022-02-17 21:00:00+00:00,91.326,88.295,-0.03318879618071513
25,PERSISTENT_LOWER_HIGH_GIVEBACK,OPEN,176,D2,ROBUSTNESS_2022,AVAX-USDT,2022-02-17 15:00:00+00:00,OPEN,24,2022-02-18 15:00:00+00:00,91.326,86.105,-0.05716882377417154
25,PERSISTENT_LOWER_HIGH_GIVEBACK,OPEN,176,D2,ROBUSTNESS_2022,AVAX-USDT,2022-02-17 15:00:00+00:00,OPEN,48,2022-02-19 15:00:00+00:00,91.326,83.195,-0.0890326960558877
31,PERSISTENT_LOWER_HIGH_GIVEBACK,OPEN,348,E2,ROBUSTNESS_2022,AVAX-USDT,2022-02-17 15:00:00+00:00,OPEN,6,2022-02-17 21:00:00+00:00,91.326,88.295,-0.03318879618071513
31,PERSISTENT_LOWER_HIGH_GIVEBACK,OPEN,348,E2,ROBUSTNESS_2022,AVAX-USDT,2022-02-17 15:00:00+00:00,OPEN,24,2022-02-18 15:00:00+00:00,91.326,86.105,-0.05716882377417154
31,PERSISTENT_LOWER_HIGH_GIVEBACK,OPEN,348,E2,ROBUSTNESS_2022,AVAX-USDT,2022-02-17 15:00:00+00:00,OPEN,48,2022-02-19 15:00:00+00:00,91.326,83.195,-0.0890326960558877
20,PERSISTENT_LOWER_HIGH_GIVEBACK,OPEN_OR_CAUTION,7,C2,ROBUSTNESS_2022,AVAX-USDT,2022-02-17 15:00:00+00:00,OPEN,6,2022-02-17 21:00:00+00:00,91.326,88.295,-0.03318879618071513
20,PERSISTENT_LOWER_HIGH_GIVEBACK,OPEN_OR_CAUTION,7,C2,ROBUSTNESS_2022,AVAX-USDT,2022-02-17 15:00:00+00:00,OPEN,24,2022-02-18 15:00:00+00:00,91.326,86.105,-0.05716882377417154
20,PERSISTENT_LOWER_HIGH_GIVEBACK,OPEN_OR_CAUTION,7,C2,ROBUSTNESS_2022,AVAX-USDT,2022-02-17 15:00:00+00:00,OPEN,48,2022-02-19 15:00:00+00:00,91.326,83.195,-0.0890326960558877
26,PERSISTENT_LOWER_HIGH_GIVEBACK,OPEN_OR_CAUTION,176,D2,ROBUSTNESS_2022,AVAX-USDT,2022-02-17 15:00:00+00:00,OPEN,6,2022-02-17 21:00:00+00:00,91.326,88.295,-0.03318879618071513
26,PERSISTENT_LOWER_HIGH_GIVEBACK,OPEN_OR_CAUTION,176,D2,ROBUSTNESS_2022,AVAX-USDT,2022-02-17 15:00:00+00:00,OPEN,24,2022-02-18 15:00:00+00:00,91.326,86.105,-0.05716882377417154
26,PERSISTENT_LOWER_HIGH_GIVEBACK,OPEN_OR_CAUTION,176,D2,ROBUSTNESS_2022,AVAX-USDT,2022-02-17 15:00:00+00:00,OPEN,48,2022-02-19 15:00:00+00:00,91.326,83.195,-0.0890326960558877
32,PERSISTENT_LOWER_HIGH_GIVEBACK,OPEN_OR_CAUTION,348,E2,ROBUSTNESS_2022,AVAX-USDT,2022-02-17 15:00:00+00:00,OPEN,6,2022-02-17 21:00:00+00:00,91.326,88.295,-0.03318879618071513
32,PERSISTENT_LOWER_HIGH_GIVEBACK,OPEN_OR_CAUTION,348,E2,ROBUSTNESS_2022,AVAX-USDT,2022-02-17 15:00:00+00:00,OPEN,24,2022-02-18 15:00:00+00:00,91.326,86.105,-0.05716882377417154
32,PERSISTENT_LOWER_HIGH_GIVEBACK,OPEN_OR_CAUTION,348,E2,ROBUSTNESS_2022,AVAX-USDT,2022-02-17 15:00:00+00:00,OPEN,48,2022-02-19 15:00:00+00:00,91.326,83.195,-0.0890326960558877
21,TROUGH_RECOVERY_FAILURE,GLOBAL,7,C2,ROBUSTNESS_2022,AVAX-USDT,2022-02-17 15:00:00+00:00,OPEN,6,2022-02-17 21:00:00+00:00,91.326,88.295,-0.03318879618071513
21,TROUGH_RECOVERY_FAILURE,GLOBAL,7,C2,ROBUSTNESS_2022,AVAX-USDT,2022-02-17 15:00:00+00:00,OPEN,24,2022-02-18 15:00:00+00:00,91.326,86.105,-0.05716882377417154
21,TROUGH_RECOVERY_FAILURE,GLOBAL,7,C2,ROBUSTNESS_2022,AVAX-USDT,2022-02-17 15:00:00+00:00,OPEN,48,2022-02-19 15:00:00+00:00,91.326,83.195,-0.0890326960558877
27,TROUGH_RECOVERY_FAILURE,GLOBAL,176,D2,ROBUSTNESS_2022,AVAX-USDT,2022-02-17 15:00:00+00:00,OPEN,6,2022-02-17 21:00:00+00:00,91.326,88.295,-0.03318879618071513
27,TROUGH_RECOVERY_FAILURE,GLOBAL,176,D2,ROBUSTNESS_2022,AVAX-USDT,2022-02-17 15:00:00+00:00,OPEN,24,2022-02-18 15:00:00+00:00,91.326,86.105,-0.05716882377417154
27,TROUGH_RECOVERY_FAILURE,GLOBAL,176,D2,ROBUSTNESS_2022,AVAX-USDT,2022-02-17 15:00:00+00:00,OPEN,48,2022-02-19 15:00:00+00:00,91.326,83.195,-0.0890326960558877
33,TROUGH_RECOVERY_FAILURE,GLOBAL,348,E2,ROBUSTNESS_2022,AVAX-USDT,2022-02-17 15:00:00+00:00,OPEN,6,2022-02-17 21:00:00+00:00,91.326,88.295,-0.03318879618071513
33,TROUGH_RECOVERY_FAILURE,GLOBAL,348,E2,ROBUSTNESS_2022,AVAX-USDT,2022-02-17 15:00:00+00:00,OPEN,24,2022-02-18 15:00:00+00:00,91.326,86.105,-0.05716882377417154
33,TROUGH_RECOVERY_FAILURE,GLOBAL,348,E2,ROBUSTNESS_2022,AVAX-USDT,2022-02-17 15:00:00+00:00,OPEN,48,2022-02-19 15:00:00+00:00,91.326,83.195,-0.0890326960558877
22,TROUGH_RECOVERY_FAILURE,OPEN,7,C2,ROBUSTNESS_2022,AVAX-USDT,2022-02-17 15:00:00+00:00,OPEN,6,2022-02-17 21:00:00+00:00,91.326,88.295,-0.03318879618071513
22,TROUGH_RECOVERY_FAILURE,OPEN,7,C2,ROBUSTNESS_2022,AVAX-USDT,2022-02-17 15:00:00+00:00,OPEN,24,2022-02-18 15:00:00+00:00,91.326,86.105,-0.05716882377417154
22,TROUGH_RECOVERY_FAILURE,OPEN,7,C2,ROBUSTNESS_2022,AVAX-USDT,2022-02-17 15:00:00+00:00,OPEN,48,2022-02-19 15:00:00+00:00,91.326,83.195,-0.0890326960558877
28,TROUGH_RECOVERY_FAILURE,OPEN,176,D2,ROBUSTNESS_2022,AVAX-USDT,2022-02-17 15:00:00+00:00,OPEN,6,2022-02-17 21:00:00+00:00,91.326,88.295,-0.03318879618071513
28,TROUGH_RECOVERY_FAILURE,OPEN,176,D2,ROBUSTNESS_2022,AVAX-USDT,2022-02-17 15:00:00+00:00,OPEN,24,2022-02-18 15:00:00+00:00,91.326,86.105,-0.05716882377417154
28,TROUGH_RECOVERY_FAILURE,OPEN,176,D2,ROBUSTNESS_2022,AVAX-USDT,2022-02-17 15:00:00+00:00,OPEN,48,2022-02-19 15:00:00+00:00,91.326,83.195,-0.0890326960558877
34,TROUGH_RECOVERY_FAILURE,OPEN,348,E2,ROBUSTNESS_2022,AVAX-USDT,2022-02-17 15:00:00+00:00,OPEN,6,2022-02-17 21:00:00+00:00,91.326,88.295,-0.03318879618071513
34,TROUGH_RECOVERY_FAILURE,OPEN,348,E2,ROBUSTNESS_2022,AVAX-USDT,2022-02-17 15:00:00+00:00,OPEN,24,2022-02-18 15:00:00+00:00,91.326,86.105,-0.05716882377417154
34,TROUGH_RECOVERY_FAILURE,OPEN,348,E2,ROBUSTNESS_2022,AVAX-USDT,2022-02-17 15:00:00+00:00,OPEN,48,2022-02-19 15:00:00+00:00,91.326,83.195,-0.0890326960558877
23,TROUGH_RECOVERY_FAILURE,OPEN_OR_CAUTION,7,C2,ROBUSTNESS_2022,AVAX-USDT,2022-02-17 15:00:00+00:00,OPEN,6,2022-02-17 21:00:00+00:00,91.326,88.295,-0.03318879618071513
23,TROUGH_RECOVERY_FAILURE,OPEN_OR_CAUTION,7,C2,ROBUSTNESS_2022,AVAX-USDT,2022-02-17 15:00:00+00:00,OPEN,24,2022-02-18 15:00:00+00:00,91.326,86.105,-0.05716882377417154
23,TROUGH_RECOVERY_FAILURE,OPEN_OR_CAUTION,7,C2,ROBUSTNESS_2022,AVAX-USDT,2022-02-17 15:00:00+00:00,OPEN,48,2022-02-19 15:00:00+00:00,91.326,83.195,-0.0890326960558877
29,TROUGH_RECOVERY_FAILURE,OPEN_OR_CAUTION,176,D2,ROBUSTNESS_2022,AVAX-USDT,2022-02-17 15:00:00+00:00,OPEN,6,2022-02-17 21:00:00+00:00,91.326,88.295,-0.03318879618071513
29,TROUGH_RECOVERY_FAILURE,OPEN_OR_CAUTION,176,D2,ROBUSTNESS_2022,AVAX-USDT,2022-02-17 15:00:00+00:00,OPEN,24,2022-02-18 15:00:00+00:00,91.326,86.105,-0.05716882377417154
29,TROUGH_RECOVERY_FAILURE,OPEN_OR_CAUTION,176,D2,ROBUSTNESS_2022,AVAX-USDT,2022-02-17 15:00:00+00:00,OPEN,48,2022-02-19 15:00:00+00:00,91.326,83.195,-0.0890326960558877
35,TROUGH_RECOVERY_FAILURE,OPEN_OR_CAUTION,348,E2,ROBUSTNESS_2022,AVAX-USDT,2022-02-17 15:00:00+00:00,OPEN,6,2022-02-17 21:00:00+00:00,91.326,88.295,-0.03318879618071513
35,TROUGH_RECOVERY_FAILURE,OPEN_OR_CAUTION,348,E2,ROBUSTNESS_2022,AVAX-USDT,2022-02-17 15:00:00+00:00,OPEN,24,2022-02-18 15:00:00+00:00,91.326,86.105,-0.05716882377417154
35,TROUGH_RECOVERY_FAILURE,OPEN_OR_CAUTION,348,E2,ROBUSTNESS_2022,AVAX-USDT,2022-02-17 15:00:00+00:00,OPEN,48,2022-02-19 15:00:00+00:00,91.326,83.195,-0.0890326960558877
36,PERSISTENT_LOWER_HIGH_GIVEBACK,GLOBAL,3,C2,ROBUSTNESS_2022,ATOM-USDT,2022-02-17 19:00:00+00:00,OPEN,6,2022-02-18 01:00:00+00:00,28.9187,28.0612,-0.029652093627998588
36,PERSISTENT_LOWER_HIGH_GIVEBACK,GLOBAL,3,C2,ROBUSTNESS_2022,ATOM-USDT,2022-02-17 19:00:00+00:00,OPEN,24,2022-02-18 19:00:00+00:00,28.9187,27.2033,-0.05931801913640666
36,PERSISTENT_LOWER_HIGH_GIVEBACK,GLOBAL,3,C2,ROBUSTNESS_2022,ATOM-USDT,2022-02-17 19:00:00+00:00,OPEN,48,2022-02-19 19:00:00+00:00,28.9187,26.6828,-0.07731675351934908
42,PERSISTENT_LOWER_HIGH_GIVEBACK,GLOBAL,172,D2,ROBUSTNESS_2022,ATOM-USDT,2022-02-17 19:00:00+00:00,OPEN,6,2022-02-18 01:00:00+00:00,28.9187,28.0612,-0.029652093627998588
42,PERSISTENT_LOWER_HIGH_GIVEBACK,GLOBAL,172,D2,ROBUSTNESS_2022,ATOM-USDT,2022-02-17 19:00:00+00:00,OPEN,24,2022-02-18 19:00:00+00:00,28.9187,27.2033,-0.05931801913640666
42,PERSISTENT_LOWER_HIGH_GIVEBACK,GLOBAL,172,D2,ROBUSTNESS_2022,ATOM-USDT,2022-02-17 19:00:00+00:00,OPEN,48,2022-02-19 19:00:00+00:00,28.9187,26.6828,-0.07731675351934908
48,PERSISTENT_LOWER_HIGH_GIVEBACK,GLOBAL,344,E2,ROBUSTNESS_2022,ATOM-USDT,2022-02-17 19:00:00+00:00,OPEN,6,2022-02-18 01:00:00+00:00,28.9187,28.0612,-0.029652093627998588
48,PERSISTENT_LOWER_HIGH_GIVEBACK,GLOBAL,344,E2,ROBUSTNESS_2022,ATOM-USDT,2022-02-17 19:00:00+00:00,OPEN,24,2022-02-18 19:00:00+00:00,28.9187,27.2033,-0.05931801913640666
48,PERSISTENT_LOWER_HIGH_GIVEBACK,GLOBAL,344,E2,ROBUSTNESS_2022,ATOM-USDT,2022-02-17 19:00:00+00:00,OPEN,48,2022-02-19 19:00:00+00:00,28.9187,26.6828,-0.07731675351934908
37,PERSISTENT_LOWER_HIGH_GIVEBACK,OPEN,3,C2,ROBUSTNESS_2022,ATOM-USDT,2022-02-17 19:00:00+00:00,OPEN,6,2022-02-18 01:00:00+00:00,28.9187,28.0612,-0.029652093627998588
37,PERSISTENT_LOWER_HIGH_GIVEBACK,OPEN,3,C2,ROBUSTNESS_2022,ATOM-USDT,2022-02-17 19:00:00+00:00,OPEN,24,2022-02-18 19:00:00+00:00,28.9187,27.2033,-0.05931801913640666
37,PERSISTENT_LOWER_HIGH_GIVEBACK,OPEN,3,C2,ROBUSTNESS_2022,ATOM-USDT,2022-02-17 19:00:00+00:00,OPEN,48,2022-02-19 19:00:00+00:00,28.9187,26.6828,-0.07731675351934908
43,PERSISTENT_LOWER_HIGH_GIVEBACK,OPEN,172,D2,ROBUSTNESS_2022,ATOM-USDT,2022-02-17 19:00:00+00:00,OPEN,6,2022-02-18 01:00:00+00:00,28.9187,28.0612,-0.029652093627998588
43,PERSISTENT_LOWER_HIGH_GIVEBACK,OPEN,172,D2,ROBUSTNESS_2022,ATOM-USDT,2022-02-17 19:00:00+00:00,OPEN,24,2022-02-18 19:00:00+00:00,28.9187,27.2033,-0.05931801913640666
43,PERSISTENT_LOWER_HIGH_GIVEBACK,OPEN,172,D2,ROBUSTNESS_2022,ATOM-USDT,2022-02-17 19:00:00+00:00,OPEN,48,2022-02-19 19:00:00+00:00,28.9187,26.6828,-0.07731675351934908
49,PERSISTENT_LOWER_HIGH_GIVEBACK,OPEN,344,E2,ROBUSTNESS_2022,ATOM-USDT,2022-02-17 19:00:00+00:00,OPEN,6,2022-02-18 01:00:00+00:00,28.9187,28.0612,-0.029652093627998588
49,PERSISTENT_LOWER_HIGH_GIVEBACK,OPEN,344,E2,ROBUSTNESS_2022,ATOM-USDT,2022-02-17 19:00:00+00:00,OPEN,24,2022-02-18 19:00:00+00:00,28.9187,27.2033,-0.05931801913640666
49,PERSISTENT_LOWER_HIGH_GIVEBACK,OPEN,344,E2,ROBUSTNESS_2022,ATOM-USDT,2022-02-17 19:00:00+00:00,OPEN,48,2022-02-19 19:00:00+00:00,28.9187,26.6828,-0.07731675351934908
38,PERSISTENT_LOWER_HIGH_GIVEBACK,OPEN_OR_CAUTION,3,C2,ROBUSTNESS_2022,ATOM-USDT,2022-02-17 19:00:00+00:00,OPEN,6,2022-02-18 01:00:00+00:00,28.9187,28.0612,-0.029652093627998588
38,PERSISTENT_LOWER_HIGH_GIVEBACK,OPEN_OR_CAUTION,3,C2,ROBUSTNESS_2022,ATOM-USDT,2022-02-17 19:00:00+00:00,OPEN,24,2022-02-18 19:00:00+00:00,28.9187,27.2033,-0.05931801913640666
38,PERSISTENT_LOWER_HIGH_GIVEBACK,OPEN_OR_CAUTION,3,C2,ROBUSTNESS_2022,ATOM-USDT,2022-02-17 19:00:00+00:00,OPEN,48,2022-02-19 19:00:00+00:00,28.9187,26.6828,-0.07731675351934908
44,PERSISTENT_LOWER_HIGH_GIVEBACK,OPEN_OR_CAUTION,172,D2,ROBUSTNESS_2022,ATOM-USDT,2022-02-17 19:00:00+00:00,OPEN,6,2022-02-18 01:00:00+00:00,28.9187,28.0612,-0.029652093627998588
44,PERSISTENT_LOWER_HIGH_GIVEBACK,OPEN_OR_CAUTION,172,D2,ROBUSTNESS_2022,ATOM-USDT,2022-02-17 19:00:00+00:00,OPEN,24,2022-02-18 19:00:00+00:00,28.9187,27.2033,-0.05931801913640666
44,PERSISTENT_LOWER_HIGH_GIVEBACK,OPEN_OR_CAUTION,172,D2,ROBUSTNESS_2022,ATOM-USDT,2022-02-17 19:00:00+00:00,OPEN,48,2022-02-19 19:00:00+00:00,28.9187,26.6828,-0.07731675351934908
50,PERSISTENT_LOWER_HIGH_GIVEBACK,OPEN_OR_CAUTION,344,E2,ROBUSTNESS_2022,ATOM-USDT,2022-02-17 19:00:00+00:00,OPEN,6,2022-02-18 01:00:00+00:00,28.9187,28.0612,-0.029652093627998588
50,PERSISTENT_LOWER_HIGH_GIVEBACK,OPEN_OR_CAUTION,344,E2,ROBUSTNESS_2022,ATOM-USDT,2022-02-17 19:00:00+00:00,OPEN,24,2022-02-18 19:00:00+00:00,28.9187,27.2033,-0.05931801913640666
50,PERSISTENT_LOWER_HIGH_GIVEBACK,OPEN_OR_CAUTION,344,E2,ROBUSTNESS_2022,ATOM-USDT,2022-02-17 19:00:00+00:00,OPEN,48,2022-02-19 19:00:00+00:00,28.9187,26.6828,-0.07731675351934908
39,TROUGH_RECOVERY_FAILURE,GLOBAL,3,C2,ROBUSTNESS_2022,ATOM-USDT,2022-02-17 19:00:00+00:00,OPEN,6,2022-02-18 01:00:00+00:00,28.9187,28.0612,-0.029652093627998588
39,TROUGH_RECOVERY_FAILURE,GLOBAL,3,C2,ROBUSTNESS_2022,ATOM-USDT,2022-02-17 19:00:00+00:00,OPEN,24,2022-02-18 19:00:00+00:00,28.9187,27.2033,-0.05931801913640666
39,TROUGH_RECOVERY_FAILURE,GLOBAL,3,C2,ROBUSTNESS_2022,ATOM-USDT,2022-02-17 19:00:00+00:00,OPEN,48,2022-02-19 19:00:00+00:00,28.9187,26.6828,-0.07731675351934908
45,TROUGH_RECOVERY_FAILURE,GLOBAL,172,D2,ROBUSTNESS_2022,ATOM-USDT,2022-02-17 19:00:00+00:00,OPEN,6,2022-02-18 01:00:00+00:00,28.9187,28.0612,-0.029652093627998588
45,TROUGH_RECOVERY_FAILURE,GLOBAL,172,D2,ROBUSTNESS_2022,ATOM-USDT,2022-02-17 19:00:00+00:00,OPEN,24,2022-02-18 19:00:00+00:00,28.9187,27.2033,-0.05931801913640666
45,TROUGH_RECOVERY_FAILURE,GLOBAL,172,D2,ROBUSTNESS_2022,ATOM-USDT,2022-02-17 19:00:00+00:00,OPEN,48,2022-02-19 19:00:00+00:00,28.9187,26.6828,-0.07731675351934908
51,TROUGH_RECOVERY_FAILURE,GLOBAL,344,E2,ROBUSTNESS_2022,ATOM-USDT,2022-02-17 19:00:00+00:00,OPEN,6,2022-02-18 01:00:00+00:00,28.9187,28.0612,-0.029652093627998588
51,TROUGH_RECOVERY_FAILURE,GLOBAL,344,E2,ROBUSTNESS_2022,ATOM-USDT,2022-02-17 19:00:00+00:00,OPEN,24,2022-02-18 19:00:00+00:00,28.9187,27.2033,-0.05931801913640666
51,TROUGH_RECOVERY_FAILURE,GLOBAL,344,E2,ROBUSTNESS_2022,ATOM-USDT,2022-02-17 19:00:00+00:00,OPEN,48,2022-02-19 19:00:00+00:00,28.9187,26.6828,-0.07731675351934908
40,TROUGH_RECOVERY_FAILURE,OPEN,3,C2,ROBUSTNESS_2022,ATOM-USDT,2022-02-17 19:00:00+00:00,OPEN,6,2022-02-18 01:00:00+00:00,28.9187,28.0612,-0.029652093627998588
40,TROUGH_RECOVERY_FAILURE,OPEN,3,C2,ROBUSTNESS_2022,ATOM-USDT,2022-02-17 19:00:00+00:00,OPEN,24,2022-02-18 19:00:00+00:00,28.9187,27.2033,-0.05931801913640666
40,TROUGH_RECOVERY_FAILURE,OPEN,3,C2,ROBUSTNESS_2022,ATOM-USDT,2022-02-17 19:00:00+00:00,OPEN,48,2022-02-19 19:00:00+00:00,28.9187,26.6828,-0.07731675351934908
46,TROUGH_RECOVERY_FAILURE,OPEN,172,D2,ROBUSTNESS_2022,ATOM-USDT,2022-02-17 19:00:00+00:00,OPEN,6,2022-02-18 01:00:00+00:00,28.9187,28.0612,-0.029652093627998588
46,TROUGH_RECOVERY_FAILURE,OPEN,172,D2,ROBUSTNESS_2022,ATOM-USDT,2022-02-17 19:00:00+00:00,OPEN,24,2022-02-18 19:00:00+00:00,28.9187,27.2033,-0.05931801913640666
46,TROUGH_RECOVERY_FAILURE,OPEN,172,D2,ROBUSTNESS_2022,ATOM-USDT,2022-02-17 19:00:00+00:00,OPEN,48,2022-02-19 19:00:00+00:00,28.9187,26.6828,-0.07731675351934908
52,TROUGH_RECOVERY_FAILURE,OPEN,344,E2,ROBUSTNESS_2022,ATOM-USDT,2022-02-17 19:00:00+00:00,OPEN,6,2022-02-18 01:00:00+00:00,28.9187,28.0612,-0.029652093627998588
52,TROUGH_RECOVERY_FAILURE,OPEN,344,E2,ROBUSTNESS_2022,ATOM-USDT,2022-02-17 19:00:00+00:00,OPEN,24,2022-02-18 19:00:00+00:00,28.9187,27.2033,-0.05931801913640666
52,TROUGH_RECOVERY_FAILURE,OPEN,344,E2,ROBUSTNESS_2022,ATOM-USDT,2022-02-17 19:00:00+00:00,OPEN,48,2022-02-19 19:00:00+00:00,28.9187,26.6828,-0.07731675351934908
41,TROUGH_RECOVERY_FAILURE,OPEN_OR_CAUTION,3,C2,ROBUSTNESS_2022,ATOM-USDT,2022-02-17 19:00:00+00:00,OPEN,6,2022-02-18 01:00:00+00:00,28.9187,28.0612,-0.029652093627998588
41,TROUGH_RECOVERY_FAILURE,OPEN_OR_CAUTION,3,C2,ROBUSTNESS_2022,ATOM-USDT,2022-02-17 19:00:00+00:00,OPEN,24,2022-02-18 19:00:00+00:00,28.9187,27.2033,-0.05931801913640666
41,TROUGH_RECOVERY_FAILURE,OPEN_OR_CAUTION,3,C2,ROBUSTNESS_2022,ATOM-USDT,2022-02-17 19:00:00+00:00,OPEN,48,2022-02-19 19:00:00+00:00,28.9187,26.6828,-0.07731675351934908
47,TROUGH_RECOVERY_FAILURE,OPEN_OR_CAUTION,172,D2,ROBUSTNESS_2022,ATOM-USDT,2022-02-17 19:00:00+00:00,OPEN,6,2022-02-18 01:00:00+00:00,28.9187,28.0612,-0.029652093627998588
47,TROUGH_RECOVERY_FAILURE,OPEN_OR_CAUTION,172,D2,ROBUSTNESS_2022,ATOM-USDT,2022-02-17 19:00:00+00:00,OPEN,24,2022-02-18 19:00:00+00:00,28.9187,27.2033,-0.05931801913640666
47,TROUGH_RECOVERY_FAILURE,OPEN_OR_CAUTION,172,D2,ROBUSTNESS_2022,ATOM-USDT,2022-02-17 19:00:00+00:00,OPEN,48,2022-02-19 19:00:00+00:00,28.9187,26.6828,-0.07731675351934908
53,TROUGH_RECOVERY_FAILURE,OPEN_OR_CAUTION,344,E2,ROBUSTNESS_2022,ATOM-USDT,2022-02-17 19:00:00+00:00,OPEN,6,2022-02-18 01:00:00+00:00,28.9187,28.0612,-0.029652093627998588
53,TROUGH_RECOVERY_FAILURE,OPEN_OR_CAUTION,344,E2,ROBUSTNESS_2022,ATOM-USDT,2022-02-17 19:00:00+00:00,OPEN,24,2022-02-18 19:00:00+00:00,28.9187,27.2033,-0.05931801913640666
53,TROUGH_RECOVERY_FAILURE,OPEN_OR_CAUTION,344,E2,ROBUSTNESS_2022,ATOM-USDT,2022-02-17 19:00:00+00:00,OPEN,48,2022-02-19 19:00:00+00:00,28.9187,26.6828,-0.07731675351934908
54,PERSISTENT_LOWER_HIGH_GIVEBACK,GLOBAL,3,C2,ROBUSTNESS_2022,ATOM-USDT,2022-02-17 21:00:00+00:00,OPEN,6,2022-02-18 03:00:00+00:00,28.6924,28.3494,-0.011954385133345458
54,PERSISTENT_LOWER_HIGH_GIVEBACK,GLOBAL,3,C2,ROBUSTNESS_2022,ATOM-USDT,2022-02-17 21:00:00+00:00,OPEN,24,2022-02-18 21:00:00+00:00,28.6924,27.4302,-0.043990743193319526
54,PERSISTENT_LOWER_HIGH_GIVEBACK,GLOBAL,3,C2,ROBUSTNESS_2022,ATOM-USDT,2022-02-17 21:00:00+00:00,OPEN,48,2022-02-19 21:00:00+00:00,28.6924,26.3637,-0.08116086489802166
60,PERSISTENT_LOWER_HIGH_GIVEBACK,GLOBAL,172,D2,ROBUSTNESS_2022,ATOM-USDT,2022-02-17 21:00:00+00:00,OPEN,6,2022-02-18 03:00:00+00:00,28.6924,28.3494,-0.011954385133345458
60,PERSISTENT_LOWER_HIGH_GIVEBACK,GLOBAL,172,D2,ROBUSTNESS_2022,ATOM-USDT,2022-02-17 21:00:00+00:00,OPEN,24,2022-02-18 21:00:00+00:00,28.6924,27.4302,-0.043990743193319526
60,PERSISTENT_LOWER_HIGH_GIVEBACK,GLOBAL,172,D2,ROBUSTNESS_2022,ATOM-USDT,2022-02-17 21:00:00+00:00,OPEN,48,2022-02-19 21:00:00+00:00,28.6924,26.3637,-0.08116086489802166
66,PERSISTENT_LOWER_HIGH_GIVEBACK,GLOBAL,344,E2,ROBUSTNESS_2022,ATOM-USDT,2022-02-17 21:00:00+00:00,OPEN,6,2022-02-18 03:00:00+00:00,28.6924,28.3494,-0.011954385133345458
66,PERSISTENT_LOWER_HIGH_GIVEBACK,GLOBAL,344,E2,ROBUSTNESS_2022,ATOM-USDT,2022-02-17 21:00:00+00:00,OPEN,24,2022-02-18 21:00:00+00:00,28.6924,27.4302,-0.043990743193319526
66,PERSISTENT_LOWER_HIGH_GIVEBACK,GLOBAL,344,E2,ROBUSTNESS_2022,ATOM-USDT,2022-02-17 21:00:00+00:00,OPEN,48,2022-02-19 21:00:00+00:00,28.6924,26.3637,-0.08116086489802166
55,PERSISTENT_LOWER_HIGH_GIVEBACK,OPEN,3,C2,ROBUSTNESS_2022,ATOM-USDT,2022-02-17 21:00:00+00:00,OPEN,6,2022-02-18 03:00:00+00:00,28.6924,28.3494,-0.011954385133345458
55,PERSISTENT_LOWER_HIGH_GIVEBACK,OPEN,3,C2,ROBUSTNESS_2022,ATOM-USDT,2022-02-17 21:00:00+00:00,OPEN,24,2022-02-18 21:00:00+00:00,28.6924,27.4302,-0.043990743193319526
