asset,day,source_timestamp,available_at,market_cap_usd,canonical_asset,canonical_symbol,normalization_rule,stablecoin_excluded,investable_identity,raw_form_count,canonical_source_asset,identity_overlay_rule,identity_excluded,identity_exclusion_reason,d0b_raw_form_count,rebalance_time,market_cap_rank,venue_data_eligible,venue_rank
snx,2023-11-05T00:00:00+00:00,2023-11-05T00:00:00+00:00,2023-11-06T00:00:00+00:00,818563411.0531596,snx,SNX,IDENTITY,False,True,1,snx,D0A_IDENTITY_RETAINED,False,,1,2023-11-06T00:00:00+00:00,30,True,23
comp,2023-11-05T00:00:00+00:00,2023-11-05T00:00:00+00:00,2023-11-06T00:00:00+00:00,499623529.456819,comp,COMP,IDENTITY,False,True,1,comp,D0A_IDENTITY_RETAINED,False,,1,2023-11-06T00:00:00+00:00,31,True,24
1inch,2023-11-05T00:00:00+00:00,2023-11-05T00:00:00+00:00,2023-11-06T00:00:00+00:00,496850169.246669,1inch,1INCH,IDENTITY,False,True,1,1inch,D0A_IDENTITY_RETAINED,False,,1,2023-11-06T00:00:00+00:00,32,True,25
paxg,2023-11-05T00:00:00+00:00,2023-11-05T00:00:00+00:00,2023-11-06T00:00:00+00:00,474240761.15719855,paxg,PAXG,IDENTITY,False,True,1,paxg,D0A_IDENTITY_RETAINED,False,,1,2023-11-06T00:00:00+00:00,34,True,26
zec,2023-11-05T00:00:00+00:00,2023-11-05T00:00:00+00:00,2023-11-06T00:00:00+00:00,412641713.5331382,zec,ZEC,IDENTITY,False,True,1,zec,D0A_IDENTITY_RETAINED,False,,1,2023-11-06T00:00:00+00:00,35,True,27
ftt,2023-11-05T00:00:00+00:00,2023-11-05T00:00:00+00:00,2023-11-06T00:00:00+00:00,376223011.86275554,ftt,FTT,IDENTITY,False,True,1,ftt,D0A_IDENTITY_RETAINED,False,,1,2023-11-06T00:00:00+00:00,36,True,28
dash,2023-11-05T00:00:00+00:00,2023-11-05T00:00:00+00:00,2023-11-06T00:00:00+00:00,351546062.8894297,dash,DASH,IDENTITY,False,True,1,dash,D0A_IDENTITY_RETAINED,False,,1,2023-11-06T00:00:00+00:00,38,True,29
bat,2023-11-05T00:00:00+00:00,2023-11-05T00:00:00+00:00,2023-11-06T00:00:00+00:00,327183530.761068,bat,BAT,IDENTITY,False,True,1,bat,D0A_IDENTITY_RETAINED,False,,1,2023-11-06T00:00:00+00:00,40,True,30
btc,2023-11-12T00:00:00+00:00,2023-11-12T00:00:00+00:00,2023-11-13T00:00:00+00:00,724050510722.7842,btc,BTC,IDENTITY,False,True,2,btc,D0A_IDENTITY_RETAINED,False,,2,2023-11-13T00:00:00+00:00,1,True,1
eth,2023-11-12T00:00:00+00:00,2023-11-12T00:00:00+00:00,2023-11-13T00:00:00+00:00,245931430048.25092,eth,ETH,IDENTITY,False,True,2,eth,D0A_IDENTITY_RETAINED,False,,1,2023-11-13T00:00:00+00:00,2,True,2
xrp,2023-11-12T00:00:00+00:00,2023-11-12T00:00:00+00:00,2023-11-13T00:00:00+00:00,66099775423.71653,xrp,XRP,IDENTITY,False,True,1,xrp,D0A_IDENTITY_RETAINED,False,,1,2023-11-13T00:00:00+00:00,3,True,3
link,2023-11-12T00:00:00+00:00,2023-11-12T00:00:00+00:00,2023-11-13T00:00:00+00:00,15978444779.3116,link,LINK,IDENTITY,False,True,1,link,D0A_IDENTITY_RETAINED,False,,1,2023-11-13T00:00:00+00:00,4,True,4
ada,2023-11-12T00:00:00+00:00,2023-11-12T00:00:00+00:00,2023-11-13T00:00:00+00:00,13244368678.377108,ada,ADA,IDENTITY,False,True,1,ada,D0A_IDENTITY_RETAINED,False,,1,2023-11-13T00:00:00+00:00,5,True,5
xlm,2023-11-12T00:00:00+00:00,2023-11-12T00:00:00+00:00,2023-11-13T00:00:00+00:00,13091610227.359253,xlm,XLM,IDENTITY,False,True,1,xlm,D0A_IDENTITY_RETAINED,False,,1,2023-11-13T00:00:00+00:00,6,True,6
doge,2023-11-12T00:00:00+00:00,2023-11-12T00:00:00+00:00,2023-11-13T00:00:00+00:00,11046209792.674652,doge,DOGE,IDENTITY,False,True,1,doge,D0A_IDENTITY_RETAINED,False,,1,2023-11-13T00:00:00+00:00,7,True,7
cro,2023-11-12T00:00:00+00:00,2023-11-12T00:00:00+00:00,2023-11-13T00:00:00+00:00,9918679456.39466,cro,CRO,IDENTITY,False,True,1,cro,D0A_IDENTITY_RETAINED,False,,1,2023-11-13T00:00:00+00:00,8,True,8
shib_eth,2023-11-12T00:00:00+00:00,2023-11-12T00:00:00+00:00,2023-11-13T00:00:00+00:00,8901641272.43604,shib,SHIB,NETWORK_FORM_TO_PARENT,False,True,1,shib_eth,D0A_IDENTITY_RETAINED,False,,1,2023-11-13T00:00:00+00:00,10,True,9
avaxp,2023-11-12T00:00:00+00:00,2023-11-12T00:00:00+00:00,2023-11-13T00:00:00+00:00,6497010424.625904,avax,AVAX,EXPLICIT_ALIAS,False,True,2,avaxp,D0A_IDENTITY_RETAINED,False,,2,2023-11-13T00:00:00+00:00,12,True,10
ltc,2023-11-12T00:00:00+00:00,2023-11-12T00:00:00+00:00,2023-11-13T00:00:00+00:00,5527090004.683093,ltc,LTC,IDENTITY,False,True,1,ltc,D0A_IDENTITY_RETAINED,False,,1,2023-11-13T00:00:00+00:00,13,True,11
uni,2023-11-12T00:00:00+00:00,2023-11-12T00:00:00+00:00,2023-11-13T00:00:00+00:00,5407663909.6659,uni,UNI,IDENTITY,False,True,1,uni,D0A_IDENTITY_RETAINED,False,,1,2023-11-13T00:00:00+00:00,14,True,12
xmr,2023-11-12T00:00:00+00:00,2023-11-12T00:00:00+00:00,2023-11-13T00:00:00+00:00,3058596873.624535,xmr,XMR,IDENTITY,False,True,1,xmr,D0A_IDENTITY_RETAINED,False,,1,2023-11-13T00:00:00+00:00,16,True,13
etc,2023-11-12T00:00:00+00:00,2023-11-12T00:00:00+00:00,2023-11-13T00:00:00+00:00,2887413515.2782974,etc,ETC,IDENTITY,False,True,1,etc,D0A_IDENTITY_RETAINED,False,,1,2023-11-13T00:00:00+00:00,17,True,14
qnt,2023-11-12T00:00:00+00:00,2023-11-12T00:00:00+00:00,2023-11-13T00:00:00+00:00,2542285173.7058363,qnt,QNT,IDENTITY,False,True,1,qnt,D0A_IDENTITY_RETAINED,False,,1,2023-11-13T00:00:00+00:00,19,True,15
icp,2023-11-12T00:00:00+00:00,2023-11-12T00:00:00+00:00,2023-11-13T00:00:00+00:00,2365882115.800367,icp,ICP,IDENTITY,False,True,1,icp,D0A_IDENTITY_RETAINED,False,,1,2023-11-13T00:00:00+00:00,20,True,16
ldo,2023-11-12T00:00:00+00:00,2023-11-12T00:00:00+00:00,2023-11-13T00:00:00+00:00,2265303886.44666,ldo,LDO,IDENTITY,False,True,1,ldo,D0A_IDENTITY_RETAINED,False,,1,2023-11-13T00:00:00+00:00,21,True,17
aave,2023-11-12T00:00:00+00:00,2023-11-12T00:00:00+00:00,2023-11-13T00:00:00+00:00,1573482245.5460527,aave,AAVE,IDENTITY,False,True,2,aave,D0A_IDENTITY_RETAINED,False,,1,2023-11-13T00:00:00+00:00,22,True,18
algo,2023-11-12T00:00:00+00:00,2023-11-12T00:00:00+00:00,2023-11-13T00:00:00+00:00,1453151101.16729,algo,ALGO,IDENTITY,False,True,1,algo,D0A_IDENTITY_RETAINED,False,,1,2023-11-13T00:00:00+00:00,25,True,19
crv,2023-11-12T00:00:00+00:00,2023-11-12T00:00:00+00:00,2023-11-13T00:00:00+00:00,1285517272.4638755,crv,CRV,IDENTITY,False,True,1,crv,D0A_IDENTITY_RETAINED,False,,1,2023-11-13T00:00:00+00:00,26,True,20
neo,2023-11-12T00:00:00+00:00,2023-11-12T00:00:00+00:00,2023-11-13T00:00:00+00:00,1250699265.55528,neo,NEO,IDENTITY,False,True,1,neo,D0A_IDENTITY_RETAINED,False,,1,2023-11-13T00:00:00+00:00,28,True,21
ftt,2023-11-12T00:00:00+00:00,2023-11-12T00:00:00+00:00,2023-11-13T00:00:00+00:00,1121106670.7191103,ftt,FTT,IDENTITY,False,True,1,ftt,D0A_IDENTITY_RETAINED,False,,1,2023-11-13T00:00:00+00:00,29,True,22
mana,2023-11-12T00:00:00+00:00,2023-11-12T00:00:00+00:00,2023-11-13T00:00:00+00:00,1020467137.4558811,mana,MANA,IDENTITY,False,True,1,mana,D0A_IDENTITY_RETAINED,False,,1,2023-11-13T00:00:00+00:00,30,True,23
snx,2023-11-12T00:00:00+00:00,2023-11-12T00:00:00+00:00,2023-11-13T00:00:00+00:00,944783214.2010863,snx,SNX,IDENTITY,False,True,1,snx,D0A_IDENTITY_RETAINED,False,,1,2023-11-13T00:00:00+00:00,31,True,24
1inch,2023-11-12T00:00:00+00:00,2023-11-12T00:00:00+00:00,2023-11-13T00:00:00+00:00,570595026.2543415,1inch,1INCH,IDENTITY,False,True,1,1inch,D0A_IDENTITY_RETAINED,False,,1,2023-11-13T00:00:00+00:00,32,True,25
comp,2023-11-12T00:00:00+00:00,2023-11-12T00:00:00+00:00,2023-11-13T00:00:00+00:00,544079819.007928,comp,COMP,IDENTITY,False,True,1,comp,D0A_IDENTITY_RETAINED,False,,1,2023-11-13T00:00:00+00:00,33,True,26
paxg,2023-11-12T00:00:00+00:00,2023-11-12T00:00:00+00:00,2023-11-13T00:00:00+00:00,457275639.1619078,paxg,PAXG,IDENTITY,False,True,1,paxg,D0A_IDENTITY_RETAINED,False,,1,2023-11-13T00:00:00+00:00,36,True,27
zec,2023-11-12T00:00:00+00:00,2023-11-12T00:00:00+00:00,2023-11-13T00:00:00+00:00,449912107.0172433,zec,ZEC,IDENTITY,False,True,1,zec,D0A_IDENTITY_RETAINED,False,,1,2023-11-13T00:00:00+00:00,37,True,28
dash,2023-11-12T00:00:00+00:00,2023-11-12T00:00:00+00:00,2023-11-13T00:00:00+00:00,388194764.95986843,dash,DASH,IDENTITY,False,True,1,dash,D0A_IDENTITY_RETAINED,False,,1,2023-11-13T00:00:00+00:00,38,True,29
bat,2023-11-12T00:00:00+00:00,2023-11-12T00:00:00+00:00,2023-11-13T00:00:00+00:00,362494455.466188,bat,BAT,IDENTITY,False,True,1,bat,D0A_IDENTITY_RETAINED,False,,1,2023-11-13T00:00:00+00:00,39,True,30
btc,2023-11-19T00:00:00+00:00,2023-11-19T00:00:00+00:00,2023-11-20T00:00:00+00:00,731899071791.294,btc,BTC,IDENTITY,False,True,2,btc,D0A_IDENTITY_RETAINED,False,,2,2023-11-20T00:00:00+00:00,1,True,1
eth,2023-11-19T00:00:00+00:00,2023-11-19T00:00:00+00:00,2023-11-20T00:00:00+00:00,241687427766.12207,eth,ETH,IDENTITY,False,True,2,eth,D0A_IDENTITY_RETAINED,False,,1,2023-11-20T00:00:00+00:00,2,True,2
xrp,2023-11-19T00:00:00+00:00,2023-11-19T00:00:00+00:00,2023-11-20T00:00:00+00:00,62747773113.36255,xrp,XRP,IDENTITY,False,True,1,xrp,D0A_IDENTITY_RETAINED,False,,1,2023-11-20T00:00:00+00:00,3,True,3
link,2023-11-19T00:00:00+00:00,2023-11-19T00:00:00+00:00,2023-11-20T00:00:00+00:00,14933677998.1639,link,LINK,IDENTITY,False,True,1,link,D0A_IDENTITY_RETAINED,False,,1,2023-11-20T00:00:00+00:00,4,True,4
ada,2023-11-19T00:00:00+00:00,2023-11-19T00:00:00+00:00,2023-11-20T00:00:00+00:00,13300337895.863367,ada,ADA,IDENTITY,False,True,1,ada,D0A_IDENTITY_RETAINED,False,,1,2023-11-20T00:00:00+00:00,5,True,5
xlm,2023-11-19T00:00:00+00:00,2023-11-19T00:00:00+00:00,2023-11-20T00:00:00+00:00,12769222622.447706,xlm,XLM,IDENTITY,False,True,1,xlm,D0A_IDENTITY_RETAINED,False,,1,2023-11-20T00:00:00+00:00,6,True,6
doge,2023-11-19T00:00:00+00:00,2023-11-19T00:00:00+00:00,2023-11-20T00:00:00+00:00,11409641237.06388,doge,DOGE,IDENTITY,False,True,1,doge,D0A_IDENTITY_RETAINED,False,,1,2023-11-20T00:00:00+00:00,7,True,7
cro,2023-11-19T00:00:00+00:00,2023-11-19T00:00:00+00:00,2023-11-20T00:00:00+00:00,9812060689.16288,cro,CRO,IDENTITY,False,True,1,cro,D0A_IDENTITY_RETAINED,False,,1,2023-11-20T00:00:00+00:00,8,True,8
shib_eth,2023-11-19T00:00:00+00:00,2023-11-19T00:00:00+00:00,2023-11-20T00:00:00+00:00,8681411969.468132,shib,SHIB,NETWORK_FORM_TO_PARENT,False,True,1,shib_eth,D0A_IDENTITY_RETAINED,False,,1,2023-11-20T00:00:00+00:00,9,True,9
avaxp,2023-11-19T00:00:00+00:00,2023-11-19T00:00:00+00:00,2023-11-20T00:00:00+00:00,7852885065.65896,avax,AVAX,EXPLICIT_ALIAS,False,True,2,avaxp,D0A_IDENTITY_RETAINED,False,,2,2023-11-20T00:00:00+00:00,11,True,10
uni,2023-11-19T00:00:00+00:00,2023-11-19T00:00:00+00:00,2023-11-20T00:00:00+00:00,5233494788.05047,uni,UNI,IDENTITY,False,True,1,uni,D0A_IDENTITY_RETAINED,False,,1,2023-11-20T00:00:00+00:00,13,True,11
ltc,2023-11-19T00:00:00+00:00,2023-11-19T00:00:00+00:00,2023-11-20T00:00:00+00:00,5217309426.135376,ltc,LTC,IDENTITY,False,True,1,ltc,D0A_IDENTITY_RETAINED,False,,1,2023-11-20T00:00:00+00:00,14,True,12
xmr,2023-11-19T00:00:00+00:00,2023-11-19T00:00:00+00:00,2023-11-20T00:00:00+00:00,2931657911.355999,xmr,XMR,IDENTITY,False,True,1,xmr,D0A_IDENTITY_RETAINED,False,,1,2023-11-20T00:00:00+00:00,16,True,13
etc,2023-11-19T00:00:00+00:00,2023-11-19T00:00:00+00:00,2023-11-20T00:00:00+00:00,2826058651.9448323,etc,ETC,IDENTITY,False,True,1,etc,D0A_IDENTITY_RETAINED,False,,1,2023-11-20T00:00:00+00:00,17,True,14
qnt,2023-11-19T00:00:00+00:00,2023-11-19T00:00:00+00:00,2023-11-20T00:00:00+00:00,2475634319.066286,qnt,QNT,IDENTITY,False,True,1,qnt,D0A_IDENTITY_RETAINED,False,,1,2023-11-20T00:00:00+00:00,19,True,15
ldo,2023-11-19T00:00:00+00:00,2023-11-19T00:00:00+00:00,2023-11-20T00:00:00+00:00,2359716473.1354,ldo,LDO,IDENTITY,False,True,1,ldo,D0A_IDENTITY_RETAINED,False,,1,2023-11-20T00:00:00+00:00,20,True,16
icp,2023-11-19T00:00:00+00:00,2023-11-19T00:00:00+00:00,2023-11-20T00:00:00+00:00,2348474377.844978,icp,ICP,IDENTITY,False,True,1,icp,D0A_IDENTITY_RETAINED,False,,1,2023-11-20T00:00:00+00:00,21,True,17
aave,2023-11-19T00:00:00+00:00,2023-11-19T00:00:00+00:00,2023-11-20T00:00:00+00:00,1463463790.3875072,aave,AAVE,IDENTITY,False,True,2,aave,D0A_IDENTITY_RETAINED,False,,1,2023-11-20T00:00:00+00:00,24,True,18
algo,2023-11-19T00:00:00+00:00,2023-11-19T00:00:00+00:00,2023-11-20T00:00:00+00:00,1416051687.14928,algo,ALGO,IDENTITY,False,True,1,algo,D0A_IDENTITY_RETAINED,False,,1,2023-11-20T00:00:00+00:00,25,True,19
crv,2023-11-19T00:00:00+00:00,2023-11-19T00:00:00+00:00,2023-11-20T00:00:00+00:00,1173820038.6987538,crv,CRV,IDENTITY,False,True,1,crv,D0A_IDENTITY_RETAINED,False,,1,2023-11-20T00:00:00+00:00,27,True,20
neo,2023-11-19T00:00:00+00:00,2023-11-19T00:00:00+00:00,2023-11-20T00:00:00+00:00,1133037209.86378,neo,NEO,IDENTITY,False,True,1,neo,D0A_IDENTITY_RETAINED,False,,1,2023-11-20T00:00:00+00:00,28,True,21
ftt,2023-11-19T00:00:00+00:00,2023-11-19T00:00:00+00:00,2023-11-20T00:00:00+00:00,1131279310.722642,ftt,FTT,IDENTITY,False,True,1,ftt,D0A_IDENTITY_RETAINED,False,,1,2023-11-20T00:00:00+00:00,29,True,22
snx,2023-11-19T00:00:00+00:00,2023-11-19T00:00:00+00:00,2023-11-20T00:00:00+00:00,1129443439.0464709,snx,SNX,IDENTITY,False,True,1,snx,D0A_IDENTITY_RETAINED,False,,1,2023-11-20T00:00:00+00:00,30,True,23
mana,2023-11-19T00:00:00+00:00,2023-11-19T00:00:00+00:00,2023-11-20T00:00:00+00:00,944283880.177198,mana,MANA,IDENTITY,False,True,1,mana,D0A_IDENTITY_RETAINED,False,,1,2023-11-20T00:00:00+00:00,31,True,24
1inch,2023-11-19T00:00:00+00:00,2023-11-19T00:00:00+00:00,2023-11-20T00:00:00+00:00,550064724.0503925,1inch,1INCH,IDENTITY,False,True,1,1inch,D0A_IDENTITY_RETAINED,False,,1,2023-11-20T00:00:00+00:00,32,True,25
comp,2023-11-19T00:00:00+00:00,2023-11-19T00:00:00+00:00,2023-11-20T00:00:00+00:00,525038847.655898,comp,COMP,IDENTITY,False,True,1,comp,D0A_IDENTITY_RETAINED,False,,1,2023-11-20T00:00:00+00:00,33,True,26
paxg,2023-11-19T00:00:00+00:00,2023-11-19T00:00:00+00:00,2023-11-20T00:00:00+00:00,458301711.8605465,paxg,PAXG,IDENTITY,False,True,1,paxg,D0A_IDENTITY_RETAINED,False,,1,2023-11-20T00:00:00+00:00,36,True,27
zec,2023-11-19T00:00:00+00:00,2023-11-19T00:00:00+00:00,2023-11-20T00:00:00+00:00,422197733.1069309,zec,ZEC,IDENTITY,False,True,1,zec,D0A_IDENTITY_RETAINED,False,,1,2023-11-20T00:00:00+00:00,37,True,28
dash,2023-11-19T00:00:00+00:00,2023-11-19T00:00:00+00:00,2023-11-20T00:00:00+00:00,353240550.2688649,dash,DASH,IDENTITY,False,True,1,dash,D0A_IDENTITY_RETAINED,False,,1,2023-11-20T00:00:00+00:00,39,True,29
xem,2023-11-19T00:00:00+00:00,2023-11-19T00:00:00+00:00,2023-11-20T00:00:00+00:00,344472345.9908186,xem,XEM,IDENTITY,False,True,1,xem,D0A_IDENTITY_RETAINED,False,,1,2023-11-20T00:00:00+00:00,40,True,30
btc,2023-11-26T00:00:00+00:00,2023-11-26T00:00:00+00:00,2023-11-27T00:00:00+00:00,732933517212.2942,btc,BTC,IDENTITY,False,True,2,btc,D0A_IDENTITY_RETAINED,False,,2,2023-11-27T00:00:00+00:00,1,True,1
eth,2023-11-26T00:00:00+00:00,2023-11-26T00:00:00+00:00,2023-11-27T00:00:00+00:00,248356345002.92224,eth,ETH,IDENTITY,False,True,2,eth,D0A_IDENTITY_RETAINED,False,,1,2023-11-27T00:00:00+00:00,2,True,2
xrp,2023-11-26T00:00:00+00:00,2023-11-26T00:00:00+00:00,2023-11-27T00:00:00+00:00,61686657770.28508,xrp,XRP,IDENTITY,False,True,1,xrp,D0A_IDENTITY_RETAINED,False,,1,2023-11-27T00:00:00+00:00,3,True,3
link,2023-11-26T00:00:00+00:00,2023-11-26T00:00:00+00:00,2023-11-27T00:00:00+00:00,14785693676.2505,link,LINK,IDENTITY,False,True,1,link,D0A_IDENTITY_RETAINED,False,,1,2023-11-27T00:00:00+00:00,4,True,4
ada,2023-11-26T00:00:00+00:00,2023-11-26T00:00:00+00:00,2023-11-27T00:00:00+00:00,13431980672.695251,ada,ADA,IDENTITY,False,True,1,ada,D0A_IDENTITY_RETAINED,False,,1,2023-11-27T00:00:00+00:00,5,True,5
xlm,2023-11-26T00:00:00+00:00,2023-11-26T00:00:00+00:00,2023-11-27T00:00:00+00:00,12650612075.727636,xlm,XLM,IDENTITY,False,True,1,xlm,D0A_IDENTITY_RETAINED,False,,1,2023-11-27T00:00:00+00:00,6,True,6
doge,2023-11-26T00:00:00+00:00,2023-11-26T00:00:00+00:00,2023-11-27T00:00:00+00:00,11139011186.701635,doge,DOGE,IDENTITY,False,True,1,doge,D0A_IDENTITY_RETAINED,False,,1,2023-11-27T00:00:00+00:00,7,True,7
cro,2023-11-26T00:00:00+00:00,2023-11-26T00:00:00+00:00,2023-11-27T00:00:00+00:00,9499301483.51922,cro,CRO,IDENTITY,False,True,1,cro,D0A_IDENTITY_RETAINED,False,,1,2023-11-27T00:00:00+00:00,8,True,8
shib_eth,2023-11-26T00:00:00+00:00,2023-11-26T00:00:00+00:00,2023-11-27T00:00:00+00:00,8301558877.103811,shib,SHIB,NETWORK_FORM_TO_PARENT,False,True,1,shib_eth,D0A_IDENTITY_RETAINED,False,,1,2023-11-27T00:00:00+00:00,9,True,9
avaxp,2023-11-26T00:00:00+00:00,2023-11-26T00:00:00+00:00,2023-11-27T00:00:00+00:00,7250570057.840488,avax,AVAX,EXPLICIT_ALIAS,False,True,2,avaxp,D0A_IDENTITY_RETAINED,False,,2,2023-11-27T00:00:00+00:00,11,True,10
uni,2023-11-26T00:00:00+00:00,2023-11-26T00:00:00+00:00,2023-11-27T00:00:00+00:00,6157336926.94746,uni,UNI,IDENTITY,False,True,1,uni,D0A_IDENTITY_RETAINED,False,,1,2023-11-27T00:00:00+00:00,12,True,11
ltc,2023-11-26T00:00:00+00:00,2023-11-26T00:00:00+00:00,2023-11-27T00:00:00+00:00,5180750970.6613655,ltc,LTC,IDENTITY,False,True,1,ltc,D0A_IDENTITY_RETAINED,False,,1,2023-11-27T00:00:00+00:00,14,True,12
xmr,2023-11-26T00:00:00+00:00,2023-11-26T00:00:00+00:00,2023-11-27T00:00:00+00:00,3031402006.9019675,xmr,XMR,IDENTITY,False,True,1,xmr,D0A_IDENTITY_RETAINED,False,,1,2023-11-27T00:00:00+00:00,16,True,13
etc,2023-11-26T00:00:00+00:00,2023-11-26T00:00:00+00:00,2023-11-27T00:00:00+00:00,2759704766.145893,etc,ETC,IDENTITY,False,True,1,etc,D0A_IDENTITY_RETAINED,False,,1,2023-11-27T00:00:00+00:00,17,True,14
ldo,2023-11-26T00:00:00+00:00,2023-11-26T00:00:00+00:00,2023-11-27T00:00:00+00:00,2506990549.07061,ldo,LDO,IDENTITY,False,True,1,ldo,D0A_IDENTITY_RETAINED,False,,1,2023-11-27T00:00:00+00:00,19,True,15
qnt,2023-11-26T00:00:00+00:00,2023-11-26T00:00:00+00:00,2023-11-27T00:00:00+00:00,2462853090.9587507,qnt,QNT,IDENTITY,False,True,1,qnt,D0A_IDENTITY_RETAINED,False,,1,2023-11-27T00:00:00+00:00,20,True,16
icp,2023-11-26T00:00:00+00:00,2023-11-26T00:00:00+00:00,2023-11-27T00:00:00+00:00,2380973058.6098228,icp,ICP,IDENTITY,False,True,1,icp,D0A_IDENTITY_RETAINED,False,,1,2023-11-27T00:00:00+00:00,21,True,17
aave,2023-11-26T00:00:00+00:00,2023-11-26T00:00:00+00:00,2023-11-27T00:00:00+00:00,1568391295.6964111,aave,AAVE,IDENTITY,False,True,2,aave,D0A_IDENTITY_RETAINED,False,,1,2023-11-27T00:00:00+00:00,23,True,18
algo,2023-11-26T00:00:00+00:00,2023-11-26T00:00:00+00:00,2023-11-27T00:00:00+00:00,1362080799.13824,algo,ALGO,IDENTITY,False,True,1,algo,D0A_IDENTITY_RETAINED,False,,1,2023-11-27T00:00:00+00:00,26,True,19
ftt,2023-11-26T00:00:00+00:00,2023-11-26T00:00:00+00:00,2023-11-27T00:00:00+00:00,1321148064.489517,ftt,FTT,IDENTITY,False,True,1,ftt,D0A_IDENTITY_RETAINED,False,,1,2023-11-27T00:00:00+00:00,27,True,20
crv,2023-11-26T00:00:00+00:00,2023-11-26T00:00:00+00:00,2023-11-27T00:00:00+00:00,1188058599.8695114,crv,CRV,IDENTITY,False,True,1,crv,D0A_IDENTITY_RETAINED,False,,1,2023-11-27T00:00:00+00:00,28,True,21
snx,2023-11-26T00:00:00+00:00,2023-11-26T00:00:00+00:00,2023-11-27T00:00:00+00:00,1137133587.2253144,snx,SNX,IDENTITY,False,True,1,snx,D0A_IDENTITY_RETAINED,False,,1,2023-11-27T00:00:00+00:00,29,True,22
neo,2023-11-26T00:00:00+00:00,2023-11-26T00:00:00+00:00,2023-11-27T00:00:00+00:00,1090383661.70056,neo,NEO,IDENTITY,False,True,1,neo,D0A_IDENTITY_RETAINED,False,,1,2023-11-27T00:00:00+00:00,30,True,23
mana,2023-11-26T00:00:00+00:00,2023-11-26T00:00:00+00:00,2023-11-27T00:00:00+00:00,988147231.0222678,mana,MANA,IDENTITY,False,True,1,mana,D0A_IDENTITY_RETAINED,False,,1,2023-11-27T00:00:00+00:00,31,True,24
1inch,2023-11-26T00:00:00+00:00,2023-11-26T00:00:00+00:00,2023-11-27T00:00:00+00:00,533785302.062631,1inch,1INCH,IDENTITY,False,True,1,1inch,D0A_IDENTITY_RETAINED,False,,1,2023-11-27T00:00:00+00:00,32,True,25
comp,2023-11-26T00:00:00+00:00,2023-11-26T00:00:00+00:00,2023-11-27T00:00:00+00:00,526842512.226963,comp,COMP,IDENTITY,False,True,1,comp,D0A_IDENTITY_RETAINED,False,,1,2023-11-27T00:00:00+00:00,33,True,26
paxg,2023-11-26T00:00:00+00:00,2023-11-26T00:00:00+00:00,2023-11-27T00:00:00+00:00,462304800.2978605,paxg,PAXG,IDENTITY,False,True,1,paxg,D0A_IDENTITY_RETAINED,False,,1,2023-11-27T00:00:00+00:00,35,True,27
zec,2023-11-26T00:00:00+00:00,2023-11-26T00:00:00+00:00,2023-11-27T00:00:00+00:00,426903700.3069586,zec,ZEC,IDENTITY,False,True,1,zec,D0A_IDENTITY_RETAINED,False,,1,2023-11-27T00:00:00+00:00,36,True,28
zrx,2023-11-26T00:00:00+00:00,2023-11-26T00:00:00+00:00,2023-11-27T00:00:00+00:00,400886789.009799,zrx,ZRX,IDENTITY,False,True,1,zrx,D0A_IDENTITY_RETAINED,False,,1,2023-11-27T00:00:00+00:00,37,True,29
dash,2023-11-26T00:00:00+00:00,2023-11-26T00:00:00+00:00,2023-11-27T00:00:00+00:00,355764488.925323,dash,DASH,IDENTITY,False,True,1,dash,D0A_IDENTITY_RETAINED,False,,1,2023-11-27T00:00:00+00:00,39,True,30
btc,2023-12-03T00:00:00+00:00,2023-12-03T00:00:00+00:00,2023-12-04T00:00:00+00:00,781982500933.8689,btc,BTC,IDENTITY,False,True,2,btc,D0A_IDENTITY_RETAINED,False,,2,2023-12-04T00:00:00+00:00,1,True,1
eth,2023-12-03T00:00:00+00:00,2023-12-03T00:00:00+00:00,2023-12-04T00:00:00+00:00,263743672937.4531,eth,ETH,IDENTITY,False,True,2,eth,D0A_IDENTITY_RETAINED,False,,1,2023-12-04T00:00:00+00:00,2,True,2
xrp,2023-12-03T00:00:00+00:00,2023-12-03T00:00:00+00:00,2023-12-04T00:00:00+00:00,62386359692.099335,xrp,XRP,IDENTITY,False,True,1,xrp,D0A_IDENTITY_RETAINED,False,,1,2023-12-04T00:00:00+00:00,3,True,3
link,2023-12-03T00:00:00+00:00,2023-12-03T00:00:00+00:00,2023-12-04T00:00:00+00:00,15766034053.1689,link,LINK,IDENTITY,False,True,1,link,D0A_IDENTITY_RETAINED,False,,1,2023-12-04T00:00:00+00:00,4,True,4
ada,2023-12-03T00:00:00+00:00,2023-12-03T00:00:00+00:00,2023-12-04T00:00:00+00:00,13681602832.286985,ada,ADA,IDENTITY,False,True,1,ada,D0A_IDENTITY_RETAINED,False,,1,2023-12-04T00:00:00+00:00,5,True,5
xlm,2023-12-03T00:00:00+00:00,2023-12-03T00:00:00+00:00,2023-12-04T00:00:00+00:00,12859753453.70684,xlm,XLM,IDENTITY,False,True,1,xlm,D0A_IDENTITY_RETAINED,False,,1,2023-12-04T00:00:00+00:00,6,True,6
