asset,day,source_timestamp,available_at,market_cap_usd,canonical_asset,canonical_symbol,normalization_rule,stablecoin_excluded,investable_identity,raw_form_count,canonical_source_asset,identity_overlay_rule,identity_excluded,identity_exclusion_reason,d0b_raw_form_count,rebalance_time,market_cap_rank
nxm,2024-09-29T00:00:00+00:00,2024-09-29T00:00:00+00:00,2024-09-30T00:00:00+00:00,211838270.18998447,nxm,NXM,IDENTITY,False,True,1,nxm,D0A_IDENTITY_RETAINED,False,,1,2024-09-30T00:00:00+00:00,49
dcr,2024-09-29T00:00:00+00:00,2024-09-29T00:00:00+00:00,2024-09-30T00:00:00+00:00,208528378.84797764,dcr,DCR,IDENTITY,False,True,1,dcr,D0A_IDENTITY_RETAINED,False,,1,2024-09-30T00:00:00+00:00,50
yfi,2024-09-29T00:00:00+00:00,2024-09-29T00:00:00+00:00,2024-09-30T00:00:00+00:00,203933211.27692524,yfi,YFI,IDENTITY,False,True,1,yfi,D0A_IDENTITY_RETAINED,False,,1,2024-09-30T00:00:00+00:00,51
lrc_eth,2024-09-29T00:00:00+00:00,2024-09-29T00:00:00+00:00,2024-09-30T00:00:00+00:00,194043852.1955022,lrc,LRC,NETWORK_FORM_TO_PARENT,False,True,1,lrc_eth,D0A_IDENTITY_RETAINED,False,,1,2024-09-30T00:00:00+00:00,52
xem,2024-09-29T00:00:00+00:00,2024-09-29T00:00:00+00:00,2024-09-30T00:00:00+00:00,179308922.8450825,xem,XEM,IDENTITY,False,True,1,xem,D0A_IDENTITY_RETAINED,False,,1,2024-09-30T00:00:00+00:00,53
snt,2024-09-29T00:00:00+00:00,2024-09-29T00:00:00+00:00,2024-09-30T00:00:00+00:00,171151478.39654747,snt,SNT,IDENTITY,False,True,1,snt,D0A_IDENTITY_RETAINED,False,,1,2024-09-30T00:00:00+00:00,54
maid,2024-09-29T00:00:00+00:00,2024-09-29T00:00:00+00:00,2024-09-30T00:00:00+00:00,170851014.40165627,maid,MAID,IDENTITY,False,True,1,maid,D0A_IDENTITY_RETAINED,False,,1,2024-09-30T00:00:00+00:00,55
bal,2024-09-29T00:00:00+00:00,2024-09-29T00:00:00+00:00,2024-09-30T00:00:00+00:00,140683100.11618784,bal,BAL,IDENTITY,False,True,1,bal,D0A_IDENTITY_RETAINED,False,,1,2024-09-30T00:00:00+00:00,56
cvc,2024-09-29T00:00:00+00:00,2024-09-29T00:00:00+00:00,2024-09-30T00:00:00+00:00,125221280.003421,cvc,CVC,IDENTITY,False,True,1,cvc,D0A_IDENTITY_RETAINED,False,,1,2024-09-30T00:00:00+00:00,57
dgb,2024-09-29T00:00:00+00:00,2024-09-29T00:00:00+00:00,2024-09-30T00:00:00+00:00,123250451.39553005,dgb,DGB,IDENTITY,False,True,1,dgb,D0A_IDENTITY_RETAINED,False,,1,2024-09-30T00:00:00+00:00,58
gas,2024-09-29T00:00:00+00:00,2024-09-29T00:00:00+00:00,2024-09-30T00:00:00+00:00,120436477.5073884,gas,GAS,IDENTITY,False,True,1,gas,D0A_IDENTITY_RETAINED,False,,1,2024-09-30T00:00:00+00:00,59
perp,2024-09-29T00:00:00+00:00,2024-09-29T00:00:00+00:00,2024-09-30T00:00:00+00:00,105697192.4238357,perp,PERP,IDENTITY,False,True,1,perp,D0A_IDENTITY_RETAINED,False,,1,2024-09-30T00:00:00+00:00,60
gnt,2024-09-29T00:00:00+00:00,2024-09-29T00:00:00+00:00,2024-09-30T00:00:00+00:00,74992251.70358159,gnt,GNT,IDENTITY,False,True,1,gnt,D0A_IDENTITY_RETAINED,False,,1,2024-09-30T00:00:00+00:00,61
alpha,2024-09-29T00:00:00+00:00,2024-09-29T00:00:00+00:00,2024-09-30T00:00:00+00:00,68700610.7526634,alpha,ALPHA,IDENTITY,False,True,1,alpha,D0A_IDENTITY_RETAINED,False,,1,2024-09-30T00:00:00+00:00,62
icx_eth,2024-09-29T00:00:00+00:00,2024-09-29T00:00:00+00:00,2024-09-30T00:00:00+00:00,61818611.55793025,icx,ICX,NETWORK_FORM_TO_PARENT,False,True,1,icx_eth,D0A_IDENTITY_RETAINED,False,,1,2024-09-30T00:00:00+00:00,63
omg,2024-09-29T00:00:00+00:00,2024-09-29T00:00:00+00:00,2024-09-30T00:00:00+00:00,46180141.36894817,omg,OMG,IDENTITY,False,True,1,omg,D0A_IDENTITY_RETAINED,False,,1,2024-09-30T00:00:00+00:00,64
wnxm,2024-09-29T00:00:00+00:00,2024-09-29T00:00:00+00:00,2024-09-30T00:00:00+00:00,45574809.688050546,wnxm,WNXM,IDENTITY,False,True,1,wnxm,D0A_IDENTITY_RETAINED,False,,1,2024-09-30T00:00:00+00:00,65
ren,2024-09-29T00:00:00+00:00,2024-09-29T00:00:00+00:00,2024-09-30T00:00:00+00:00,43378901.61162825,ren,REN,IDENTITY,False,True,1,ren,D0A_IDENTITY_RETAINED,False,,1,2024-09-30T00:00:00+00:00,66
poly,2024-09-29T00:00:00+00:00,2024-09-29T00:00:00+00:00,2024-09-30T00:00:00+00:00,41789239.0322665,poly,POLY,IDENTITY,False,True,1,poly,D0A_IDENTITY_RETAINED,False,,1,2024-09-30T00:00:00+00:00,67
fun,2024-09-29T00:00:00+00:00,2024-09-29T00:00:00+00:00,2024-09-30T00:00:00+00:00,38972031.86207063,fun,FUN,IDENTITY,False,True,1,fun,D0A_IDENTITY_RETAINED,False,,1,2024-09-30T00:00:00+00:00,68
vet_eth,2024-09-29T00:00:00+00:00,2024-09-29T00:00:00+00:00,2024-09-30T00:00:00+00:00,25736640.8285138,vet,VET,NETWORK_FORM_TO_PARENT,False,True,1,vet_eth,D0A_IDENTITY_RETAINED,False,,1,2024-09-30T00:00:00+00:00,69
renbtc,2024-09-29T00:00:00+00:00,2024-09-29T00:00:00+00:00,2024-09-30T00:00:00+00:00,19980555.00915426,renbtc,RENBTC,IDENTITY,False,True,1,renbtc,D0A_IDENTITY_RETAINED,False,,1,2024-09-30T00:00:00+00:00,70
drgn,2024-09-29T00:00:00+00:00,2024-09-29T00:00:00+00:00,2024-09-30T00:00:00+00:00,13040956.839344643,drgn,DRGN,IDENTITY,False,True,1,drgn,D0A_IDENTITY_RETAINED,False,,1,2024-09-30T00:00:00+00:00,71
qash,2024-09-29T00:00:00+00:00,2024-09-29T00:00:00+00:00,2024-09-30T00:00:00+00:00,12479522.5007919,qash,QASH,IDENTITY,False,True,1,qash,D0A_IDENTITY_RETAINED,False,,1,2024-09-30T00:00:00+00:00,72
srm,2024-09-29T00:00:00+00:00,2024-09-29T00:00:00+00:00,2024-09-30T00:00:00+00:00,8574771.419036752,srm,SRM,IDENTITY,False,True,1,srm,D0A_IDENTITY_RETAINED,False,,1,2024-09-30T00:00:00+00:00,73
btm_eth,2024-09-29T00:00:00+00:00,2024-09-29T00:00:00+00:00,2024-09-30T00:00:00+00:00,7410655.379377115,btm,BTM,NETWORK_FORM_TO_PARENT,False,True,1,btm_eth,D0A_IDENTITY_RETAINED,False,,1,2024-09-30T00:00:00+00:00,74
ae_eth,2024-09-29T00:00:00+00:00,2024-09-29T00:00:00+00:00,2024-09-30T00:00:00+00:00,7124873.40496385,ae,AE,NETWORK_FORM_TO_PARENT,False,True,1,ae_eth,D0A_IDENTITY_RETAINED,False,,1,2024-09-30T00:00:00+00:00,75
knc,2024-09-29T00:00:00+00:00,2024-09-29T00:00:00+00:00,2024-09-30T00:00:00+00:00,6556486.35502424,knc,KNC,IDENTITY,False,True,1,knc,D0A_IDENTITY_RETAINED,False,,1,2024-09-30T00:00:00+00:00,76
grin,2024-09-29T00:00:00+00:00,2024-09-29T00:00:00+00:00,2024-09-30T00:00:00+00:00,5171664.978699916,grin,GRIN,IDENTITY,False,True,1,grin,D0A_IDENTITY_RETAINED,False,,1,2024-09-30T00:00:00+00:00,77
rep,2024-09-29T00:00:00+00:00,2024-09-29T00:00:00+00:00,2024-09-30T00:00:00+00:00,3285765.554993053,rep,REP,IDENTITY,False,True,1,rep,D0A_IDENTITY_RETAINED,False,,1,2024-09-30T00:00:00+00:00,78
zil_eth,2024-09-29T00:00:00+00:00,2024-09-29T00:00:00+00:00,2024-09-30T00:00:00+00:00,2184089.489582848,zil,ZIL,NETWORK_FORM_TO_PARENT,False,True,1,zil_eth,D0A_IDENTITY_RETAINED,False,,1,2024-09-30T00:00:00+00:00,79
pay,2024-09-29T00:00:00+00:00,2024-09-29T00:00:00+00:00,2024-09-30T00:00:00+00:00,1528193.6624486316,pay,PAY,IDENTITY,False,True,1,pay,D0A_IDENTITY_RETAINED,False,,1,2024-09-30T00:00:00+00:00,80
nas_eth,2024-09-29T00:00:00+00:00,2024-09-29T00:00:00+00:00,2024-09-30T00:00:00+00:00,231933.977663265,nas,NAS,NETWORK_FORM_TO_PARENT,False,True,1,nas_eth,D0A_IDENTITY_RETAINED,False,,1,2024-09-30T00:00:00+00:00,81
swrv,2024-09-29T00:00:00+00:00,2024-09-29T00:00:00+00:00,2024-09-30T00:00:00+00:00,100753.30809497426,swrv,SWRV,IDENTITY,False,True,1,swrv,D0A_IDENTITY_RETAINED,False,,1,2024-09-30T00:00:00+00:00,82
btc,2024-10-06T00:00:00+00:00,2024-10-06T00:00:00+00:00,2024-10-07T00:00:00+00:00,1240978188262.5103,btc,BTC,IDENTITY,False,True,2,btc,D0A_IDENTITY_RETAINED,False,,2,2024-10-07T00:00:00+00:00,1
eth,2024-10-06T00:00:00+00:00,2024-10-06T00:00:00+00:00,2024-10-07T00:00:00+00:00,293543027384.27985,eth,ETH,IDENTITY,False,True,2,eth,D0A_IDENTITY_RETAINED,False,,1,2024-10-07T00:00:00+00:00,2
xrp,2024-10-06T00:00:00+00:00,2024-10-06T00:00:00+00:00,2024-10-07T00:00:00+00:00,53355167237.07216,xrp,XRP,IDENTITY,False,True,1,xrp,D0A_IDENTITY_RETAINED,False,,1,2024-10-07T00:00:00+00:00,3
shib_eth,2024-10-06T00:00:00+00:00,2024-10-06T00:00:00+00:00,2024-10-07T00:00:00+00:00,18126955337.33494,shib,SHIB,NETWORK_FORM_TO_PARENT,False,True,1,shib_eth,D0A_IDENTITY_RETAINED,False,,1,2024-10-07T00:00:00+00:00,4
doge,2024-10-06T00:00:00+00:00,2024-10-06T00:00:00+00:00,2024-10-07T00:00:00+00:00,16303939435.182333,doge,DOGE,IDENTITY,False,True,1,doge,D0A_IDENTITY_RETAINED,False,,1,2024-10-07T00:00:00+00:00,5
ada,2024-10-06T00:00:00+00:00,2024-10-06T00:00:00+00:00,2024-10-07T00:00:00+00:00,12611415639.363546,ada,ADA,IDENTITY,False,True,1,ada,D0A_IDENTITY_RETAINED,False,,1,2024-10-07T00:00:00+00:00,6
link,2024-10-06T00:00:00+00:00,2024-10-06T00:00:00+00:00,2024-10-07T00:00:00+00:00,11275274324.7007,link,LINK,IDENTITY,False,True,1,link,D0A_IDENTITY_RETAINED,False,,1,2024-10-07T00:00:00+00:00,7
xlm,2024-10-06T00:00:00+00:00,2024-10-06T00:00:00+00:00,2024-10-07T00:00:00+00:00,9730839814.077684,xlm,XLM,IDENTITY,False,True,1,xlm,D0A_IDENTITY_RETAINED,False,,1,2024-10-07T00:00:00+00:00,8
avaxp,2024-10-06T00:00:00+00:00,2024-10-06T00:00:00+00:00,2024-10-07T00:00:00+00:00,9073910896.241987,avax,AVAX,EXPLICIT_ALIAS,False,True,2,avaxp,D0A_IDENTITY_RETAINED,False,,2,2024-10-07T00:00:00+00:00,9
cro,2024-10-06T00:00:00+00:00,2024-10-06T00:00:00+00:00,2024-10-07T00:00:00+00:00,8062443571.98727,cro,CRO,IDENTITY,False,True,1,cro,D0A_IDENTITY_RETAINED,False,,1,2024-10-07T00:00:00+00:00,10
uni,2024-10-06T00:00:00+00:00,2024-10-06T00:00:00+00:00,2024-10-07T00:00:00+00:00,7065779845.67848,uni,UNI,IDENTITY,False,True,1,uni,D0A_IDENTITY_RETAINED,False,,1,2024-10-07T00:00:00+00:00,11
bch,2024-10-06T00:00:00+00:00,2024-10-06T00:00:00+00:00,2024-10-07T00:00:00+00:00,6414278814.9535885,bch,BCH,IDENTITY,False,True,1,bch,D0A_IDENTITY_RETAINED,False,,1,2024-10-07T00:00:00+00:00,12
xvg,2024-10-06T00:00:00+00:00,2024-10-06T00:00:00+00:00,2024-10-07T00:00:00+00:00,6306314134.574478,xvg,XVG,IDENTITY,False,True,1,xvg,D0A_IDENTITY_RETAINED,False,,1,2024-10-07T00:00:00+00:00,13
ltc,2024-10-06T00:00:00+00:00,2024-10-06T00:00:00+00:00,2024-10-07T00:00:00+00:00,5036865858.208985,ltc,LTC,IDENTITY,False,True,1,ltc,D0A_IDENTITY_RETAINED,False,,1,2024-10-07T00:00:00+00:00,14
icp,2024-10-06T00:00:00+00:00,2024-10-06T00:00:00+00:00,2024-10-07T00:00:00+00:00,4448239077.196751,icp,ICP,IDENTITY,False,True,1,icp,D0A_IDENTITY_RETAINED,False,,1,2024-10-07T00:00:00+00:00,15
leo_eth,2024-10-06T00:00:00+00:00,2024-10-06T00:00:00+00:00,2024-10-07T00:00:00+00:00,3963480490.4765797,leo,LEO,NETWORK_FORM_TO_PARENT,False,True,1,leo_eth,D0A_IDENTITY_RETAINED,False,,2,2024-10-07T00:00:00+00:00,16
pol_eth,2024-10-06T00:00:00+00:00,2024-10-06T00:00:00+00:00,2024-10-07T00:00:00+00:00,3931140850.629918,matic,MATIC,EXPLICIT_ALIAS,False,True,2,pol_eth,D0A_IDENTITY_RETAINED,False,,1,2024-10-07T00:00:00+00:00,17
etc,2024-10-06T00:00:00+00:00,2024-10-06T00:00:00+00:00,2024-10-07T00:00:00+00:00,2795456469.287955,etc,ETC,IDENTITY,False,True,1,etc,D0A_IDENTITY_RETAINED,False,,1,2024-10-07T00:00:00+00:00,18
xmr,2024-10-06T00:00:00+00:00,2024-10-06T00:00:00+00:00,2024-10-07T00:00:00+00:00,2658361535.4319696,xmr,XMR,IDENTITY,False,True,1,xmr,D0A_IDENTITY_RETAINED,False,,1,2024-10-07T00:00:00+00:00,19
aave,2024-10-06T00:00:00+00:00,2024-10-06T00:00:00+00:00,2024-10-07T00:00:00+00:00,2398894027.45832,aave,AAVE,IDENTITY,False,True,2,aave,D0A_IDENTITY_RETAINED,False,,1,2024-10-07T00:00:00+00:00,20
qnt,2024-10-06T00:00:00+00:00,2024-10-06T00:00:00+00:00,2024-10-07T00:00:00+00:00,1699933930.1829302,qnt,QNT,IDENTITY,False,True,1,qnt,D0A_IDENTITY_RETAINED,False,,1,2024-10-07T00:00:00+00:00,21
gno,2024-10-06T00:00:00+00:00,2024-10-06T00:00:00+00:00,2024-10-07T00:00:00+00:00,1631372710.90045,gno,GNO,IDENTITY,False,True,1,gno,D0A_IDENTITY_RETAINED,False,,1,2024-10-07T00:00:00+00:00,22
mkr,2024-10-06T00:00:00+00:00,2024-10-06T00:00:00+00:00,2024-10-07T00:00:00+00:00,1319767822.2876377,mkr,MKR,IDENTITY,False,True,1,mkr,D0A_IDENTITY_RETAINED,False,,1,2024-10-07T00:00:00+00:00,23
algo,2024-10-06T00:00:00+00:00,2024-10-06T00:00:00+00:00,2024-10-07T00:00:00+00:00,1267039462.53085,algo,ALGO,IDENTITY,False,True,1,algo,D0A_IDENTITY_RETAINED,False,,1,2024-10-07T00:00:00+00:00,24
ldo,2024-10-06T00:00:00+00:00,2024-10-06T00:00:00+00:00,2024-10-07T00:00:00+00:00,1078161743.04233,ldo,LDO,IDENTITY,False,True,1,ldo,D0A_IDENTITY_RETAINED,False,,1,2024-10-07T00:00:00+00:00,25
neo,2024-10-06T00:00:00+00:00,2024-10-06T00:00:00+00:00,2024-10-07T00:00:00+00:00,1030643442.11369,neo,NEO,IDENTITY,False,True,1,neo,D0A_IDENTITY_RETAINED,False,,1,2024-10-07T00:00:00+00:00,26
flow,2024-10-06T00:00:00+00:00,2024-10-06T00:00:00+00:00,2024-10-07T00:00:00+00:00,846454617.4670814,flow,FLOW,IDENTITY,False,True,1,flow,D0A_IDENTITY_RETAINED,False,,2,2024-10-07T00:00:00+00:00,27
ftt,2024-10-06T00:00:00+00:00,2024-10-06T00:00:00+00:00,2024-10-07T00:00:00+00:00,806849657.0124362,ftt,FTT,IDENTITY,False,True,1,ftt,D0A_IDENTITY_RETAINED,False,,1,2024-10-07T00:00:00+00:00,28
xaut,2024-10-06T00:00:00+00:00,2024-10-06T00:00:00+00:00,2024-10-07T00:00:00+00:00,653294161.046449,xaut,XAUT,IDENTITY,False,True,1,xaut,D0A_IDENTITY_RETAINED,False,,1,2024-10-07T00:00:00+00:00,29
mana,2024-10-06T00:00:00+00:00,2024-10-06T00:00:00+00:00,2024-10-07T00:00:00+00:00,646738867.9618093,mana,MANA,IDENTITY,False,True,1,mana,D0A_IDENTITY_RETAINED,False,,1,2024-10-07T00:00:00+00:00,30
crv,2024-10-06T00:00:00+00:00,2024-10-06T00:00:00+00:00,2024-10-07T00:00:00+00:00,565761406.2568843,crv,CRV,IDENTITY,False,True,1,crv,D0A_IDENTITY_RETAINED,False,,1,2024-10-07T00:00:00+00:00,31
paxg,2024-10-06T00:00:00+00:00,2024-10-06T00:00:00+00:00,2024-10-07T00:00:00+00:00,513997205.6856197,paxg,PAXG,IDENTITY,False,True,1,paxg,D0A_IDENTITY_RETAINED,False,,1,2024-10-07T00:00:00+00:00,32
snx,2024-10-06T00:00:00+00:00,2024-10-06T00:00:00+00:00,2024-10-07T00:00:00+00:00,472389362.3380124,snx,SNX,IDENTITY,False,True,1,snx,D0A_IDENTITY_RETAINED,False,,1,2024-10-07T00:00:00+00:00,33
zec,2024-10-06T00:00:00+00:00,2024-10-06T00:00:00+00:00,2024-10-07T00:00:00+00:00,454149634.69771665,zec,ZEC,IDENTITY,False,True,1,zec,D0A_IDENTITY_RETAINED,False,,1,2024-10-07T00:00:00+00:00,34
comp,2024-10-06T00:00:00+00:00,2024-10-06T00:00:00+00:00,2024-10-07T00:00:00+00:00,443482931.329379,comp,COMP,IDENTITY,False,True,1,comp,D0A_IDENTITY_RETAINED,False,,1,2024-10-07T00:00:00+00:00,35
btg,2024-10-06T00:00:00+00:00,2024-10-06T00:00:00+00:00,2024-10-07T00:00:00+00:00,437012484.3792,btg,BTG,IDENTITY,False,True,1,btg,D0A_IDENTITY_RETAINED,False,,1,2024-10-07T00:00:00+00:00,36
1inch,2024-10-06T00:00:00+00:00,2024-10-06T00:00:00+00:00,2024-10-07T00:00:00+00:00,393964880.9785061,1inch,1INCH,IDENTITY,False,True,1,1inch,D0A_IDENTITY_RETAINED,False,,1,2024-10-07T00:00:00+00:00,37
uma,2024-10-06T00:00:00+00:00,2024-10-06T00:00:00+00:00,2024-10-07T00:00:00+00:00,355625071.2458944,uma,UMA,IDENTITY,False,True,1,uma,D0A_IDENTITY_RETAINED,False,,1,2024-10-07T00:00:00+00:00,38
elf,2024-10-06T00:00:00+00:00,2024-10-06T00:00:00+00:00,2024-10-07T00:00:00+00:00,334621039.63902754,elf,ELF,IDENTITY,False,True,1,elf,D0A_IDENTITY_RETAINED,False,,1,2024-10-07T00:00:00+00:00,39
zrx,2024-10-06T00:00:00+00:00,2024-10-06T00:00:00+00:00,2024-10-07T00:00:00+00:00,322557010.043924,zrx,ZRX,IDENTITY,False,True,1,zrx,D0A_IDENTITY_RETAINED,False,,1,2024-10-07T00:00:00+00:00,40
lpt,2024-10-06T00:00:00+00:00,2024-10-06T00:00:00+00:00,2024-10-07T00:00:00+00:00,309490748.2851052,lpt,LPT,IDENTITY,False,True,1,lpt,D0A_IDENTITY_RETAINED,False,,1,2024-10-07T00:00:00+00:00,41
dash,2024-10-06T00:00:00+00:00,2024-10-06T00:00:00+00:00,2024-10-07T00:00:00+00:00,289937909.53721446,dash,DASH,IDENTITY,False,True,1,dash,D0A_IDENTITY_RETAINED,False,,1,2024-10-07T00:00:00+00:00,42
ht,2024-10-06T00:00:00+00:00,2024-10-06T00:00:00+00:00,2024-10-07T00:00:00+00:00,263886140.2127225,ht,HT,IDENTITY,False,True,1,ht,D0A_IDENTITY_RETAINED,False,,1,2024-10-07T00:00:00+00:00,43
bat,2024-10-06T00:00:00+00:00,2024-10-06T00:00:00+00:00,2024-10-07T00:00:00+00:00,261852118.3460265,bat,BAT,IDENTITY,False,True,1,bat,D0A_IDENTITY_RETAINED,False,,1,2024-10-07T00:00:00+00:00,44
ant,2024-10-06T00:00:00+00:00,2024-10-06T00:00:00+00:00,2024-10-07T00:00:00+00:00,252290656.30429107,ant,ANT,IDENTITY,False,True,1,ant,D0A_IDENTITY_RETAINED,False,,1,2024-10-07T00:00:00+00:00,45
qtum_eth,2024-10-06T00:00:00+00:00,2024-10-06T00:00:00+00:00,2024-10-07T00:00:00+00:00,243567132.405385,qtum,QTUM,NETWORK_FORM_TO_PARENT,False,True,1,qtum_eth,D0A_IDENTITY_RETAINED,False,,1,2024-10-07T00:00:00+00:00,46
powr,2024-10-06T00:00:00+00:00,2024-10-06T00:00:00+00:00,2024-10-07T00:00:00+00:00,218070739.467057,powr,POWR,IDENTITY,False,True,1,powr,D0A_IDENTITY_RETAINED,False,,1,2024-10-07T00:00:00+00:00,47
sushi,2024-10-06T00:00:00+00:00,2024-10-06T00:00:00+00:00,2024-10-07T00:00:00+00:00,209273749.47695178,sushi,SUSHI,IDENTITY,False,True,1,sushi,D0A_IDENTITY_RETAINED,False,,1,2024-10-07T00:00:00+00:00,48
dcr,2024-10-06T00:00:00+00:00,2024-10-06T00:00:00+00:00,2024-10-07T00:00:00+00:00,200275775.2056283,dcr,DCR,IDENTITY,False,True,1,dcr,D0A_IDENTITY_RETAINED,False,,1,2024-10-07T00:00:00+00:00,49
nxm,2024-10-06T00:00:00+00:00,2024-10-06T00:00:00+00:00,2024-10-07T00:00:00+00:00,194097781.16284963,nxm,NXM,IDENTITY,False,True,1,nxm,D0A_IDENTITY_RETAINED,False,,1,2024-10-07T00:00:00+00:00,50
cvc,2024-10-06T00:00:00+00:00,2024-10-06T00:00:00+00:00,2024-10-07T00:00:00+00:00,192309568.488752,cvc,CVC,IDENTITY,False,True,1,cvc,D0A_IDENTITY_RETAINED,False,,1,2024-10-07T00:00:00+00:00,51
yfi,2024-10-06T00:00:00+00:00,2024-10-06T00:00:00+00:00,2024-10-07T00:00:00+00:00,185785431.01057377,yfi,YFI,IDENTITY,False,True,1,yfi,D0A_IDENTITY_RETAINED,False,,1,2024-10-07T00:00:00+00:00,52
maid,2024-10-06T00:00:00+00:00,2024-10-06T00:00:00+00:00,2024-10-07T00:00:00+00:00,181867802.805205,maid,MAID,IDENTITY,False,True,1,maid,D0A_IDENTITY_RETAINED,False,,1,2024-10-07T00:00:00+00:00,53
lrc_eth,2024-10-06T00:00:00+00:00,2024-10-06T00:00:00+00:00,2024-10-07T00:00:00+00:00,173531168.9514414,lrc,LRC,NETWORK_FORM_TO_PARENT,False,True,1,lrc_eth,D0A_IDENTITY_RETAINED,False,,1,2024-10-07T00:00:00+00:00,54
xem,2024-10-06T00:00:00+00:00,2024-10-06T00:00:00+00:00,2024-10-07T00:00:00+00:00,161402065.36080372,xem,XEM,IDENTITY,False,True,1,xem,D0A_IDENTITY_RETAINED,False,,1,2024-10-07T00:00:00+00:00,55
snt,2024-10-06T00:00:00+00:00,2024-10-06T00:00:00+00:00,2024-10-07T00:00:00+00:00,154995876.1873168,snt,SNT,IDENTITY,False,True,1,snt,D0A_IDENTITY_RETAINED,False,,1,2024-10-07T00:00:00+00:00,56
bal,2024-10-06T00:00:00+00:00,2024-10-06T00:00:00+00:00,2024-10-07T00:00:00+00:00,129918641.32031988,bal,BAL,IDENTITY,False,True,1,bal,D0A_IDENTITY_RETAINED,False,,1,2024-10-07T00:00:00+00:00,57
gas,2024-10-06T00:00:00+00:00,2024-10-06T00:00:00+00:00,2024-10-07T00:00:00+00:00,117460038.7119886,gas,GAS,IDENTITY,False,True,1,gas,D0A_IDENTITY_RETAINED,False,,1,2024-10-07T00:00:00+00:00,58
dgb,2024-10-06T00:00:00+00:00,2024-10-06T00:00:00+00:00,2024-10-07T00:00:00+00:00,115724203.38229316,dgb,DGB,IDENTITY,False,True,1,dgb,D0A_IDENTITY_RETAINED,False,,1,2024-10-07T00:00:00+00:00,59
perp,2024-10-06T00:00:00+00:00,2024-10-06T00:00:00+00:00,2024-10-07T00:00:00+00:00,88162424.31906195,perp,PERP,IDENTITY,False,True,1,perp,D0A_IDENTITY_RETAINED,False,,1,2024-10-07T00:00:00+00:00,60
gnt,2024-10-06T00:00:00+00:00,2024-10-06T00:00:00+00:00,2024-10-07T00:00:00+00:00,71989201.701834,gnt,GNT,IDENTITY,False,True,1,gnt,D0A_IDENTITY_RETAINED,False,,1,2024-10-07T00:00:00+00:00,61
alpha,2024-10-06T00:00:00+00:00,2024-10-06T00:00:00+00:00,2024-10-07T00:00:00+00:00,58441640.2991122,alpha,ALPHA,IDENTITY,False,True,1,alpha,D0A_IDENTITY_RETAINED,False,,1,2024-10-07T00:00:00+00:00,62
icx_eth,2024-10-06T00:00:00+00:00,2024-10-06T00:00:00+00:00,2024-10-07T00:00:00+00:00,56848999.549706616,icx,ICX,NETWORK_FORM_TO_PARENT,False,True,1,icx_eth,D0A_IDENTITY_RETAINED,False,,1,2024-10-07T00:00:00+00:00,63
poly,2024-10-06T00:00:00+00:00,2024-10-06T00:00:00+00:00,2024-10-07T00:00:00+00:00,44635697.0925764,poly,POLY,IDENTITY,False,True,1,poly,D0A_IDENTITY_RETAINED,False,,1,2024-10-07T00:00:00+00:00,64
wnxm,2024-10-06T00:00:00+00:00,2024-10-06T00:00:00+00:00,2024-10-07T00:00:00+00:00,41338696.72063226,wnxm,WNXM,IDENTITY,False,True,1,wnxm,D0A_IDENTITY_RETAINED,False,,1,2024-10-07T00:00:00+00:00,65
omg,2024-10-06T00:00:00+00:00,2024-10-06T00:00:00+00:00,2024-10-07T00:00:00+00:00,40675230.48051925,omg,OMG,IDENTITY,False,True,1,omg,D0A_IDENTITY_RETAINED,False,,1,2024-10-07T00:00:00+00:00,66
ren,2024-10-06T00:00:00+00:00,2024-10-06T00:00:00+00:00,2024-10-07T00:00:00+00:00,36698064.91365583,ren,REN,IDENTITY,False,True,1,ren,D0A_IDENTITY_RETAINED,False,,1,2024-10-07T00:00:00+00:00,67
fun,2024-10-06T00:00:00+00:00,2024-10-06T00:00:00+00:00,2024-10-07T00:00:00+00:00,35867811.66934059,fun,FUN,IDENTITY,False,True,1,fun,D0A_IDENTITY_RETAINED,False,,1,2024-10-07T00:00:00+00:00,68
vet_eth,2024-10-06T00:00:00+00:00,2024-10-06T00:00:00+00:00,2024-10-07T00:00:00+00:00,23247710.8148674,vet,VET,NETWORK_FORM_TO_PARENT,False,True,1,vet_eth,D0A_IDENTITY_RETAINED,False,,1,2024-10-07T00:00:00+00:00,69
renbtc,2024-10-06T00:00:00+00:00,2024-10-06T00:00:00+00:00,2024-10-07T00:00:00+00:00,19119467.96116584,renbtc,RENBTC,IDENTITY,False,True,1,renbtc,D0A_IDENTITY_RETAINED,False,,1,2024-10-07T00:00:00+00:00,70
qash,2024-10-06T00:00:00+00:00,2024-10-06T00:00:00+00:00,2024-10-07T00:00:00+00:00,11696623.5518527,qash,QASH,IDENTITY,False,True,1,qash,D0A_IDENTITY_RETAINED,False,,1,2024-10-07T00:00:00+00:00,71
drgn,2024-10-06T00:00:00+00:00,2024-10-06T00:00:00+00:00,2024-10-07T00:00:00+00:00,10295121.448535878,drgn,DRGN,IDENTITY,False,True,1,drgn,D0A_IDENTITY_RETAINED,False,,1,2024-10-07T00:00:00+00:00,72
