asset,day,source_timestamp,available_at,market_cap_usd,rebalance_time,market_cap_rank,canonical_symbol,local_data_available
usdc,2024-06-30T00:00:00+00:00,2024-06-30T00:00:00+00:00,2024-07-01T00:00:00+00:00,31672906999.02306,2024-07-01T00:00:00+00:00,7,USDC,False
usdc_eth,2024-06-30T00:00:00+00:00,2024-06-30T00:00:00+00:00,2024-07-01T00:00:00+00:00,24154091661.67787,2024-07-01T00:00:00+00:00,8,USDC_ETH,False
doge,2024-06-30T00:00:00+00:00,2024-06-30T00:00:00+00:00,2024-07-01T00:00:00+00:00,18038069590.866135,2024-07-01T00:00:00+00:00,9,DOGE,True
shib_eth,2024-06-30T00:00:00+00:00,2024-06-30T00:00:00+00:00,2024-07-01T00:00:00+00:00,17237989627.145393,2024-07-01T00:00:00+00:00,10,SHIB_ETH,False
link,2024-06-30T00:00:00+00:00,2024-06-30T00:00:00+00:00,2024-07-01T00:00:00+00:00,14261246323.8373,2024-07-01T00:00:00+00:00,11,LINK,True
ada,2024-06-30T00:00:00+00:00,2024-06-30T00:00:00+00:00,2024-07-01T00:00:00+00:00,13745067336.07873,2024-07-01T00:00:00+00:00,12,ADA,True
avaxp,2024-06-30T00:00:00+00:00,2024-06-30T00:00:00+00:00,2024-07-01T00:00:00+00:00,9985575285.690275,2024-07-01T00:00:00+00:00,13,AVAXP,False
weth,2024-06-30T00:00:00+00:00,2024-06-30T00:00:00+00:00,2024-07-01T00:00:00+00:00,9849039377.48558,2024-07-01T00:00:00+00:00,14,WETH,False
wbtc,2024-06-30T00:00:00+00:00,2024-06-30T00:00:00+00:00,2024-07-01T00:00:00+00:00,9604121631.580236,2024-07-01T00:00:00+00:00,15,WBTC,False
xlm,2024-06-30T00:00:00+00:00,2024-06-30T00:00:00+00:00,2024-07-01T00:00:00+00:00,9592843510.399506,2024-07-01T00:00:00+00:00,16,XLM,True
uni,2024-06-30T00:00:00+00:00,2024-06-30T00:00:00+00:00,2024-07-01T00:00:00+00:00,9278553925.09523,2024-07-01T00:00:00+00:00,17,UNI,True
cro,2024-06-30T00:00:00+00:00,2024-06-30T00:00:00+00:00,2024-07-01T00:00:00+00:00,9166287002.61185,2024-07-01T00:00:00+00:00,18,CRO,False
bch,2024-06-30T00:00:00+00:00,2024-06-30T00:00:00+00:00,2024-07-01T00:00:00+00:00,7763298637.82202,2024-07-01T00:00:00+00:00,19,BCH,False
xvg,2024-06-30T00:00:00+00:00,2024-06-30T00:00:00+00:00,2024-07-01T00:00:00+00:00,6997910575.410948,2024-07-01T00:00:00+00:00,20,XVG,False
pol_eth,2024-06-30T00:00:00+00:00,2024-06-30T00:00:00+00:00,2024-07-01T00:00:00+00:00,5696125466.469345,2024-07-01T00:00:00+00:00,21,POL_ETH,False
ltc,2024-06-30T00:00:00+00:00,2024-06-30T00:00:00+00:00,2024-07-01T00:00:00+00:00,5623616597.342062,2024-07-01T00:00:00+00:00,22,LTC,True
matic_eth,2024-06-30T00:00:00+00:00,2024-06-30T00:00:00+00:00,2024-07-01T00:00:00+00:00,5603512904.27012,2024-07-01T00:00:00+00:00,23,MATIC_ETH,False
icp,2024-06-30T00:00:00+00:00,2024-06-30T00:00:00+00:00,2024-07-01T00:00:00+00:00,4248236731.9155746,2024-07-01T00:00:00+00:00,24,ICP,False
leo_eth,2024-06-30T00:00:00+00:00,2024-06-30T00:00:00+00:00,2024-07-01T00:00:00+00:00,3854760925.40484,2024-07-01T00:00:00+00:00,25,LEO_ETH,False
usde_eth,2024-06-30T00:00:00+00:00,2024-06-30T00:00:00+00:00,2024-07-01T00:00:00+00:00,3600502812.050597,2024-07-01T00:00:00+00:00,26,USDE_ETH,False
etc,2024-06-30T00:00:00+00:00,2024-06-30T00:00:00+00:00,2024-07-01T00:00:00+00:00,3500514975.710674,2024-07-01T00:00:00+00:00,27,ETC,False
dai,2024-06-30T00:00:00+00:00,2024-06-30T00:00:00+00:00,2024-07-01T00:00:00+00:00,3157630965.1448126,2024-07-01T00:00:00+00:00,28,DAI,False
xmr,2024-06-30T00:00:00+00:00,2024-06-30T00:00:00+00:00,2024-07-01T00:00:00+00:00,3013393741.0370255,2024-07-01T00:00:00+00:00,29,XMR,True
gno,2024-06-30T00:00:00+00:00,2024-06-30T00:00:00+00:00,2024-07-01T00:00:00+00:00,2866912738.57864,2024-07-01T00:00:00+00:00,30,GNO,False
btc,2024-07-07T00:00:00+00:00,2024-07-07T00:00:00+00:00,2024-07-08T00:00:00+00:00,1106667719773.1875,2024-07-08T00:00:00+00:00,1,BTC,True
eth,2024-07-07T00:00:00+00:00,2024-07-07T00:00:00+00:00,2024-07-08T00:00:00+00:00,352537910982.17975,2024-07-08T00:00:00+00:00,2,ETH,True
usdt,2024-07-07T00:00:00+00:00,2024-07-07T00:00:00+00:00,2024-07-08T00:00:00+00:00,115950148807.63574,2024-07-08T00:00:00+00:00,3,USDT,False
usdt_trx,2024-07-07T00:00:00+00:00,2024-07-07T00:00:00+00:00,2024-07-08T00:00:00+00:00,59824264317.69443,2024-07-08T00:00:00+00:00,4,USDT_TRX,False
usdt_eth,2024-07-07T00:00:00+00:00,2024-07-07T00:00:00+00:00,2024-07-08T00:00:00+00:00,52000371605.46276,2024-07-08T00:00:00+00:00,5,USDT_ETH,False
xrp,2024-07-07T00:00:00+00:00,2024-07-07T00:00:00+00:00,2024-07-08T00:00:00+00:00,42069643005.83316,2024-07-08T00:00:00+00:00,6,XRP,True
usdc,2024-07-07T00:00:00+00:00,2024-07-07T00:00:00+00:00,2024-07-08T00:00:00+00:00,33092641628.593334,2024-07-08T00:00:00+00:00,7,USDC,False
usdc_eth,2024-07-07T00:00:00+00:00,2024-07-07T00:00:00+00:00,2024-07-08T00:00:00+00:00,25496051454.718605,2024-07-08T00:00:00+00:00,8,USDC_ETH,False
shib_eth,2024-07-07T00:00:00+00:00,2024-07-07T00:00:00+00:00,2024-07-08T00:00:00+00:00,15541832182.61355,2024-07-08T00:00:00+00:00,9,SHIB_ETH,False
doge,2024-07-07T00:00:00+00:00,2024-07-07T00:00:00+00:00,2024-07-08T00:00:00+00:00,15157512566.762178,2024-07-08T00:00:00+00:00,10,DOGE,True
link,2024-07-07T00:00:00+00:00,2024-07-07T00:00:00+00:00,2024-07-08T00:00:00+00:00,12373386829.3525,2024-07-08T00:00:00+00:00,11,LINK,True
ada,2024-07-07T00:00:00+00:00,2024-07-07T00:00:00+00:00,2024-07-08T00:00:00+00:00,12182090740.80087,2024-07-08T00:00:00+00:00,12,ADA,True
xlm,2024-07-07T00:00:00+00:00,2024-07-07T00:00:00+00:00,2024-07-08T00:00:00+00:00,8860386837.051893,2024-07-08T00:00:00+00:00,13,XLM,True
avaxp,2024-07-07T00:00:00+00:00,2024-07-07T00:00:00+00:00,2024-07-08T00:00:00+00:00,8787308537.804453,2024-07-08T00:00:00+00:00,14,AVAXP,False
wbtc,2024-07-07T00:00:00+00:00,2024-07-07T00:00:00+00:00,2024-07-08T00:00:00+00:00,8586421465.064423,2024-07-08T00:00:00+00:00,15,WBTC,False
cro,2024-07-07T00:00:00+00:00,2024-07-07T00:00:00+00:00,2024-07-08T00:00:00+00:00,8224395973.21707,2024-07-08T00:00:00+00:00,16,CRO,False
weth,2024-07-07T00:00:00+00:00,2024-07-07T00:00:00+00:00,2024-07-08T00:00:00+00:00,8075827537.331982,2024-07-08T00:00:00+00:00,17,WETH,False
uni,2024-07-07T00:00:00+00:00,2024-07-07T00:00:00+00:00,2024-07-08T00:00:00+00:00,7666172539.91958,2024-07-08T00:00:00+00:00,18,UNI,True
bch,2024-07-07T00:00:00+00:00,2024-07-07T00:00:00+00:00,2024-07-08T00:00:00+00:00,6186139685.895597,2024-07-08T00:00:00+00:00,19,BCH,False
xvg,2024-07-07T00:00:00+00:00,2024-07-07T00:00:00+00:00,2024-07-08T00:00:00+00:00,5916967150.658413,2024-07-08T00:00:00+00:00,20,XVG,False
pol_eth,2024-07-07T00:00:00+00:00,2024-07-07T00:00:00+00:00,2024-07-08T00:00:00+00:00,4904294516.784362,2024-07-08T00:00:00+00:00,21,POL_ETH,False
matic_eth,2024-07-07T00:00:00+00:00,2024-07-07T00:00:00+00:00,2024-07-08T00:00:00+00:00,4788735465.04526,2024-07-08T00:00:00+00:00,22,MATIC_ETH,False
ltc,2024-07-07T00:00:00+00:00,2024-07-07T00:00:00+00:00,2024-07-08T00:00:00+00:00,4643905927.111356,2024-07-08T00:00:00+00:00,23,LTC,True
leo_eth,2024-07-07T00:00:00+00:00,2024-07-07T00:00:00+00:00,2024-07-08T00:00:00+00:00,3755645398.0687423,2024-07-08T00:00:00+00:00,24,LEO_ETH,False
icp,2024-07-07T00:00:00+00:00,2024-07-07T00:00:00+00:00,2024-07-08T00:00:00+00:00,3613135594.1696305,2024-07-08T00:00:00+00:00,25,ICP,False
usde_eth,2024-07-07T00:00:00+00:00,2024-07-07T00:00:00+00:00,2024-07-08T00:00:00+00:00,3469814930.397753,2024-07-08T00:00:00+00:00,26,USDE_ETH,False
dai,2024-07-07T00:00:00+00:00,2024-07-07T00:00:00+00:00,2024-07-08T00:00:00+00:00,3195533116.3609095,2024-07-08T00:00:00+00:00,27,DAI,False
etc,2024-07-07T00:00:00+00:00,2024-07-07T00:00:00+00:00,2024-07-08T00:00:00+00:00,2927144443.272565,2024-07-08T00:00:00+00:00,28,ETC,False
xmr,2024-07-07T00:00:00+00:00,2024-07-07T00:00:00+00:00,2024-07-08T00:00:00+00:00,2699694815.5516405,2024-07-08T00:00:00+00:00,29,XMR,True
avaxc,2024-07-07T00:00:00+00:00,2024-07-07T00:00:00+00:00,2024-07-08T00:00:00+00:00,2524092923.765994,2024-07-08T00:00:00+00:00,30,AVAXC,False
btc,2024-07-14T00:00:00+00:00,2024-07-14T00:00:00+00:00,2024-07-15T00:00:00+00:00,1203557535228.1936,2024-07-15T00:00:00+00:00,1,BTC,True
eth,2024-07-14T00:00:00+00:00,2024-07-14T00:00:00+00:00,2024-07-15T00:00:00+00:00,391507735299.65845,2024-07-15T00:00:00+00:00,2,ETH,True
usdt,2024-07-14T00:00:00+00:00,2024-07-14T00:00:00+00:00,2024-07-15T00:00:00+00:00,115972506804.30225,2024-07-15T00:00:00+00:00,3,USDT,False
usdt_trx,2024-07-14T00:00:00+00:00,2024-07-14T00:00:00+00:00,2024-07-15T00:00:00+00:00,59835560682.73052,2024-07-15T00:00:00+00:00,4,USDT_TRX,False
xrp,2024-07-14T00:00:00+00:00,2024-07-14T00:00:00+00:00,2024-07-15T00:00:00+00:00,52362521062.64861,2024-07-15T00:00:00+00:00,5,XRP,True
usdt_eth,2024-07-14T00:00:00+00:00,2024-07-14T00:00:00+00:00,2024-07-15T00:00:00+00:00,52010620160.86045,2024-07-15T00:00:00+00:00,6,USDT_ETH,False
usdc,2024-07-14T00:00:00+00:00,2024-07-14T00:00:00+00:00,2024-07-15T00:00:00+00:00,33360185632.320934,2024-07-15T00:00:00+00:00,7,USDC,False
usdc_eth,2024-07-14T00:00:00+00:00,2024-07-14T00:00:00+00:00,2024-07-15T00:00:00+00:00,25463497573.317253,2024-07-15T00:00:00+00:00,8,USDC_ETH,False
shib_eth,2024-07-14T00:00:00+00:00,2024-07-14T00:00:00+00:00,2024-07-15T00:00:00+00:00,17660578062.952045,2024-07-15T00:00:00+00:00,9,SHIB_ETH,False
doge,2024-07-14T00:00:00+00:00,2024-07-14T00:00:00+00:00,2024-07-15T00:00:00+00:00,16813082395.78734,2024-07-15T00:00:00+00:00,10,DOGE,True
ada,2024-07-14T00:00:00+00:00,2024-07-14T00:00:00+00:00,2024-07-15T00:00:00+00:00,15221486445.882812,2024-07-15T00:00:00+00:00,11,ADA,True
link,2024-07-14T00:00:00+00:00,2024-07-14T00:00:00+00:00,2024-07-15T00:00:00+00:00,13466591628.868,2024-07-15T00:00:00+00:00,12,LINK,True
xlm,2024-07-14T00:00:00+00:00,2024-07-14T00:00:00+00:00,2024-07-15T00:00:00+00:00,11040757238.270231,2024-07-15T00:00:00+00:00,13,XLM,True
wbtc,2024-07-14T00:00:00+00:00,2024-07-14T00:00:00+00:00,2024-07-15T00:00:00+00:00,9337443756.632803,2024-07-15T00:00:00+00:00,14,WBTC,False
cro,2024-07-14T00:00:00+00:00,2024-07-14T00:00:00+00:00,2024-07-15T00:00:00+00:00,9248442391.32686,2024-07-15T00:00:00+00:00,15,CRO,False
avaxp,2024-07-14T00:00:00+00:00,2024-07-14T00:00:00+00:00,2024-07-15T00:00:00+00:00,9041301973.58109,2024-07-15T00:00:00+00:00,16,AVAXP,False
weth,2024-07-14T00:00:00+00:00,2024-07-14T00:00:00+00:00,2024-07-15T00:00:00+00:00,8822806446.980001,2024-07-15T00:00:00+00:00,17,WETH,False
uni,2024-07-14T00:00:00+00:00,2024-07-14T00:00:00+00:00,2024-07-15T00:00:00+00:00,8450981776.80493,2024-07-15T00:00:00+00:00,18,UNI,True
bch,2024-07-14T00:00:00+00:00,2024-07-14T00:00:00+00:00,2024-07-15T00:00:00+00:00,7463904886.404409,2024-07-15T00:00:00+00:00,19,BCH,False
xvg,2024-07-14T00:00:00+00:00,2024-07-14T00:00:00+00:00,2024-07-15T00:00:00+00:00,6691391867.337913,2024-07-15T00:00:00+00:00,20,XVG,False
pol_eth,2024-07-14T00:00:00+00:00,2024-07-14T00:00:00+00:00,2024-07-15T00:00:00+00:00,5416452075.141202,2024-07-15T00:00:00+00:00,21,POL_ETH,False
matic_eth,2024-07-14T00:00:00+00:00,2024-07-14T00:00:00+00:00,2024-07-15T00:00:00+00:00,5328520016.09192,2024-07-15T00:00:00+00:00,22,MATIC_ETH,False
ltc,2024-07-14T00:00:00+00:00,2024-07-14T00:00:00+00:00,2024-07-15T00:00:00+00:00,5240367140.915599,2024-07-15T00:00:00+00:00,23,LTC,True
icp,2024-07-14T00:00:00+00:00,2024-07-14T00:00:00+00:00,2024-07-15T00:00:00+00:00,4500869077.522346,2024-07-15T00:00:00+00:00,24,ICP,False
leo_eth,2024-07-14T00:00:00+00:00,2024-07-14T00:00:00+00:00,2024-07-15T00:00:00+00:00,3864050463.014742,2024-07-15T00:00:00+00:00,25,LEO_ETH,False
usde_eth,2024-07-14T00:00:00+00:00,2024-07-14T00:00:00+00:00,2024-07-15T00:00:00+00:00,3406404085.9369307,2024-07-15T00:00:00+00:00,26,USDE_ETH,False
etc,2024-07-14T00:00:00+00:00,2024-07-14T00:00:00+00:00,2024-07-15T00:00:00+00:00,3347604567.566743,2024-07-15T00:00:00+00:00,27,ETC,False
dai,2024-07-14T00:00:00+00:00,2024-07-14T00:00:00+00:00,2024-07-15T00:00:00+00:00,3219383913.832196,2024-07-15T00:00:00+00:00,28,DAI,False
xmr,2024-07-14T00:00:00+00:00,2024-07-14T00:00:00+00:00,2024-07-15T00:00:00+00:00,2868830311.1761427,2024-07-15T00:00:00+00:00,29,XMR,True
mkr,2024-07-14T00:00:00+00:00,2024-07-14T00:00:00+00:00,2024-07-15T00:00:00+00:00,2736564779.2016573,2024-07-15T00:00:00+00:00,30,MKR,False
btc,2024-07-21T00:00:00+00:00,2024-07-21T00:00:00+00:00,2024-07-22T00:00:00+00:00,1342684327868.0134,2024-07-22T00:00:00+00:00,1,BTC,True
eth,2024-07-21T00:00:00+00:00,2024-07-21T00:00:00+00:00,2024-07-22T00:00:00+00:00,424467907087.11774,2024-07-22T00:00:00+00:00,2,ETH,True
usdt,2024-07-21T00:00:00+00:00,2024-07-21T00:00:00+00:00,2024-07-22T00:00:00+00:00,116948019384.58025,2024-07-22T00:00:00+00:00,3,USDT,False
usdt_trx,2024-07-21T00:00:00+00:00,2024-07-21T00:00:00+00:00,2024-07-22T00:00:00+00:00,60822962695.95018,2024-07-22T00:00:00+00:00,4,USDT_TRX,False
xrp,2024-07-21T00:00:00+00:00,2024-07-21T00:00:00+00:00,2024-07-22T00:00:00+00:00,59678527065.50638,2024-07-22T00:00:00+00:00,5,XRP,True
usdt_eth,2024-07-21T00:00:00+00:00,2024-07-21T00:00:00+00:00,2024-07-22T00:00:00+00:00,51999604657.490036,2024-07-22T00:00:00+00:00,6,USDT_ETH,False
usdc,2024-07-21T00:00:00+00:00,2024-07-21T00:00:00+00:00,2024-07-22T00:00:00+00:00,33325095986.98182,2024-07-22T00:00:00+00:00,7,USDC,False
usdc_eth,2024-07-21T00:00:00+00:00,2024-07-21T00:00:00+00:00,2024-07-22T00:00:00+00:00,25336803414.143543,2024-07-22T00:00:00+00:00,8,USDC_ETH,False
doge,2024-07-21T00:00:00+00:00,2024-07-21T00:00:00+00:00,2024-07-22T00:00:00+00:00,20356078409.57561,2024-07-22T00:00:00+00:00,9,DOGE,True
shib_eth,2024-07-21T00:00:00+00:00,2024-07-21T00:00:00+00:00,2024-07-22T00:00:00+00:00,18216813350.676388,2024-07-22T00:00:00+00:00,10,SHIB_ETH,False
ada,2024-07-21T00:00:00+00:00,2024-07-21T00:00:00+00:00,2024-07-22T00:00:00+00:00,15698939617.42024,2024-07-22T00:00:00+00:00,11,ADA,True
link,2024-07-21T00:00:00+00:00,2024-07-21T00:00:00+00:00,2024-07-22T00:00:00+00:00,14834257426.784,2024-07-22T00:00:00+00:00,12,LINK,True
avaxp,2024-07-21T00:00:00+00:00,2024-07-21T00:00:00+00:00,2024-07-22T00:00:00+00:00,11151445664.707718,2024-07-22T00:00:00+00:00,13,AVAXP,False
xlm,2024-07-21T00:00:00+00:00,2024-07-21T00:00:00+00:00,2024-07-22T00:00:00+00:00,11093244621.155197,2024-07-22T00:00:00+00:00,14,XLM,True
wbtc,2024-07-21T00:00:00+00:00,2024-07-21T00:00:00+00:00,2024-07-22T00:00:00+00:00,10517125089.727703,2024-07-22T00:00:00+00:00,15,WBTC,False
weth,2024-07-21T00:00:00+00:00,2024-07-21T00:00:00+00:00,2024-07-22T00:00:00+00:00,9563699319.077223,2024-07-22T00:00:00+00:00,16,WETH,False
cro,2024-07-21T00:00:00+00:00,2024-07-21T00:00:00+00:00,2024-07-22T00:00:00+00:00,9526582169.88941,2024-07-22T00:00:00+00:00,17,CRO,False
uni,2024-07-21T00:00:00+00:00,2024-07-21T00:00:00+00:00,2024-07-22T00:00:00+00:00,8127282484.11051,2024-07-22T00:00:00+00:00,18,UNI,True
bch,2024-07-21T00:00:00+00:00,2024-07-21T00:00:00+00:00,2024-07-22T00:00:00+00:00,7900648257.573071,2024-07-22T00:00:00+00:00,19,BCH,False
xvg,2024-07-21T00:00:00+00:00,2024-07-21T00:00:00+00:00,2024-07-22T00:00:00+00:00,7748743186.207704,2024-07-22T00:00:00+00:00,20,XVG,False
pol_eth,2024-07-21T00:00:00+00:00,2024-07-21T00:00:00+00:00,2024-07-22T00:00:00+00:00,5584976569.433299,2024-07-22T00:00:00+00:00,21,POL_ETH,False
icp,2024-07-21T00:00:00+00:00,2024-07-21T00:00:00+00:00,2024-07-22T00:00:00+00:00,5566252012.99733,2024-07-22T00:00:00+00:00,22,ICP,False
ltc,2024-07-21T00:00:00+00:00,2024-07-21T00:00:00+00:00,2024-07-22T00:00:00+00:00,5529708604.747625,2024-07-22T00:00:00+00:00,23,LTC,True
matic_eth,2024-07-21T00:00:00+00:00,2024-07-21T00:00:00+00:00,2024-07-22T00:00:00+00:00,5479674813.92038,2024-07-22T00:00:00+00:00,24,MATIC_ETH,False
leo_eth,2024-07-21T00:00:00+00:00,2024-07-21T00:00:00+00:00,2024-07-22T00:00:00+00:00,3749491183.400312,2024-07-22T00:00:00+00:00,25,LEO_ETH,False
etc,2024-07-21T00:00:00+00:00,2024-07-21T00:00:00+00:00,2024-07-22T00:00:00+00:00,3579366378.903558,2024-07-22T00:00:00+00:00,26,ETC,False
usde_eth,2024-07-21T00:00:00+00:00,2024-07-21T00:00:00+00:00,2024-07-22T00:00:00+00:00,3402671908.6037936,2024-07-22T00:00:00+00:00,27,USDE_ETH,False
dai,2024-07-21T00:00:00+00:00,2024-07-21T00:00:00+00:00,2024-07-22T00:00:00+00:00,3233788173.780441,2024-07-22T00:00:00+00:00,28,DAI,False
avaxc,2024-07-21T00:00:00+00:00,2024-07-21T00:00:00+00:00,2024-07-22T00:00:00+00:00,3172005318.404736,2024-07-22T00:00:00+00:00,29,AVAXC,False
xmr,2024-07-21T00:00:00+00:00,2024-07-21T00:00:00+00:00,2024-07-22T00:00:00+00:00,2952974104.6860576,2024-07-22T00:00:00+00:00,30,XMR,True
btc,2024-07-28T00:00:00+00:00,2024-07-28T00:00:00+00:00,2024-07-29T00:00:00+00:00,1345171498943.8967,2024-07-29T00:00:00+00:00,1,BTC,True
eth,2024-07-28T00:00:00+00:00,2024-07-28T00:00:00+00:00,2024-07-29T00:00:00+00:00,393282639767.9759,2024-07-29T00:00:00+00:00,2,ETH,True
usdt,2024-07-28T00:00:00+00:00,2024-07-28T00:00:00+00:00,2024-07-29T00:00:00+00:00,116927229476.38884,2024-07-29T00:00:00+00:00,3,USDT,False
usdt_trx,2024-07-28T00:00:00+00:00,2024-07-28T00:00:00+00:00,2024-07-29T00:00:00+00:00,60814271646.96209,2024-07-29T00:00:00+00:00,4,USDT_TRX,False
xrp,2024-07-28T00:00:00+00:00,2024-07-28T00:00:00+00:00,2024-07-29T00:00:00+00:00,60083918243.17806,2024-07-29T00:00:00+00:00,5,XRP,True
usdt_eth,2024-07-28T00:00:00+00:00,2024-07-28T00:00:00+00:00,2024-07-29T00:00:00+00:00,51988095292.289055,2024-07-29T00:00:00+00:00,6,USDT_ETH,False
usdc,2024-07-28T00:00:00+00:00,2024-07-28T00:00:00+00:00,2024-07-29T00:00:00+00:00,33250649284.139996,2024-07-29T00:00:00+00:00,7,USDC,False
usdc_eth,2024-07-28T00:00:00+00:00,2024-07-28T00:00:00+00:00,2024-07-29T00:00:00+00:00,25382001759.90929,2024-07-29T00:00:00+00:00,8,USDC_ETH,False
doge,2024-07-28T00:00:00+00:00,2024-07-28T00:00:00+00:00,2024-07-29T00:00:00+00:00,18850790870.196903,2024-07-29T00:00:00+00:00,9,DOGE,True
shib_eth,2024-07-28T00:00:00+00:00,2024-07-28T00:00:00+00:00,2024-07-29T00:00:00+00:00,16781301909.75334,2024-07-29T00:00:00+00:00,10,SHIB_ETH,False
ada,2024-07-28T00:00:00+00:00,2024-07-28T00:00:00+00:00,2024-07-29T00:00:00+00:00,14312651810.725922,2024-07-29T00:00:00+00:00,11,ADA,True
link,2024-07-28T00:00:00+00:00,2024-07-28T00:00:00+00:00,2024-07-29T00:00:00+00:00,13282553641.7282,2024-07-29T00:00:00+00:00,12,LINK,True
xlm,2024-07-28T00:00:00+00:00,2024-07-28T00:00:00+00:00,2024-07-29T00:00:00+00:00,10554593304.833225,2024-07-29T00:00:00+00:00,13,XLM,True
wbtc,2024-07-28T00:00:00+00:00,2024-07-28T00:00:00+00:00,2024-07-29T00:00:00+00:00,10534749645.510294,2024-07-29T00:00:00+00:00,14,WBTC,False
avaxp,2024-07-28T00:00:00+00:00,2024-07-28T00:00:00+00:00,2024-07-29T00:00:00+00:00,9368598662.092028,2024-07-29T00:00:00+00:00,15,AVAXP,False
cro,2024-07-28T00:00:00+00:00,2024-07-28T00:00:00+00:00,2024-07-29T00:00:00+00:00,9017903944.50998,2024-07-29T00:00:00+00:00,16,CRO,False
weth,2024-07-28T00:00:00+00:00,2024-07-28T00:00:00+00:00,2024-07-29T00:00:00+00:00,8988758548.575054,2024-07-29T00:00:00+00:00,17,WETH,False
bch,2024-07-28T00:00:00+00:00,2024-07-28T00:00:00+00:00,2024-07-29T00:00:00+00:00,8218194497.682913,2024-07-29T00:00:00+00:00,18,BCH,False
uni,2024-07-28T00:00:00+00:00,2024-07-28T00:00:00+00:00,2024-07-29T00:00:00+00:00,7527751428.91692,2024-07-29T00:00:00+00:00,19,UNI,True
xvg,2024-07-28T00:00:00+00:00,2024-07-28T00:00:00+00:00,2024-07-29T00:00:00+00:00,7079021316.766299,2024-07-29T00:00:00+00:00,20,XVG,False
ltc,2024-07-28T00:00:00+00:00,2024-07-28T00:00:00+00:00,2024-07-29T00:00:00+00:00,5317676505.75345,2024-07-29T00:00:00+00:00,21,LTC,True
pol_eth,2024-07-28T00:00:00+00:00,2024-07-28T00:00:00+00:00,2024-07-29T00:00:00+00:00,5163721246.620818,2024-07-29T00:00:00+00:00,22,POL_ETH,False
matic_eth,2024-07-28T00:00:00+00:00,2024-07-28T00:00:00+00:00,2024-07-29T00:00:00+00:00,5080571346.25513,2024-07-29T00:00:00+00:00,23,MATIC_ETH,False
icp,2024-07-28T00:00:00+00:00,2024-07-28T00:00:00+00:00,2024-07-29T00:00:00+00:00,4875643888.857568,2024-07-29T00:00:00+00:00,24,ICP,False
leo_eth,2024-07-28T00:00:00+00:00,2024-07-28T00:00:00+00:00,2024-07-29T00:00:00+00:00,3863168421.361986,2024-07-29T00:00:00+00:00,25,LEO_ETH,False
etc,2024-07-28T00:00:00+00:00,2024-07-28T00:00:00+00:00,2024-07-29T00:00:00+00:00,3351483843.5687723,2024-07-29T00:00:00+00:00,26,ETC,False
usde_eth,2024-07-28T00:00:00+00:00,2024-07-28T00:00:00+00:00,2024-07-29T00:00:00+00:00,3220063116.5609736,2024-07-29T00:00:00+00:00,27,USDE_ETH,False
dai,2024-07-28T00:00:00+00:00,2024-07-28T00:00:00+00:00,2024-07-29T00:00:00+00:00,3185061522.223173,2024-07-29T00:00:00+00:00,28,DAI,False
xmr,2024-07-28T00:00:00+00:00,2024-07-28T00:00:00+00:00,2024-07-29T00:00:00+00:00,2957521835.5285892,2024-07-29T00:00:00+00:00,29,XMR,True
avaxc,2024-07-28T00:00:00+00:00,2024-07-28T00:00:00+00:00,2024-07-29T00:00:00+00:00,2664438174.424169,2024-07-29T00:00:00+00:00,30,AVAXC,False
btc,2024-08-04T00:00:00+00:00,2024-08-04T00:00:00+00:00,2024-08-05T00:00:00+00:00,1150707429146.879,2024-08-05T00:00:00+00:00,1,BTC,True
eth,2024-08-04T00:00:00+00:00,2024-08-04T00:00:00+00:00,2024-08-05T00:00:00+00:00,324513685553.4667,2024-08-05T00:00:00+00:00,2,ETH,True
usdt,2024-08-04T00:00:00+00:00,2024-08-04T00:00:00+00:00,2024-08-05T00:00:00+00:00,116883759053.13213,2024-08-05T00:00:00+00:00,3,USDT,False
usdt_trx,2024-08-04T00:00:00+00:00,2024-08-04T00:00:00+00:00,2024-08-05T00:00:00+00:00,60791662525.16368,2024-08-05T00:00:00+00:00,4,USDT_TRX,False
xrp,2024-08-04T00:00:00+00:00,2024-08-04T00:00:00+00:00,2024-08-05T00:00:00+00:00,52463854028.384705,2024-08-05T00:00:00+00:00,5,XRP,True
usdt_eth,2024-08-04T00:00:00+00:00,2024-08-04T00:00:00+00:00,2024-08-05T00:00:00+00:00,51968767507.10478,2024-08-05T00:00:00+00:00,6,USDT_ETH,False
usdc,2024-08-04T00:00:00+00:00,2024-08-04T00:00:00+00:00,2024-08-05T00:00:00+00:00,32441500844.052505,2024-08-05T00:00:00+00:00,7,USDC,False
usdc_eth,2024-08-04T00:00:00+00:00,2024-08-04T00:00:00+00:00,2024-08-05T00:00:00+00:00,24460742242.47249,2024-08-05T00:00:00+00:00,8,USDC_ETH,False
doge,2024-08-04T00:00:00+00:00,2024-08-04T00:00:00+00:00,2024-08-05T00:00:00+00:00,15126850306.63747,2024-08-05T00:00:00+00:00,9,DOGE,True
shib_eth,2024-08-04T00:00:00+00:00,2024-08-04T00:00:00+00:00,2024-08-05T00:00:00+00:00,13366086622.802341,2024-08-05T00:00:00+00:00,10,SHIB_ETH,False
ada,2024-08-04T00:00:00+00:00,2024-08-04T00:00:00+00:00,2024-08-05T00:00:00+00:00,12138523262.311966,2024-08-05T00:00:00+00:00,11,ADA,True
