asset,day,source_timestamp,available_at,market_cap_usd,canonical_asset,canonical_symbol,normalization_rule,stablecoin_excluded,investable_identity,raw_form_count,canonical_source_asset,rebalance_time,investable_rank,local_data_available
gno,2024-06-30T00:00:00+00:00,2024-06-30T00:00:00+00:00,2024-07-01T00:00:00+00:00,2866912738.57864,gno,GNO,IDENTITY,False,True,1,gno,2024-07-01T00:00:00+00:00,20,False
mkr,2024-06-30T00:00:00+00:00,2024-06-30T00:00:00+00:00,2024-07-01T00:00:00+00:00,2466850779.177591,mkr,MKR,IDENTITY,False,True,1,mkr,2024-07-01T00:00:00+00:00,21,False
ldo,2024-06-30T00:00:00+00:00,2024-06-30T00:00:00+00:00,2024-07-01T00:00:00+00:00,1977000731.74339,ldo,LDO,IDENTITY,False,True,1,ldo,2024-07-01T00:00:00+00:00,22,False
qnt,2024-06-30T00:00:00+00:00,2024-06-30T00:00:00+00:00,2024-07-01T00:00:00+00:00,1879387513.8234518,qnt,QNT,IDENTITY,False,True,1,qnt,2024-07-01T00:00:00+00:00,23,False
leo_eos,2024-06-30T00:00:00+00:00,2024-06-30T00:00:00+00:00,2024-07-01T00:00:00+00:00,1796865610.43265,leo_eos,LEO_EOS,IDENTITY,False,True,1,leo_eos,2024-07-01T00:00:00+00:00,24,False
aave,2024-06-30T00:00:00+00:00,2024-06-30T00:00:00+00:00,2024-07-01T00:00:00+00:00,1550495960.7396495,aave,AAVE,IDENTITY,False,True,2,aave,2024-07-01T00:00:00+00:00,25,True
algo,2024-06-30T00:00:00+00:00,2024-06-30T00:00:00+00:00,2024-07-01T00:00:00+00:00,1440738415.77001,algo,ALGO,IDENTITY,False,True,1,algo,2024-07-01T00:00:00+00:00,26,False
neo,2024-06-30T00:00:00+00:00,2024-06-30T00:00:00+00:00,2024-07-01T00:00:00+00:00,1159480522.44304,neo,NEO,IDENTITY,False,True,1,neo,2024-07-01T00:00:00+00:00,27,False
flow,2024-06-30T00:00:00+00:00,2024-06-30T00:00:00+00:00,2024-07-01T00:00:00+00:00,956729118.1308604,flow,FLOW,IDENTITY,False,True,1,flow,2024-07-01T00:00:00+00:00,28,False
flow_native,2024-06-30T00:00:00+00:00,2024-06-30T00:00:00+00:00,2024-07-01T00:00:00+00:00,956729118.1308604,flow_native,FLOW_NATIVE,IDENTITY,False,True,1,flow_native,2024-07-01T00:00:00+00:00,29,False
usdt_omni,2024-06-30T00:00:00+00:00,2024-06-30T00:00:00+00:00,2024-07-01T00:00:00+00:00,886537967.0883929,usdt_omni,USDT_OMNI,IDENTITY,False,True,1,usdt_omni,2024-07-01T00:00:00+00:00,30,False
btc,2024-07-07T00:00:00+00:00,2024-07-07T00:00:00+00:00,2024-07-08T00:00:00+00:00,1106667719773.1875,btc,BTC,IDENTITY,False,True,2,btc,2024-07-08T00:00:00+00:00,1,True
eth,2024-07-07T00:00:00+00:00,2024-07-07T00:00:00+00:00,2024-07-08T00:00:00+00:00,352537910982.17975,eth,ETH,IDENTITY,False,True,2,eth,2024-07-08T00:00:00+00:00,2,True
xrp,2024-07-07T00:00:00+00:00,2024-07-07T00:00:00+00:00,2024-07-08T00:00:00+00:00,42069643005.83316,xrp,XRP,IDENTITY,False,True,1,xrp,2024-07-08T00:00:00+00:00,3,True
shib_eth,2024-07-07T00:00:00+00:00,2024-07-07T00:00:00+00:00,2024-07-08T00:00:00+00:00,15541832182.61355,shib,SHIB,NETWORK_FORM_TO_PARENT,False,True,1,shib_eth,2024-07-08T00:00:00+00:00,4,True
doge,2024-07-07T00:00:00+00:00,2024-07-07T00:00:00+00:00,2024-07-08T00:00:00+00:00,15157512566.762178,doge,DOGE,IDENTITY,False,True,1,doge,2024-07-08T00:00:00+00:00,5,True
link,2024-07-07T00:00:00+00:00,2024-07-07T00:00:00+00:00,2024-07-08T00:00:00+00:00,12373386829.3525,link,LINK,IDENTITY,False,True,1,link,2024-07-08T00:00:00+00:00,6,True
ada,2024-07-07T00:00:00+00:00,2024-07-07T00:00:00+00:00,2024-07-08T00:00:00+00:00,12182090740.80087,ada,ADA,IDENTITY,False,True,1,ada,2024-07-08T00:00:00+00:00,7,True
xlm,2024-07-07T00:00:00+00:00,2024-07-07T00:00:00+00:00,2024-07-08T00:00:00+00:00,8860386837.051893,xlm,XLM,IDENTITY,False,True,1,xlm,2024-07-08T00:00:00+00:00,8,True
avaxp,2024-07-07T00:00:00+00:00,2024-07-07T00:00:00+00:00,2024-07-08T00:00:00+00:00,8787308537.804453,avax,AVAX,EXPLICIT_ALIAS,False,True,2,avaxp,2024-07-08T00:00:00+00:00,9,True
cro,2024-07-07T00:00:00+00:00,2024-07-07T00:00:00+00:00,2024-07-08T00:00:00+00:00,8224395973.21707,cro,CRO,IDENTITY,False,True,1,cro,2024-07-08T00:00:00+00:00,10,False
uni,2024-07-07T00:00:00+00:00,2024-07-07T00:00:00+00:00,2024-07-08T00:00:00+00:00,7666172539.91958,uni,UNI,IDENTITY,False,True,1,uni,2024-07-08T00:00:00+00:00,11,True
bch,2024-07-07T00:00:00+00:00,2024-07-07T00:00:00+00:00,2024-07-08T00:00:00+00:00,6186139685.895597,bch,BCH,IDENTITY,False,True,1,bch,2024-07-08T00:00:00+00:00,12,False
xvg,2024-07-07T00:00:00+00:00,2024-07-07T00:00:00+00:00,2024-07-08T00:00:00+00:00,5916967150.658413,xvg,XVG,IDENTITY,False,True,1,xvg,2024-07-08T00:00:00+00:00,13,False
pol_eth,2024-07-07T00:00:00+00:00,2024-07-07T00:00:00+00:00,2024-07-08T00:00:00+00:00,4904294516.784362,matic,MATIC,EXPLICIT_ALIAS,False,True,2,pol_eth,2024-07-08T00:00:00+00:00,14,False
ltc,2024-07-07T00:00:00+00:00,2024-07-07T00:00:00+00:00,2024-07-08T00:00:00+00:00,4643905927.111356,ltc,LTC,IDENTITY,False,True,1,ltc,2024-07-08T00:00:00+00:00,15,True
leo_eth,2024-07-07T00:00:00+00:00,2024-07-07T00:00:00+00:00,2024-07-08T00:00:00+00:00,3755645398.0687423,leo,LEO,NETWORK_FORM_TO_PARENT,False,True,1,leo_eth,2024-07-08T00:00:00+00:00,16,False
icp,2024-07-07T00:00:00+00:00,2024-07-07T00:00:00+00:00,2024-07-08T00:00:00+00:00,3613135594.1696305,icp,ICP,IDENTITY,False,True,1,icp,2024-07-08T00:00:00+00:00,17,False
etc,2024-07-07T00:00:00+00:00,2024-07-07T00:00:00+00:00,2024-07-08T00:00:00+00:00,2927144443.272565,etc,ETC,IDENTITY,False,True,1,etc,2024-07-08T00:00:00+00:00,18,False
xmr,2024-07-07T00:00:00+00:00,2024-07-07T00:00:00+00:00,2024-07-08T00:00:00+00:00,2699694815.5516405,xmr,XMR,IDENTITY,False,True,1,xmr,2024-07-08T00:00:00+00:00,19,True
gno,2024-07-07T00:00:00+00:00,2024-07-07T00:00:00+00:00,2024-07-08T00:00:00+00:00,2393995359.80798,gno,GNO,IDENTITY,False,True,1,gno,2024-07-08T00:00:00+00:00,20,False
mkr,2024-07-07T00:00:00+00:00,2024-07-07T00:00:00+00:00,2024-07-08T00:00:00+00:00,2076172927.1617558,mkr,MKR,IDENTITY,False,True,1,mkr,2024-07-08T00:00:00+00:00,21,False
leo_eos,2024-07-07T00:00:00+00:00,2024-07-07T00:00:00+00:00,2024-07-08T00:00:00+00:00,1750663709.4648416,leo_eos,LEO_EOS,IDENTITY,False,True,1,leo_eos,2024-07-08T00:00:00+00:00,22,False
qnt,2024-07-07T00:00:00+00:00,2024-07-07T00:00:00+00:00,2024-07-08T00:00:00+00:00,1693297639.1520326,qnt,QNT,IDENTITY,False,True,1,qnt,2024-07-08T00:00:00+00:00,23,False
ldo,2024-07-07T00:00:00+00:00,2024-07-07T00:00:00+00:00,2024-07-08T00:00:00+00:00,1568897866.8354,ldo,LDO,IDENTITY,False,True,1,ldo,2024-07-08T00:00:00+00:00,24,False
algo,2024-07-07T00:00:00+00:00,2024-07-07T00:00:00+00:00,2024-07-08T00:00:00+00:00,1268151662.75509,algo,ALGO,IDENTITY,False,True,1,algo,2024-07-08T00:00:00+00:00,25,False
aave,2024-07-07T00:00:00+00:00,2024-07-07T00:00:00+00:00,2024-07-08T00:00:00+00:00,1255405545.912376,aave,AAVE,IDENTITY,False,True,2,aave,2024-07-08T00:00:00+00:00,26,True
neo,2024-07-07T00:00:00+00:00,2024-07-07T00:00:00+00:00,2024-07-08T00:00:00+00:00,930703553.024462,neo,NEO,IDENTITY,False,True,1,neo,2024-07-08T00:00:00+00:00,27,False
usdt_omni,2024-07-07T00:00:00+00:00,2024-07-07T00:00:00+00:00,2024-07-08T00:00:00+00:00,888079508.9936311,usdt_omni,USDT_OMNI,IDENTITY,False,True,1,usdt_omni,2024-07-08T00:00:00+00:00,28,False
flow,2024-07-07T00:00:00+00:00,2024-07-07T00:00:00+00:00,2024-07-08T00:00:00+00:00,769988076.6093552,flow,FLOW,IDENTITY,False,True,1,flow,2024-07-08T00:00:00+00:00,29,False
flow_native,2024-07-07T00:00:00+00:00,2024-07-07T00:00:00+00:00,2024-07-08T00:00:00+00:00,769988076.6093552,flow_native,FLOW_NATIVE,IDENTITY,False,True,1,flow_native,2024-07-08T00:00:00+00:00,30,False
btc,2024-07-14T00:00:00+00:00,2024-07-14T00:00:00+00:00,2024-07-15T00:00:00+00:00,1203557535228.1936,btc,BTC,IDENTITY,False,True,2,btc,2024-07-15T00:00:00+00:00,1,True
eth,2024-07-14T00:00:00+00:00,2024-07-14T00:00:00+00:00,2024-07-15T00:00:00+00:00,391507735299.65845,eth,ETH,IDENTITY,False,True,2,eth,2024-07-15T00:00:00+00:00,2,True
xrp,2024-07-14T00:00:00+00:00,2024-07-14T00:00:00+00:00,2024-07-15T00:00:00+00:00,52362521062.64861,xrp,XRP,IDENTITY,False,True,1,xrp,2024-07-15T00:00:00+00:00,3,True
shib_eth,2024-07-14T00:00:00+00:00,2024-07-14T00:00:00+00:00,2024-07-15T00:00:00+00:00,17660578062.952045,shib,SHIB,NETWORK_FORM_TO_PARENT,False,True,1,shib_eth,2024-07-15T00:00:00+00:00,4,True
doge,2024-07-14T00:00:00+00:00,2024-07-14T00:00:00+00:00,2024-07-15T00:00:00+00:00,16813082395.78734,doge,DOGE,IDENTITY,False,True,1,doge,2024-07-15T00:00:00+00:00,5,True
ada,2024-07-14T00:00:00+00:00,2024-07-14T00:00:00+00:00,2024-07-15T00:00:00+00:00,15221486445.882812,ada,ADA,IDENTITY,False,True,1,ada,2024-07-15T00:00:00+00:00,6,True
link,2024-07-14T00:00:00+00:00,2024-07-14T00:00:00+00:00,2024-07-15T00:00:00+00:00,13466591628.868,link,LINK,IDENTITY,False,True,1,link,2024-07-15T00:00:00+00:00,7,True
xlm,2024-07-14T00:00:00+00:00,2024-07-14T00:00:00+00:00,2024-07-15T00:00:00+00:00,11040757238.270231,xlm,XLM,IDENTITY,False,True,1,xlm,2024-07-15T00:00:00+00:00,8,True
cro,2024-07-14T00:00:00+00:00,2024-07-14T00:00:00+00:00,2024-07-15T00:00:00+00:00,9248442391.32686,cro,CRO,IDENTITY,False,True,1,cro,2024-07-15T00:00:00+00:00,9,False
avaxp,2024-07-14T00:00:00+00:00,2024-07-14T00:00:00+00:00,2024-07-15T00:00:00+00:00,9041301973.58109,avax,AVAX,EXPLICIT_ALIAS,False,True,2,avaxp,2024-07-15T00:00:00+00:00,10,True
uni,2024-07-14T00:00:00+00:00,2024-07-14T00:00:00+00:00,2024-07-15T00:00:00+00:00,8450981776.80493,uni,UNI,IDENTITY,False,True,1,uni,2024-07-15T00:00:00+00:00,11,True
bch,2024-07-14T00:00:00+00:00,2024-07-14T00:00:00+00:00,2024-07-15T00:00:00+00:00,7463904886.404409,bch,BCH,IDENTITY,False,True,1,bch,2024-07-15T00:00:00+00:00,12,False
xvg,2024-07-14T00:00:00+00:00,2024-07-14T00:00:00+00:00,2024-07-15T00:00:00+00:00,6691391867.337913,xvg,XVG,IDENTITY,False,True,1,xvg,2024-07-15T00:00:00+00:00,13,False
pol_eth,2024-07-14T00:00:00+00:00,2024-07-14T00:00:00+00:00,2024-07-15T00:00:00+00:00,5416452075.141202,matic,MATIC,EXPLICIT_ALIAS,False,True,2,pol_eth,2024-07-15T00:00:00+00:00,14,False
ltc,2024-07-14T00:00:00+00:00,2024-07-14T00:00:00+00:00,2024-07-15T00:00:00+00:00,5240367140.915599,ltc,LTC,IDENTITY,False,True,1,ltc,2024-07-15T00:00:00+00:00,15,True
icp,2024-07-14T00:00:00+00:00,2024-07-14T00:00:00+00:00,2024-07-15T00:00:00+00:00,4500869077.522346,icp,ICP,IDENTITY,False,True,1,icp,2024-07-15T00:00:00+00:00,16,False
leo_eth,2024-07-14T00:00:00+00:00,2024-07-14T00:00:00+00:00,2024-07-15T00:00:00+00:00,3864050463.014742,leo,LEO,NETWORK_FORM_TO_PARENT,False,True,1,leo_eth,2024-07-15T00:00:00+00:00,17,False
etc,2024-07-14T00:00:00+00:00,2024-07-14T00:00:00+00:00,2024-07-15T00:00:00+00:00,3347604567.566743,etc,ETC,IDENTITY,False,True,1,etc,2024-07-15T00:00:00+00:00,18,False
xmr,2024-07-14T00:00:00+00:00,2024-07-14T00:00:00+00:00,2024-07-15T00:00:00+00:00,2868830311.1761427,xmr,XMR,IDENTITY,False,True,1,xmr,2024-07-15T00:00:00+00:00,19,True
mkr,2024-07-14T00:00:00+00:00,2024-07-14T00:00:00+00:00,2024-07-15T00:00:00+00:00,2736564779.2016573,mkr,MKR,IDENTITY,False,True,1,mkr,2024-07-15T00:00:00+00:00,20,False
gno,2024-07-14T00:00:00+00:00,2024-07-14T00:00:00+00:00,2024-07-15T00:00:00+00:00,2705536554.25962,gno,GNO,IDENTITY,False,True,1,gno,2024-07-15T00:00:00+00:00,21,False
qnt,2024-07-14T00:00:00+00:00,2024-07-14T00:00:00+00:00,2024-07-15T00:00:00+00:00,1815175995.1223714,qnt,QNT,IDENTITY,False,True,1,qnt,2024-07-15T00:00:00+00:00,22,False
leo_eos,2024-07-14T00:00:00+00:00,2024-07-14T00:00:00+00:00,2024-07-15T00:00:00+00:00,1801195853.213219,leo_eos,LEO_EOS,IDENTITY,False,True,1,leo_eos,2024-07-15T00:00:00+00:00,23,False
ldo,2024-07-14T00:00:00+00:00,2024-07-14T00:00:00+00:00,2024-07-15T00:00:00+00:00,1755596385.62127,ldo,LDO,IDENTITY,False,True,1,ldo,2024-07-15T00:00:00+00:00,24,False
aave,2024-07-14T00:00:00+00:00,2024-07-14T00:00:00+00:00,2024-07-15T00:00:00+00:00,1670004404.068432,aave,AAVE,IDENTITY,False,True,2,aave,2024-07-15T00:00:00+00:00,25,True
algo,2024-07-14T00:00:00+00:00,2024-07-14T00:00:00+00:00,2024-07-15T00:00:00+00:00,1522309919.92812,algo,ALGO,IDENTITY,False,True,1,algo,2024-07-15T00:00:00+00:00,26,False
neo,2024-07-14T00:00:00+00:00,2024-07-14T00:00:00+00:00,2024-07-15T00:00:00+00:00,1077474268.26975,neo,NEO,IDENTITY,False,True,1,neo,2024-07-15T00:00:00+00:00,27,False
usdt_omni,2024-07-14T00:00:00+00:00,2024-07-14T00:00:00+00:00,2024-07-15T00:00:00+00:00,888254537.2052472,usdt_omni,USDT_OMNI,IDENTITY,False,True,1,usdt_omni,2024-07-15T00:00:00+00:00,28,False
flow,2024-07-14T00:00:00+00:00,2024-07-14T00:00:00+00:00,2024-07-15T00:00:00+00:00,884912831.3289336,flow,FLOW,IDENTITY,False,True,1,flow,2024-07-15T00:00:00+00:00,29,False
flow_native,2024-07-14T00:00:00+00:00,2024-07-14T00:00:00+00:00,2024-07-15T00:00:00+00:00,884912831.3289336,flow_native,FLOW_NATIVE,IDENTITY,False,True,1,flow_native,2024-07-15T00:00:00+00:00,30,False
btc,2024-07-21T00:00:00+00:00,2024-07-21T00:00:00+00:00,2024-07-22T00:00:00+00:00,1342684327868.0134,btc,BTC,IDENTITY,False,True,2,btc,2024-07-22T00:00:00+00:00,1,True
eth,2024-07-21T00:00:00+00:00,2024-07-21T00:00:00+00:00,2024-07-22T00:00:00+00:00,424467907087.11774,eth,ETH,IDENTITY,False,True,2,eth,2024-07-22T00:00:00+00:00,2,True
xrp,2024-07-21T00:00:00+00:00,2024-07-21T00:00:00+00:00,2024-07-22T00:00:00+00:00,59678527065.50638,xrp,XRP,IDENTITY,False,True,1,xrp,2024-07-22T00:00:00+00:00,3,True
doge,2024-07-21T00:00:00+00:00,2024-07-21T00:00:00+00:00,2024-07-22T00:00:00+00:00,20356078409.57561,doge,DOGE,IDENTITY,False,True,1,doge,2024-07-22T00:00:00+00:00,4,True
shib_eth,2024-07-21T00:00:00+00:00,2024-07-21T00:00:00+00:00,2024-07-22T00:00:00+00:00,18216813350.676388,shib,SHIB,NETWORK_FORM_TO_PARENT,False,True,1,shib_eth,2024-07-22T00:00:00+00:00,5,True
ada,2024-07-21T00:00:00+00:00,2024-07-21T00:00:00+00:00,2024-07-22T00:00:00+00:00,15698939617.42024,ada,ADA,IDENTITY,False,True,1,ada,2024-07-22T00:00:00+00:00,6,True
link,2024-07-21T00:00:00+00:00,2024-07-21T00:00:00+00:00,2024-07-22T00:00:00+00:00,14834257426.784,link,LINK,IDENTITY,False,True,1,link,2024-07-22T00:00:00+00:00,7,True
avaxp,2024-07-21T00:00:00+00:00,2024-07-21T00:00:00+00:00,2024-07-22T00:00:00+00:00,11151445664.707718,avax,AVAX,EXPLICIT_ALIAS,False,True,2,avaxp,2024-07-22T00:00:00+00:00,8,True
xlm,2024-07-21T00:00:00+00:00,2024-07-21T00:00:00+00:00,2024-07-22T00:00:00+00:00,11093244621.155197,xlm,XLM,IDENTITY,False,True,1,xlm,2024-07-22T00:00:00+00:00,9,True
cro,2024-07-21T00:00:00+00:00,2024-07-21T00:00:00+00:00,2024-07-22T00:00:00+00:00,9526582169.88941,cro,CRO,IDENTITY,False,True,1,cro,2024-07-22T00:00:00+00:00,10,False
uni,2024-07-21T00:00:00+00:00,2024-07-21T00:00:00+00:00,2024-07-22T00:00:00+00:00,8127282484.11051,uni,UNI,IDENTITY,False,True,1,uni,2024-07-22T00:00:00+00:00,11,True
bch,2024-07-21T00:00:00+00:00,2024-07-21T00:00:00+00:00,2024-07-22T00:00:00+00:00,7900648257.573071,bch,BCH,IDENTITY,False,True,1,bch,2024-07-22T00:00:00+00:00,12,False
xvg,2024-07-21T00:00:00+00:00,2024-07-21T00:00:00+00:00,2024-07-22T00:00:00+00:00,7748743186.207704,xvg,XVG,IDENTITY,False,True,1,xvg,2024-07-22T00:00:00+00:00,13,False
pol_eth,2024-07-21T00:00:00+00:00,2024-07-21T00:00:00+00:00,2024-07-22T00:00:00+00:00,5584976569.433299,matic,MATIC,EXPLICIT_ALIAS,False,True,2,pol_eth,2024-07-22T00:00:00+00:00,14,False
icp,2024-07-21T00:00:00+00:00,2024-07-21T00:00:00+00:00,2024-07-22T00:00:00+00:00,5566252012.99733,icp,ICP,IDENTITY,False,True,1,icp,2024-07-22T00:00:00+00:00,15,False
ltc,2024-07-21T00:00:00+00:00,2024-07-21T00:00:00+00:00,2024-07-22T00:00:00+00:00,5529708604.747625,ltc,LTC,IDENTITY,False,True,1,ltc,2024-07-22T00:00:00+00:00,16,True
leo_eth,2024-07-21T00:00:00+00:00,2024-07-21T00:00:00+00:00,2024-07-22T00:00:00+00:00,3749491183.400312,leo,LEO,NETWORK_FORM_TO_PARENT,False,True,1,leo_eth,2024-07-22T00:00:00+00:00,17,False
etc,2024-07-21T00:00:00+00:00,2024-07-21T00:00:00+00:00,2024-07-22T00:00:00+00:00,3579366378.903558,etc,ETC,IDENTITY,False,True,1,etc,2024-07-22T00:00:00+00:00,18,False
xmr,2024-07-21T00:00:00+00:00,2024-07-21T00:00:00+00:00,2024-07-22T00:00:00+00:00,2952974104.6860576,xmr,XMR,IDENTITY,False,True,1,xmr,2024-07-22T00:00:00+00:00,19,True
mkr,2024-07-21T00:00:00+00:00,2024-07-21T00:00:00+00:00,2024-07-22T00:00:00+00:00,2828841447.0266232,mkr,MKR,IDENTITY,False,True,1,mkr,2024-07-22T00:00:00+00:00,20,False
gno,2024-07-21T00:00:00+00:00,2024-07-21T00:00:00+00:00,2024-07-22T00:00:00+00:00,2654846368.75787,gno,GNO,IDENTITY,False,True,1,gno,2024-07-22T00:00:00+00:00,21,False
ldo,2024-07-21T00:00:00+00:00,2024-07-21T00:00:00+00:00,2024-07-22T00:00:00+00:00,1942120491.33158,ldo,LDO,IDENTITY,False,True,1,ldo,2024-07-22T00:00:00+00:00,22,False
qnt,2024-07-21T00:00:00+00:00,2024-07-21T00:00:00+00:00,2024-07-22T00:00:00+00:00,1857408319.3399808,qnt,QNT,IDENTITY,False,True,1,qnt,2024-07-22T00:00:00+00:00,23,False
leo_eos,2024-07-21T00:00:00+00:00,2024-07-21T00:00:00+00:00,2024-07-22T00:00:00+00:00,1747794972.1006014,leo_eos,LEO_EOS,IDENTITY,False,True,1,leo_eos,2024-07-22T00:00:00+00:00,24,False
algo,2024-07-21T00:00:00+00:00,2024-07-21T00:00:00+00:00,2024-07-22T00:00:00+00:00,1594481610.7006,algo,ALGO,IDENTITY,False,True,1,algo,2024-07-22T00:00:00+00:00,25,False
aave,2024-07-21T00:00:00+00:00,2024-07-21T00:00:00+00:00,2024-07-22T00:00:00+00:00,1579946677.328765,aave,AAVE,IDENTITY,False,True,2,aave,2024-07-22T00:00:00+00:00,26,True
neo,2024-07-21T00:00:00+00:00,2024-07-21T00:00:00+00:00,2024-07-22T00:00:00+00:00,1201994047.5367,neo,NEO,IDENTITY,False,True,1,neo,2024-07-22T00:00:00+00:00,27,False
flow,2024-07-21T00:00:00+00:00,2024-07-21T00:00:00+00:00,2024-07-22T00:00:00+00:00,992144632.8635719,flow,FLOW,IDENTITY,False,True,1,flow,2024-07-22T00:00:00+00:00,28,False
flow_native,2024-07-21T00:00:00+00:00,2024-07-21T00:00:00+00:00,2024-07-22T00:00:00+00:00,992144632.8635719,flow_native,FLOW_NATIVE,IDENTITY,False,True,1,flow_native,2024-07-22T00:00:00+00:00,29,False
usdt_omni,2024-07-21T00:00:00+00:00,2024-07-21T00:00:00+00:00,2024-07-22T00:00:00+00:00,888066410.8030219,usdt_omni,USDT_OMNI,IDENTITY,False,True,1,usdt_omni,2024-07-22T00:00:00+00:00,30,False
btc,2024-07-28T00:00:00+00:00,2024-07-28T00:00:00+00:00,2024-07-29T00:00:00+00:00,1345171498943.8967,btc,BTC,IDENTITY,False,True,2,btc,2024-07-29T00:00:00+00:00,1,True
eth,2024-07-28T00:00:00+00:00,2024-07-28T00:00:00+00:00,2024-07-29T00:00:00+00:00,393282639767.9759,eth,ETH,IDENTITY,False,True,2,eth,2024-07-29T00:00:00+00:00,2,True
xrp,2024-07-28T00:00:00+00:00,2024-07-28T00:00:00+00:00,2024-07-29T00:00:00+00:00,60083918243.17806,xrp,XRP,IDENTITY,False,True,1,xrp,2024-07-29T00:00:00+00:00,3,True
doge,2024-07-28T00:00:00+00:00,2024-07-28T00:00:00+00:00,2024-07-29T00:00:00+00:00,18850790870.196903,doge,DOGE,IDENTITY,False,True,1,doge,2024-07-29T00:00:00+00:00,4,True
shib_eth,2024-07-28T00:00:00+00:00,2024-07-28T00:00:00+00:00,2024-07-29T00:00:00+00:00,16781301909.75334,shib,SHIB,NETWORK_FORM_TO_PARENT,False,True,1,shib_eth,2024-07-29T00:00:00+00:00,5,True
ada,2024-07-28T00:00:00+00:00,2024-07-28T00:00:00+00:00,2024-07-29T00:00:00+00:00,14312651810.725922,ada,ADA,IDENTITY,False,True,1,ada,2024-07-29T00:00:00+00:00,6,True
link,2024-07-28T00:00:00+00:00,2024-07-28T00:00:00+00:00,2024-07-29T00:00:00+00:00,13282553641.7282,link,LINK,IDENTITY,False,True,1,link,2024-07-29T00:00:00+00:00,7,True
xlm,2024-07-28T00:00:00+00:00,2024-07-28T00:00:00+00:00,2024-07-29T00:00:00+00:00,10554593304.833225,xlm,XLM,IDENTITY,False,True,1,xlm,2024-07-29T00:00:00+00:00,8,True
avaxp,2024-07-28T00:00:00+00:00,2024-07-28T00:00:00+00:00,2024-07-29T00:00:00+00:00,9368598662.092028,avax,AVAX,EXPLICIT_ALIAS,False,True,2,avaxp,2024-07-29T00:00:00+00:00,9,True
cro,2024-07-28T00:00:00+00:00,2024-07-28T00:00:00+00:00,2024-07-29T00:00:00+00:00,9017903944.50998,cro,CRO,IDENTITY,False,True,1,cro,2024-07-29T00:00:00+00:00,10,False
bch,2024-07-28T00:00:00+00:00,2024-07-28T00:00:00+00:00,2024-07-29T00:00:00+00:00,8218194497.682913,bch,BCH,IDENTITY,False,True,1,bch,2024-07-29T00:00:00+00:00,11,False
uni,2024-07-28T00:00:00+00:00,2024-07-28T00:00:00+00:00,2024-07-29T00:00:00+00:00,7527751428.91692,uni,UNI,IDENTITY,False,True,1,uni,2024-07-29T00:00:00+00:00,12,True
xvg,2024-07-28T00:00:00+00:00,2024-07-28T00:00:00+00:00,2024-07-29T00:00:00+00:00,7079021316.766299,xvg,XVG,IDENTITY,False,True,1,xvg,2024-07-29T00:00:00+00:00,13,False
ltc,2024-07-28T00:00:00+00:00,2024-07-28T00:00:00+00:00,2024-07-29T00:00:00+00:00,5317676505.75345,ltc,LTC,IDENTITY,False,True,1,ltc,2024-07-29T00:00:00+00:00,14,True
pol_eth,2024-07-28T00:00:00+00:00,2024-07-28T00:00:00+00:00,2024-07-29T00:00:00+00:00,5163721246.620818,matic,MATIC,EXPLICIT_ALIAS,False,True,2,pol_eth,2024-07-29T00:00:00+00:00,15,False
icp,2024-07-28T00:00:00+00:00,2024-07-28T00:00:00+00:00,2024-07-29T00:00:00+00:00,4875643888.857568,icp,ICP,IDENTITY,False,True,1,icp,2024-07-29T00:00:00+00:00,16,False
leo_eth,2024-07-28T00:00:00+00:00,2024-07-28T00:00:00+00:00,2024-07-29T00:00:00+00:00,3863168421.361986,leo,LEO,NETWORK_FORM_TO_PARENT,False,True,1,leo_eth,2024-07-29T00:00:00+00:00,17,False
etc,2024-07-28T00:00:00+00:00,2024-07-28T00:00:00+00:00,2024-07-29T00:00:00+00:00,3351483843.5687723,etc,ETC,IDENTITY,False,True,1,etc,2024-07-29T00:00:00+00:00,18,False
xmr,2024-07-28T00:00:00+00:00,2024-07-28T00:00:00+00:00,2024-07-29T00:00:00+00:00,2957521835.5285892,xmr,XMR,IDENTITY,False,True,1,xmr,2024-07-29T00:00:00+00:00,19,True
mkr,2024-07-28T00:00:00+00:00,2024-07-28T00:00:00+00:00,2024-07-29T00:00:00+00:00,2575288373.454609,mkr,MKR,IDENTITY,False,True,1,mkr,2024-07-29T00:00:00+00:00,20,False
gno,2024-07-28T00:00:00+00:00,2024-07-28T00:00:00+00:00,2024-07-29T00:00:00+00:00,2181774073.66205,gno,GNO,IDENTITY,False,True,1,gno,2024-07-29T00:00:00+00:00,21,False
leo_eos,2024-07-28T00:00:00+00:00,2024-07-28T00:00:00+00:00,2024-07-29T00:00:00+00:00,1800784696.6347756,leo_eos,LEO_EOS,IDENTITY,False,True,1,leo_eos,2024-07-29T00:00:00+00:00,22,False
qnt,2024-07-28T00:00:00+00:00,2024-07-28T00:00:00+00:00,2024-07-29T00:00:00+00:00,1748509655.8911586,qnt,QNT,IDENTITY,False,True,1,qnt,2024-07-29T00:00:00+00:00,23,False
aave,2024-07-28T00:00:00+00:00,2024-07-28T00:00:00+00:00,2024-07-29T00:00:00+00:00,1579097656.4784672,aave,AAVE,IDENTITY,False,True,2,aave,2024-07-29T00:00:00+00:00,24,True
