raw_candidate_code,candidate_pair,canonical_asset_id,discovery_channels,earliest_discovery_timestamp,explicit_pair_evidence,candidate_only_evidence,current_metadata_only,historical_download_catalogue,listing_evidence_count,delisting_evidence_count,identity_status,probe_status,valid_kline_observation_count,first_observed_open,last_observed_open,membership_classification,p0b_terminal_resolution,p0b_probe_completed,p0b_boundary_acquired,p0b_archive_evidence,p0b_final_membership
TND,TND-USDT,TND,current_currency_non_causal_seed,,,True,True,False,0,0,HIGH,NOT_PROBED_SAFETY_BOUND,0,,,CURRENT_METADATA_ONLY_UNPROVEN,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,True,False,False,False
TNSR,TNSR-USDT,TNSR,announcement_listing;current_currency_non_causal_seed,,,True,False,False,1,0,HIGH,PROBED,0,,,NO_HISTORICAL_KLINES_FOUND,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,True,False,False,False
TOG,TOG-USDT,TOG,current_currency_non_causal_seed,,,True,True,False,0,0,HIGH,NOT_PROBED_SAFETY_BOUND,0,,,CURRENT_METADATA_ONLY_UNPROVEN,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,True,False,False,False
TOKEN,TOKEN-USDT,TOKEN,announcement_listing;current_currency_non_causal_seed,,,True,False,False,1,0,HIGH,PROBED,7,2024-01-15T00:00:00+00:00,2024-01-21T00:00:00+00:00,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,True,True,False,True
TOKO,TOKO-USDT,TOKO,current_currency_non_causal_seed,,,True,True,False,0,0,HIGH,NOT_PROBED_SAFETY_BOUND,0,,,CURRENT_METADATA_ONLY_UNPROVEN,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,True,False,False,False
TOMI,TOMI-USDT,TOMI,current_currency_non_causal_seed,,,True,True,False,0,0,HIGH,NOT_PROBED_SAFETY_BOUND,0,,,CURRENT_METADATA_ONLY_UNPROVEN,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,True,False,False,False
TOMO,TOMO-USDT,TOMO,current_currency_non_causal_seed,,,True,True,False,0,0,HIGH,NOT_PROBED_SAFETY_BOUND,0,,,CURRENT_METADATA_ONLY_UNPROVEN,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,True,False,False,False
TON,TON-USDT,TON,announcement_listing,,,True,False,False,1,0,HIGH,PROBED,0,,,NO_HISTORICAL_KLINES_FOUND,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,True,False,False,False
TONE,TONE-USDT,TONE,current_currency_non_causal_seed,,,True,True,False,0,0,HIGH,NOT_PROBED_SAFETY_BOUND,0,,,CURRENT_METADATA_ONLY_UNPROVEN,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,True,False,False,False
TORN,TORN-USDT,TORN,current_currency_non_causal_seed,,,True,True,False,0,0,HIGH,NOT_PROBED_SAFETY_BOUND,0,,,CURRENT_METADATA_ONLY_UNPROVEN,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,True,False,False,False
TOSHI,TOSHI-USDT,TOSHI,announcement_listing;current_currency_non_causal_seed,,,True,False,False,1,0,HIGH,PROBED,0,,,NO_HISTORICAL_KLINES_FOUND,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,True,False,False,False
TOWER,TOWER-USDT,TOWER,announcement_listing;current_currency_non_causal_seed,,,True,False,False,1,0,HIGH,PROBED,21,2022-01-15T00:00:00+00:00,2024-01-21T00:00:00+00:00,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,True,True,False,True
TOWNS,TOWNS-USDT,TOWNS,current_currency_non_causal_seed,,,True,True,False,0,0,HIGH,NOT_PROBED_SAFETY_BOUND,0,,,CURRENT_METADATA_ONLY_UNPROVEN,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,True,False,False,False
TRAC,TRAC-USDT,TRAC,current_currency_non_causal_seed,,,True,True,False,0,0,HIGH,NOT_PROBED_SAFETY_BOUND,0,,,CURRENT_METADATA_ONLY_UNPROVEN,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,True,True,False,True
TRADE,TRADE-USDT,TRADE,announcement_listing;current_currency_non_causal_seed,,,True,False,False,1,0,HIGH,PROBED,21,2022-01-15T00:00:00+00:00,2024-01-21T00:00:00+00:00,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,True,True,False,True
TRB,TRB-USDT,TRB,announcement_listing;current_currency_non_causal_seed,,,True,False,False,1,0,HIGH,PROBED,21,2022-01-15T00:00:00+00:00,2024-01-21T00:00:00+00:00,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,True,True,False,True
TRBDOWN,TRBDOWN-USDT,TRBDOWN,current_currency_non_causal_seed,,,True,True,False,0,0,HIGH,NOT_PROBED_SAFETY_BOUND,0,,,CURRENT_METADATA_ONLY_UNPROVEN,INVALID_OR_EXCLUDED_PRODUCT,True,False,False,False
TRBUP,TRBUP-USDT,TRBUP,current_currency_non_causal_seed,,,True,True,False,0,0,HIGH,NOT_PROBED_SAFETY_BOUND,0,,,CURRENT_METADATA_ONLY_UNPROVEN,INVALID_OR_EXCLUDED_PRODUCT,True,False,False,False
TREAT,TREAT-USDT,TREAT,current_currency_non_causal_seed,,,True,True,False,0,0,HIGH,NOT_PROBED_SAFETY_BOUND,0,,,CURRENT_METADATA_ONLY_UNPROVEN,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,True,False,False,False
TREE,TREE-USDT,TREE,current_currency_non_causal_seed,,,True,True,False,0,0,HIGH,NOT_PROBED_SAFETY_BOUND,0,,,CURRENT_METADATA_ONLY_UNPROVEN,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,True,False,False,False
TRIA,TRIA-USDT,TRIA,current_currency_non_causal_seed,,,True,True,False,0,0,HIGH,NOT_PROBED_SAFETY_BOUND,0,,,CURRENT_METADATA_ONLY_UNPROVEN,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,True,False,False,False
TRIAS,TRIAS-USDT,TRIAS,current_currency_non_causal_seed,,,True,True,False,0,0,HIGH,NOT_PROBED_SAFETY_BOUND,0,,,CURRENT_METADATA_ONLY_UNPROVEN,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,True,False,False,False
TRIBE,TRIBE-USDT,TRIBE,announcement_listing;current_currency_non_causal_seed,,,True,False,False,1,0,HIGH,PROBED,0,,,NO_HISTORICAL_KLINES_FOUND,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,True,False,False,False
TRIBL,TRIBL-USDT,TRIBL,announcement_listing;current_currency_non_causal_seed,,,True,False,False,1,0,HIGH,PROBED,0,,,NO_HISTORICAL_KLINES_FOUND,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,True,False,False,False
TRISIG,TRISIG-USDT,TRISIG,current_currency_non_causal_seed,,,True,True,False,0,0,HIGH,NOT_PROBED_SAFETY_BOUND,0,,,CURRENT_METADATA_ONLY_UNPROVEN,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,True,False,False,False
TRN,TRN-USDT,TRN,current_currency_non_causal_seed,,,True,True,False,0,0,HIGH,NOT_PROBED_SAFETY_BOUND,0,,,CURRENT_METADATA_ONLY_UNPROVEN,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,True,False,False,False
TROLL,TROLL-USDT,TROLL,current_currency_non_causal_seed,,,True,True,False,0,0,HIGH,NOT_PROBED_SAFETY_BOUND,0,,,CURRENT_METADATA_ONLY_UNPROVEN,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,True,False,False,False
TRTL,TRTL-USDT,TRTL,announcement_explicit_spot_pair;announcement_listing;current_currency_non_causal_seed,,TRTL-BTC;TRTL-ETH,False,False,False,1,0,HIGH,PROBED,0,,,NO_HISTORICAL_KLINES_FOUND,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,True,False,False,False
TRU,TRU-USDT,TRU,announcement_listing;current_currency_non_causal_seed,,,True,False,False,1,0,HIGH,PROBED,0,,,NO_HISTORICAL_KLINES_FOUND,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,True,False,False,False
TRUF,TRUF-USDT,TRUF,announcement_listing;current_currency_non_causal_seed,,,True,False,False,1,0,HIGH,PROBED,0,,,NO_HISTORICAL_KLINES_FOUND,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,True,False,False,False
TRUMP,TRUMP-USDT,TRUMP,current_currency_non_causal_seed,,,True,True,False,0,0,HIGH,NOT_PROBED_SAFETY_BOUND,0,,,CURRENT_METADATA_ONLY_UNPROVEN,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,True,False,False,False
TRUST,TRUST-USDT,TRUST,current_currency_non_causal_seed,,,True,True,False,0,0,HIGH,NOT_PROBED_SAFETY_BOUND,0,,,CURRENT_METADATA_ONLY_UNPROVEN,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,True,False,False,False
TRUTH,TRUTH-USDT,TRUTH,current_currency_non_causal_seed,,,True,True,False,0,0,HIGH,NOT_PROBED_SAFETY_BOUND,0,,,CURRENT_METADATA_ONLY_UNPROVEN,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,True,False,False,False
TRVL,TRVL-USDT,TRVL,announcement_listing;current_currency_non_causal_seed,,,True,False,False,1,0,HIGH,PROBED,21,2022-01-15T00:00:00+00:00,2024-01-21T00:00:00+00:00,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,True,True,False,True
TRX,TRX-USDT,TRX,announcement_explicit_spot_pair;announcement_listing;current_currency_non_causal_seed,,TRX-USDC,False,False,False,1,0,HIGH,PROBED,38,2019-01-15T00:00:00+00:00,2024-01-21T00:00:00+00:00,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,True,True,False,True
TRY,TRY-USDT,TRY,current_currency_non_causal_seed,,,True,True,False,0,0,HIGH,NOT_PROBED_SAFETY_BOUND,0,,,CURRENT_METADATA_ONLY_UNPROVEN,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,True,False,False,False
TSLAX,TSLAX-USDT,TSLAX,current_currency_non_causal_seed,,,True,True,False,0,0,HIGH,NOT_PROBED_SAFETY_BOUND,0,,,CURRENT_METADATA_ONLY_UNPROVEN,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,True,False,False,False
TST,TST-USDT,TST,announcement_listing;current_currency_non_causal_seed,,,True,False,False,1,0,HIGH,PROBED,0,,,NO_HISTORICAL_KLINES_FOUND,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,True,False,False,False
TSTBSC,TSTBSC-USDT,TSTBSC,current_currency_non_causal_seed,,,True,True,False,0,0,HIGH,NOT_PROBED_SAFETY_BOUND,0,,,CURRENT_METADATA_ONLY_UNPROVEN,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,True,False,False,False
TSUGT,TSUGT-USDT,TSUGT,announcement_listing;current_currency_non_causal_seed,,,True,False,False,1,0,HIGH,PROBED,0,,,NO_HISTORICAL_KLINES_FOUND,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,True,False,False,False
TT,TT-USDT,TT,announcement_listing;current_currency_non_causal_seed,,,True,False,False,1,0,HIGH,PROBED,14,2023-01-15T00:00:00+00:00,2024-01-21T00:00:00+00:00,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,True,True,False,True
TTD,TTD-USDT,TTD,current_currency_non_causal_seed,,,True,True,False,0,0,HIGH,NOT_PROBED_SAFETY_BOUND,0,,,CURRENT_METADATA_ONLY_UNPROVEN,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,True,False,False,False
TUNE,TUNE-USDT,TUNE,current_currency_non_causal_seed,,,True,True,False,0,0,HIGH,NOT_PROBED_SAFETY_BOUND,0,,,CURRENT_METADATA_ONLY_UNPROVEN,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,True,False,False,False
TURBO,TURBO-USDT,TURBO,announcement_listing;current_currency_non_causal_seed,,,True,False,False,2,0,HIGH,PROBED,0,,,NO_HISTORICAL_KLINES_FOUND,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,True,False,False,False
TURBOS,TURBOS-USDT,TURBOS,announcement_listing;current_currency_non_causal_seed,,,True,False,False,1,0,HIGH,PROBED,7,2024-01-15T00:00:00+00:00,2024-01-21T00:00:00+00:00,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,True,True,False,True
TURT,TURT-USDT,TURT,announcement_listing;current_currency_non_causal_seed,,,True,False,False,1,0,HIGH,PROBED,0,,,NO_HISTORICAL_KLINES_FOUND,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,True,False,False,False
TURTLE,TURTLE-USDT,TURTLE,current_currency_non_causal_seed,,,True,True,False,0,0,HIGH,NOT_PROBED_SAFETY_BOUND,0,,,CURRENT_METADATA_ONLY_UNPROVEN,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,True,False,False,False
TUSD,TUSD-USDT,,current_currency_non_causal_seed,,,True,True,False,0,0,EXCLUDED_STABLECOIN_OR_CASH,NOT_PROBED_SAFETY_BOUND,0,,,CURRENT_METADATA_ONLY_UNPROVEN,INVALID_OR_EXCLUDED_PRODUCT,True,False,False,False
TUT,TUT-USDT,TUT,current_currency_non_causal_seed,,,True,True,False,0,0,HIGH,NOT_PROBED_SAFETY_BOUND,0,,,CURRENT_METADATA_ONLY_UNPROVEN,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,True,False,False,False
TVK,TVK-USDT,TVK,announcement_listing;current_currency_non_causal_seed,,,True,False,False,1,0,HIGH,PROBED,0,,,NO_HISTORICAL_KLINES_FOUND,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,True,False,False,False
TWD,TWD-USDT,TWD,current_currency_non_causal_seed,,,True,True,False,0,0,HIGH,NOT_PROBED_SAFETY_BOUND,0,,,CURRENT_METADATA_ONLY_UNPROVEN,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,True,False,False,False
TWT,TWT-USDT,TWT,announcement_listing;current_currency_non_causal_seed,,,True,False,False,1,0,HIGH,PROBED,21,2022-01-15T00:00:00+00:00,2024-01-21T00:00:00+00:00,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,True,True,False,True
TXA,TXA-USDT,TXA,announcement_listing;current_currency_non_causal_seed,,,True,False,False,1,0,HIGH,PROBED,0,,,NO_HISTORICAL_KLINES_FOUND,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,True,False,False,False
TZS,TZS-USDT,TZS,current_currency_non_causal_seed,,,True,True,False,0,0,HIGH,NOT_PROBED_SAFETY_BOUND,0,,,CURRENT_METADATA_ONLY_UNPROVEN,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,True,False,False,False
U,U-USDT,,current_currency_non_causal_seed,,,True,True,False,0,0,EXCLUDED_UNMAPPED_OR_INVALID_ASSET,NOT_PROBED_SAFETY_BOUND,0,,,CURRENT_METADATA_ONLY_UNPROVEN,INVALID_OR_EXCLUDED_PRODUCT,True,False,False,False
U2U,U2U-USDT,U2U,current_currency_non_causal_seed,,,True,True,False,0,0,HIGH,NOT_PROBED_SAFETY_BOUND,0,,,CURRENT_METADATA_ONLY_UNPROVEN,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,True,False,False,False
UAH,UAH-USDT,UAH,current_currency_non_causal_seed,,,True,True,False,0,0,HIGH,NOT_PROBED_SAFETY_BOUND,0,,,CURRENT_METADATA_ONLY_UNPROVEN,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,True,False,False,False
UAI,UAI-USDT,UAI,current_currency_non_causal_seed,,,True,True,False,0,0,HIGH,NOT_PROBED_SAFETY_BOUND,0,,,CURRENT_METADATA_ONLY_UNPROVEN,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,True,False,False,False
UB,UB-USDT,UB,current_currency_non_causal_seed,,,True,True,False,0,0,HIGH,NOT_PROBED_SAFETY_BOUND,0,,,CURRENT_METADATA_ONLY_UNPROVEN,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,True,False,False,False
UBX,UBX-USDT,UBX,announcement_listing;current_currency_non_causal_seed,,,True,False,False,1,0,HIGH,PROBED,0,,,NO_HISTORICAL_KLINES_FOUND,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,True,False,False,False
UBXT,UBXT-USDT,UBXT,announcement_listing;current_currency_non_causal_seed,,,True,False,False,1,0,HIGH,PROBED,0,,,NO_HISTORICAL_KLINES_FOUND,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,True,False,False,False
UDOO,UDOO-USDT,UDOO,announcement_listing;current_currency_non_causal_seed,,,True,False,False,1,0,HIGH,PROBED,0,,,NO_HISTORICAL_KLINES_FOUND,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,True,False,False,False
UDS,UDS-USDT,UDS,current_currency_non_causal_seed,,,True,True,False,0,0,HIGH,NOT_PROBED_SAFETY_BOUND,0,,,CURRENT_METADATA_ONLY_UNPROVEN,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,True,False,False,False
UFO,UFO-USDT,UFO,announcement_listing;current_currency_non_causal_seed,,,True,False,False,1,0,HIGH,PROBED,0,,,NO_HISTORICAL_KLINES_FOUND,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,True,False,False,False
UKG,UKG-USDT,UKG,current_currency_non_causal_seed,,,True,True,False,0,0,HIGH,NOT_PROBED_SAFETY_BOUND,0,,,CURRENT_METADATA_ONLY_UNPROVEN,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,True,False,False,False
ULTI,ULTI-USDT,ULTI,announcement_listing;current_currency_non_causal_seed,,,True,False,False,1,0,HIGH,PROBED,0,,,NO_HISTORICAL_KLINES_FOUND,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,True,False,False,False
ULTIMA,ULTIMA-USDT,ULTIMA,current_currency_non_causal_seed,,,True,True,False,0,0,HIGH,NOT_PROBED_SAFETY_BOUND,0,,,CURRENT_METADATA_ONLY_UNPROVEN,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,True,False,False,False
UMA,UMA-USDT,UMA,announcement_listing;current_currency_non_causal_seed,,,True,False,False,1,0,HIGH,PROBED,28,2021-01-15T00:00:00+00:00,2024-01-21T00:00:00+00:00,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,True,True,False,True
UMB,UMB-USDT,UMB,announcement_listing;current_currency_non_causal_seed,,,True,False,False,1,0,HIGH,PROBED,0,,,NO_HISTORICAL_KLINES_FOUND,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,True,False,False,False
UMXM,UMXM-USDT,UMXM,current_currency_non_causal_seed,,,True,True,False,0,0,HIGH,NOT_PROBED_SAFETY_BOUND,0,,,CURRENT_METADATA_ONLY_UNPROVEN,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,True,False,False,False
UNA,UNA-USDT,UNA,announcement_listing;current_currency_non_causal_seed,,,True,False,False,1,0,HIGH,PROBED,0,,,NO_HISTORICAL_KLINES_FOUND,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,True,False,False,False
UNB,UNB-USDT,UNB,announcement_listing;current_currency_non_causal_seed,,,True,False,False,1,0,HIGH,PROBED,0,,,NO_HISTORICAL_KLINES_FOUND,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,True,False,False,False
UNFI,UNFI-USDT,UNFI,announcement_listing;current_currency_non_causal_seed,,,True,False,False,1,0,HIGH,PROBED,0,,,NO_HISTORICAL_KLINES_FOUND,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,True,False,False,False
UNFIDOWN,UNFIDOWN-USDT,UNFIDOWN,current_currency_non_causal_seed,,,True,True,False,0,0,HIGH,NOT_PROBED_SAFETY_BOUND,0,,,CURRENT_METADATA_ONLY_UNPROVEN,INVALID_OR_EXCLUDED_PRODUCT,True,False,False,False
UNFIUP,UNFIUP-USDT,UNFIUP,current_currency_non_causal_seed,,,True,True,False,0,0,HIGH,NOT_PROBED_SAFETY_BOUND,0,,,CURRENT_METADATA_ONLY_UNPROVEN,INVALID_OR_EXCLUDED_PRODUCT,True,False,False,False
UNI,UNI-USDT,UNI,announcement_listing;current_currency_non_causal_seed,,,True,False,False,1,0,HIGH,PROBED,28,2021-01-15T00:00:00+00:00,2024-01-21T00:00:00+00:00,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,True,True,False,True
UNI3L,UNI3L-USDT,UNI3L,current_currency_non_causal_seed,,,True,True,False,0,0,HIGH,NOT_PROBED_SAFETY_BOUND,0,,,CURRENT_METADATA_ONLY_UNPROVEN,INVALID_OR_EXCLUDED_PRODUCT,True,False,False,False
UNI3S,UNI3S-USDT,UNI3S,current_currency_non_causal_seed,,,True,True,False,0,0,HIGH,NOT_PROBED_SAFETY_BOUND,0,,,CURRENT_METADATA_ONLY_UNPROVEN,INVALID_OR_EXCLUDED_PRODUCT,True,False,False,False
UNIC,UNIC-USDT,UNIC,announcement_listing;current_currency_non_causal_seed,,,True,False,False,1,0,HIGH,PROBED,0,,,NO_HISTORICAL_KLINES_FOUND,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,True,False,False,False
UNIO,UNIO-USDT,UNIO,announcement_listing;current_currency_non_causal_seed,,,True,False,False,1,0,HIGH,PROBED,0,,,NO_HISTORICAL_KLINES_FOUND,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,True,False,False,False
UNION,UNION-USDT,UNION,current_currency_non_causal_seed,,,True,True,False,0,0,HIGH,NOT_PROBED_SAFETY_BOUND,0,,,CURRENT_METADATA_ONLY_UNPROVEN,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,True,False,False,False
UNITE,UNITE-USDT,UNITE,current_currency_non_causal_seed,,,True,True,False,0,0,HIGH,NOT_PROBED_SAFETY_BOUND,0,,,CURRENT_METADATA_ONLY_UNPROVEN,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,True,False,False,False
UNO,UNO-USDT,UNO,announcement_listing;current_currency_non_causal_seed,,,True,False,False,1,0,HIGH,PROBED,0,,,NO_HISTORICAL_KLINES_FOUND,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,True,False,False,False
UOS,UOS-USDT,UOS,announcement_listing;current_currency_non_causal_seed,,,True,False,False,1,0,HIGH,PROBED,28,2021-01-15T00:00:00+00:00,2024-01-21T00:00:00+00:00,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,True,True,False,True
UP,UP-USDT,UP,current_currency_non_causal_seed,,,True,True,False,0,0,HIGH,NOT_PROBED_SAFETY_BOUND,0,,,CURRENT_METADATA_ONLY_UNPROVEN,INVALID_OR_EXCLUDED_PRODUCT,True,False,False,False
UPO,UPO-USDT,UPO,announcement_listing;current_currency_non_causal_seed,,,True,False,False,1,0,HIGH,PROBED,0,,,NO_HISTORICAL_KLINES_FOUND,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,True,False,False,False
UQC,UQC-USDT,UQC,announcement_listing;current_currency_non_causal_seed,,,True,False,False,1,0,HIGH,PROBED,7,2024-01-15T00:00:00+00:00,2024-01-21T00:00:00+00:00,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,CONFIRMED_HISTORICAL_SPOT_USDT_PAIR,True,True,False,True
URANUS,URANUS-USDT,URANUS,current_currency_non_causal_seed,,,True,True,False,0,0,HIGH,NOT_PROBED_SAFETY_BOUND,0,,,CURRENT_METADATA_ONLY_UNPROVEN,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,True,False,False,False
URO,URO-USDT,URO,announcement_listing;current_currency_non_causal_seed,,,True,False,False,1,0,HIGH,PROBED,0,,,NO_HISTORICAL_KLINES_FOUND,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,True,False,False,False
URUS,URUS-USDT,URUS,announcement_listing;current_currency_non_causal_seed,,,True,False,False,1,0,HIGH,PROBED,0,,,NO_HISTORICAL_KLINES_FOUND,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,True,False,False,False
US,US-USDT,US,current_currency_non_causal_seed,,,True,True,False,0,0,HIGH,NOT_PROBED_SAFETY_BOUND,0,,,CURRENT_METADATA_ONLY_UNPROVEN,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,True,False,False,False
USD,USD-USDT,,current_currency_non_causal_seed,,,True,True,False,0,0,EXCLUDED_STABLECOIN_OR_CASH,NOT_PROBED_SAFETY_BOUND,0,,,CURRENT_METADATA_ONLY_UNPROVEN,INVALID_OR_EXCLUDED_PRODUCT,True,False,False,False
USD1,USD1-USDT,USD1,current_currency_non_causal_seed,,,True,True,False,0,0,HIGH,NOT_PROBED_SAFETY_BOUND,0,,,CURRENT_METADATA_ONLY_UNPROVEN,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,True,False,False,False
USDC,USDC-USDT,,announcement_explicit_spot_pair;current_currency_non_causal_seed;rd18_p0_historical_evidence,,USDC-USDT,False,False,False,0,0,EXCLUDED_STABLECOIN_OR_CASH,SKIPPED_EXCLUDED_OR_INVALID,0,,,INVALID_OR_NON_SPOT_PRODUCT,INVALID_OR_EXCLUDED_PRODUCT,True,False,False,False
USDD,USDD-USDT,,current_currency_non_causal_seed,,,True,True,False,0,0,EXCLUDED_STABLECOIN_OR_CASH,NOT_PROBED_SAFETY_BOUND,0,,,CURRENT_METADATA_ONLY_UNPROVEN,INVALID_OR_EXCLUDED_PRODUCT,True,False,False,False
USDE,USDE-USDT,USDE,announcement_listing;current_currency_non_causal_seed,,,True,False,False,1,0,HIGH,PROBED,0,,,NO_HISTORICAL_KLINES_FOUND,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,True,False,False,False
USDG,USDG-USDT,USDG,current_currency_non_causal_seed,,,True,True,False,0,0,HIGH,NOT_PROBED_SAFETY_BOUND,0,,,CURRENT_METADATA_ONLY_UNPROVEN,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,True,False,False,False
USDJ,USDJ-USDT,USDJ,announcement_listing;current_currency_non_causal_seed,,,True,False,False,1,0,HIGH,PROBED,0,,,NO_HISTORICAL_KLINES_FOUND,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,True,False,False,False
USDN,USDN-USDT,USDN,current_currency_non_causal_seed,,,True,True,False,0,0,HIGH,NOT_PROBED_SAFETY_BOUND,0,,,CURRENT_METADATA_ONLY_UNPROVEN,NO_HISTORICAL_KLINES_AFTER_COMPLETE_PROBE,True,False,False,False
USDP,USDP-USDT,,current_currency_non_causal_seed,,,True,True,False,0,0,EXCLUDED_STABLECOIN_OR_CASH,NOT_PROBED_SAFETY_BOUND,0,,,CURRENT_METADATA_ONLY_UNPROVEN,INVALID_OR_EXCLUDED_PRODUCT,True,False,False,False
