asset,canonical_symbol,day,source_timestamp,available_at,market_cap_usd,rebalance_time,market_cap_rank,top6_member,top10_member,fixed6_symbol,fixed10_symbol
mkr,MKR,2021-06-13 00:00:00+00:00,2021-06-13 00:00:00+00:00,2021-06-14 00:00:00+00:00,3117133047.018689,2021-06-14 00:00:00+00:00,26,False,False,False,False
xtz,XTZ,2021-06-13 00:00:00+00:00,2021-06-13 00:00:00+00:00,2021-06-14 00:00:00+00:00,2797330258.768965,2021-06-14 00:00:00+00:00,27,False,False,False,False
snx,SNX,2021-06-13 00:00:00+00:00,2021-06-13 00:00:00+00:00,2021-06-14 00:00:00+00:00,2077658124.1934505,2021-06-14 00:00:00+00:00,28,False,False,False,False
sushi,SUSHI,2021-06-13 00:00:00+00:00,2021-06-13 00:00:00+00:00,2021-06-14 00:00:00+00:00,1938553266.711463,2021-06-14 00:00:00+00:00,29,False,False,False,False
dcr,DCR,2021-06-13 00:00:00+00:00,2021-06-13 00:00:00+00:00,2021-06-14 00:00:00+00:00,1800619969.7759237,2021-06-14 00:00:00+00:00,30,False,False,False,False
btc,BTC,2021-06-20 00:00:00+00:00,2021-06-20 00:00:00+00:00,2021-06-21 00:00:00+00:00,667125112359.2637,2021-06-21 00:00:00+00:00,1,True,True,True,True
eth,ETH,2021-06-20 00:00:00+00:00,2021-06-20 00:00:00+00:00,2021-06-21 00:00:00+00:00,261335606239.54117,2021-06-21 00:00:00+00:00,2,True,True,True,True
xrp,XRP,2021-06-20 00:00:00+00:00,2021-06-20 00:00:00+00:00,2021-06-21 00:00:00+00:00,77513624909.62672,2021-06-21 00:00:00+00:00,3,True,True,False,True
ada,ADA,2021-06-20 00:00:00+00:00,2021-06-20 00:00:00+00:00,2021-06-21 00:00:00+00:00,45872772656.82557,2021-06-21 00:00:00+00:00,4,True,True,False,True
doge,DOGE,2021-06-20 00:00:00+00:00,2021-06-20 00:00:00+00:00,2021-06-21 00:00:00+00:00,36478956513.15818,2021-06-21 00:00:00+00:00,5,True,True,False,False
xlm,XLM,2021-06-20 00:00:00+00:00,2021-06-20 00:00:00+00:00,2021-06-21 00:00:00+00:00,31307010416.75777,2021-06-21 00:00:00+00:00,6,True,True,False,False
icp,ICP,2021-06-20 00:00:00+00:00,2021-06-20 00:00:00+00:00,2021-06-21 00:00:00+00:00,22154185769.52737,2021-06-21 00:00:00+00:00,7,False,True,False,False
dot,DOT,2021-06-20 00:00:00+00:00,2021-06-20 00:00:00+00:00,2021-06-21 00:00:00+00:00,22098596248.289062,2021-06-21 00:00:00+00:00,8,False,True,False,False
link,LINK,2021-06-20 00:00:00+00:00,2021-06-20 00:00:00+00:00,2021-06-21 00:00:00+00:00,21665271007.5575,2021-06-21 00:00:00+00:00,9,False,True,True,True
uni,UNI,2021-06-20 00:00:00+00:00,2021-06-20 00:00:00+00:00,2021-06-21 00:00:00+00:00,20720957165.9109,2021-06-21 00:00:00+00:00,10,False,True,False,False
cro,CRO,2021-06-20 00:00:00+00:00,2021-06-20 00:00:00+00:00,2021-06-21 00:00:00+00:00,10740412996.7222,2021-06-21 00:00:00+00:00,11,False,False,False,False
ltc,LTC,2021-06-20 00:00:00+00:00,2021-06-20 00:00:00+00:00,2021-06-21 00:00:00+00:00,10509588122.241299,2021-06-21 00:00:00+00:00,12,False,False,False,True
bch,BCH,2021-06-20 00:00:00+00:00,2021-06-20 00:00:00+00:00,2021-06-21 00:00:00+00:00,10435915573.820024,2021-06-21 00:00:00+00:00,13,False,False,False,False
ftt,FTT,2021-06-20 00:00:00+00:00,2021-06-20 00:00:00+00:00,2021-06-21 00:00:00+00:00,10104199123.968372,2021-06-21 00:00:00+00:00,14,False,False,False,False
algo,ALGO,2021-06-20 00:00:00+00:00,2021-06-20 00:00:00+00:00,2021-06-21 00:00:00+00:00,9357365833.27131,2021-06-21 00:00:00+00:00,15,False,False,False,False
etc,ETC,2021-06-20 00:00:00+00:00,2021-06-20 00:00:00+00:00,2021-06-21 00:00:00+00:00,6522222930.820133,2021-06-21 00:00:00+00:00,16,False,False,False,False
ht,HT,2021-06-20 00:00:00+00:00,2021-06-20 00:00:00+00:00,2021-06-21 00:00:00+00:00,5960404685.404,2021-06-21 00:00:00+00:00,17,False,False,False,False
1inch,1INCH,2021-06-20 00:00:00+00:00,2021-06-20 00:00:00+00:00,2021-06-21 00:00:00+00:00,5094231291.152385,2021-06-21 00:00:00+00:00,18,False,False,False,False
xmr,XMR,2021-06-20 00:00:00+00:00,2021-06-20 00:00:00+00:00,2021-06-21 00:00:00+00:00,4598609077.432256,2021-06-21 00:00:00+00:00,19,False,False,False,False
neo,NEO,2021-06-20 00:00:00+00:00,2021-06-20 00:00:00+00:00,2021-06-21 00:00:00+00:00,4472554948.10193,2021-06-21 00:00:00+00:00,20,False,False,False,False
aave,AAVE,2021-06-20 00:00:00+00:00,2021-06-20 00:00:00+00:00,2021-06-21 00:00:00+00:00,4371454675.55384,2021-06-21 00:00:00+00:00,21,False,False,False,False
lend,LEND,2021-06-20 00:00:00+00:00,2021-06-20 00:00:00+00:00,2021-06-21 00:00:00+00:00,3551806764.611272,2021-06-21 00:00:00+00:00,22,False,False,False,False
comp,COMP,2021-06-20 00:00:00+00:00,2021-06-20 00:00:00+00:00,2021-06-21 00:00:00+00:00,2928701878.91573,2021-06-21 00:00:00+00:00,23,False,False,False,False
crv,CRV,2021-06-20 00:00:00+00:00,2021-06-20 00:00:00+00:00,2021-06-21 00:00:00+00:00,2928695476.673039,2021-06-21 00:00:00+00:00,24,False,False,False,False
bsv,BSV,2021-06-20 00:00:00+00:00,2021-06-20 00:00:00+00:00,2021-06-21 00:00:00+00:00,2866774219.8419824,2021-06-21 00:00:00+00:00,25,False,False,False,False
mkr,MKR,2021-06-20 00:00:00+00:00,2021-06-20 00:00:00+00:00,2021-06-21 00:00:00+00:00,2686191579.055848,2021-06-21 00:00:00+00:00,26,False,False,False,False
xtz,XTZ,2021-06-20 00:00:00+00:00,2021-06-20 00:00:00+00:00,2021-06-21 00:00:00+00:00,2615415517.4935317,2021-06-21 00:00:00+00:00,27,False,False,False,False
snx,SNX,2021-06-20 00:00:00+00:00,2021-06-20 00:00:00+00:00,2021-06-21 00:00:00+00:00,1935940927.6603324,2021-06-21 00:00:00+00:00,28,False,False,False,False
sushi,SUSHI,2021-06-20 00:00:00+00:00,2021-06-20 00:00:00+00:00,2021-06-21 00:00:00+00:00,1901510411.1506352,2021-06-21 00:00:00+00:00,29,False,False,False,False
qnt,QNT,2021-06-20 00:00:00+00:00,2021-06-20 00:00:00+00:00,2021-06-21 00:00:00+00:00,1780566716.6011486,2021-06-21 00:00:00+00:00,30,False,False,False,False
btc,BTC,2021-06-27 00:00:00+00:00,2021-06-27 00:00:00+00:00,2021-06-28 00:00:00+00:00,646776516888.432,2021-06-28 00:00:00+00:00,1,True,True,True,True
eth,ETH,2021-06-27 00:00:00+00:00,2021-06-27 00:00:00+00:00,2021-06-28 00:00:00+00:00,229122056912.11487,2021-06-28 00:00:00+00:00,2,True,True,True,True
xrp,XRP,2021-06-27 00:00:00+00:00,2021-06-27 00:00:00+00:00,2021-06-28 00:00:00+00:00,64666269206.820564,2021-06-28 00:00:00+00:00,3,True,True,False,True
ada,ADA,2021-06-27 00:00:00+00:00,2021-06-27 00:00:00+00:00,2021-06-28 00:00:00+00:00,43074550396.98263,2021-06-28 00:00:00+00:00,4,True,True,False,True
doge,DOGE,2021-06-27 00:00:00+00:00,2021-06-27 00:00:00+00:00,2021-06-28 00:00:00+00:00,33608673726.10676,2021-06-28 00:00:00+00:00,5,True,True,False,False
xlm,XLM,2021-06-27 00:00:00+00:00,2021-06-27 00:00:00+00:00,2021-06-28 00:00:00+00:00,27159587217.07457,2021-06-28 00:00:00+00:00,6,True,True,False,False
icp,ICP,2021-06-27 00:00:00+00:00,2021-06-27 00:00:00+00:00,2021-06-28 00:00:00+00:00,20292675772.76462,2021-06-28 00:00:00+00:00,7,False,True,False,False
link,LINK,2021-06-27 00:00:00+00:00,2021-06-27 00:00:00+00:00,2021-06-28 00:00:00+00:00,18224392034.0659,2021-06-28 00:00:00+00:00,8,False,True,True,True
uni,UNI,2021-06-27 00:00:00+00:00,2021-06-27 00:00:00+00:00,2021-06-28 00:00:00+00:00,16995260187.9721,2021-06-28 00:00:00+00:00,9,False,True,False,False
dot,DOT,2021-06-27 00:00:00+00:00,2021-06-27 00:00:00+00:00,2021-06-28 00:00:00+00:00,15977061047.011412,2021-06-28 00:00:00+00:00,10,False,True,False,False
cro,CRO,2021-06-27 00:00:00+00:00,2021-06-27 00:00:00+00:00,2021-06-28 00:00:00+00:00,10528057519.2481,2021-06-28 00:00:00+00:00,11,False,False,False,False
ltc,LTC,2021-06-27 00:00:00+00:00,2021-06-27 00:00:00+00:00,2021-06-28 00:00:00+00:00,8940628428.21936,2021-06-28 00:00:00+00:00,12,False,False,False,True
bch,BCH,2021-06-27 00:00:00+00:00,2021-06-27 00:00:00+00:00,2021-06-28 00:00:00+00:00,8909071742.912315,2021-06-28 00:00:00+00:00,13,False,False,False,False
algo,ALGO,2021-06-27 00:00:00+00:00,2021-06-27 00:00:00+00:00,2021-06-28 00:00:00+00:00,8278608287.14456,2021-06-28 00:00:00+00:00,14,False,False,False,False
ftt,FTT,2021-06-27 00:00:00+00:00,2021-06-27 00:00:00+00:00,2021-06-28 00:00:00+00:00,8249479961.334206,2021-06-28 00:00:00+00:00,15,False,False,False,False
etc,ETC,2021-06-27 00:00:00+00:00,2021-06-27 00:00:00+00:00,2021-06-28 00:00:00+00:00,5394663884.663796,2021-06-28 00:00:00+00:00,16,False,False,False,False
ht,HT,2021-06-27 00:00:00+00:00,2021-06-27 00:00:00+00:00,2021-06-28 00:00:00+00:00,5072751517.861,2021-06-28 00:00:00+00:00,17,False,False,False,False
1inch,1INCH,2021-06-27 00:00:00+00:00,2021-06-27 00:00:00+00:00,2021-06-28 00:00:00+00:00,3739359563.35332,2021-06-28 00:00:00+00:00,18,False,False,False,False
xmr,XMR,2021-06-27 00:00:00+00:00,2021-06-27 00:00:00+00:00,2021-06-28 00:00:00+00:00,3682013643.8029685,2021-06-28 00:00:00+00:00,19,False,False,False,False
aave,AAVE,2021-06-27 00:00:00+00:00,2021-06-27 00:00:00+00:00,2021-06-28 00:00:00+00:00,3214557226.622448,2021-06-28 00:00:00+00:00,20,False,False,False,False
neo,NEO,2021-06-27 00:00:00+00:00,2021-06-27 00:00:00+00:00,2021-06-28 00:00:00+00:00,3169695725.75424,2021-06-28 00:00:00+00:00,21,False,False,False,False
lend,LEND,2021-06-27 00:00:00+00:00,2021-06-27 00:00:00+00:00,2021-06-28 00:00:00+00:00,2611827629.5066752,2021-06-28 00:00:00+00:00,22,False,False,False,False
comp,COMP,2021-06-27 00:00:00+00:00,2021-06-27 00:00:00+00:00,2021-06-28 00:00:00+00:00,2552272599.25931,2021-06-28 00:00:00+00:00,23,False,False,False,False
bsv,BSV,2021-06-27 00:00:00+00:00,2021-06-27 00:00:00+00:00,2021-06-28 00:00:00+00:00,2447317423.0668,2021-06-28 00:00:00+00:00,24,False,False,False,False
crv,CRV,2021-06-27 00:00:00+00:00,2021-06-27 00:00:00+00:00,2021-06-28 00:00:00+00:00,2425807751.4090466,2021-06-28 00:00:00+00:00,25,False,False,False,False
xtz,XTZ,2021-06-27 00:00:00+00:00,2021-06-27 00:00:00+00:00,2021-06-28 00:00:00+00:00,2226533172.6343603,2021-06-28 00:00:00+00:00,26,False,False,False,False
mkr,MKR,2021-06-27 00:00:00+00:00,2021-06-27 00:00:00+00:00,2021-06-28 00:00:00+00:00,2098434225.6427393,2021-06-28 00:00:00+00:00,27,False,False,False,False
qnt,QNT,2021-06-27 00:00:00+00:00,2021-06-27 00:00:00+00:00,2021-06-28 00:00:00+00:00,2037206488.1113424,2021-06-28 00:00:00+00:00,28,False,False,False,False
dcr,DCR,2021-06-27 00:00:00+00:00,2021-06-27 00:00:00+00:00,2021-06-28 00:00:00+00:00,1609855283.6170673,2021-06-28 00:00:00+00:00,29,False,False,False,False
sushi,SUSHI,2021-06-27 00:00:00+00:00,2021-06-27 00:00:00+00:00,2021-06-28 00:00:00+00:00,1604155298.3657317,2021-06-28 00:00:00+00:00,30,False,False,False,False
btc,BTC,2021-07-04 00:00:00+00:00,2021-07-04 00:00:00+00:00,2021-07-05 00:00:00+00:00,662845391401.1702,2021-07-05 00:00:00+00:00,1,True,True,True,True
eth,ETH,2021-07-04 00:00:00+00:00,2021-07-04 00:00:00+00:00,2021-07-05 00:00:00+00:00,271507121938.9128,2021-07-05 00:00:00+00:00,2,True,True,True,True
xrp,XRP,2021-07-04 00:00:00+00:00,2021-07-04 00:00:00+00:00,2021-07-05 00:00:00+00:00,69628446016.79439,2021-07-05 00:00:00+00:00,3,True,True,False,True
ada,ADA,2021-07-04 00:00:00+00:00,2021-07-04 00:00:00+00:00,2021-07-05 00:00:00+00:00,47001453414.9694,2021-07-05 00:00:00+00:00,4,True,True,False,True
doge,DOGE,2021-07-04 00:00:00+00:00,2021-07-04 00:00:00+00:00,2021-07-05 00:00:00+00:00,32109924540.120247,2021-07-05 00:00:00+00:00,5,True,True,False,False
xlm,XLM,2021-07-04 00:00:00+00:00,2021-07-04 00:00:00+00:00,2021-07-05 00:00:00+00:00,28233575208.578445,2021-07-05 00:00:00+00:00,6,True,True,False,False
icp,ICP,2021-07-04 00:00:00+00:00,2021-07-04 00:00:00+00:00,2021-07-05 00:00:00+00:00,22107550585.11558,2021-07-05 00:00:00+00:00,7,False,True,False,False
uni,UNI,2021-07-04 00:00:00+00:00,2021-07-04 00:00:00+00:00,2021-07-05 00:00:00+00:00,20833490889.009,2021-07-05 00:00:00+00:00,8,False,True,False,False
link,LINK,2021-07-04 00:00:00+00:00,2021-07-04 00:00:00+00:00,2021-07-05 00:00:00+00:00,19313562553.4966,2021-07-05 00:00:00+00:00,9,False,True,True,True
dot,DOT,2021-07-04 00:00:00+00:00,2021-07-04 00:00:00+00:00,2021-07-05 00:00:00+00:00,17205797505.284283,2021-07-05 00:00:00+00:00,10,False,True,False,False
cro,CRO,2021-07-04 00:00:00+00:00,2021-07-04 00:00:00+00:00,2021-07-05 00:00:00+00:00,12250709867.836,2021-07-05 00:00:00+00:00,11,False,False,False,False
bch,BCH,2021-07-04 00:00:00+00:00,2021-07-04 00:00:00+00:00,2021-07-05 00:00:00+00:00,9932212193.167652,2021-07-05 00:00:00+00:00,12,False,False,False,False
ltc,LTC,2021-07-04 00:00:00+00:00,2021-07-04 00:00:00+00:00,2021-07-05 00:00:00+00:00,9876704765.929426,2021-07-05 00:00:00+00:00,13,False,False,False,True
ftt,FTT,2021-07-04 00:00:00+00:00,2021-07-04 00:00:00+00:00,2021-07-05 00:00:00+00:00,9297953269.644695,2021-07-05 00:00:00+00:00,14,False,False,False,False
algo,ALGO,2021-07-04 00:00:00+00:00,2021-07-04 00:00:00+00:00,2021-07-05 00:00:00+00:00,8810947077.52809,2021-07-05 00:00:00+00:00,15,False,False,False,False
etc,ETC,2021-07-04 00:00:00+00:00,2021-07-04 00:00:00+00:00,2021-07-05 00:00:00+00:00,7280226787.374394,2021-07-05 00:00:00+00:00,16,False,False,False,False
ht,HT,2021-07-04 00:00:00+00:00,2021-07-04 00:00:00+00:00,2021-07-05 00:00:00+00:00,5394456501.26245,2021-07-05 00:00:00+00:00,17,False,False,False,False
comp,COMP,2021-07-04 00:00:00+00:00,2021-07-04 00:00:00+00:00,2021-07-05 00:00:00+00:00,4453522705.95527,2021-07-05 00:00:00+00:00,18,False,False,False,False
aave,AAVE,2021-07-04 00:00:00+00:00,2021-07-04 00:00:00+00:00,2021-07-05 00:00:00+00:00,4452044579.395376,2021-07-05 00:00:00+00:00,19,False,False,False,False
xmr,XMR,2021-07-04 00:00:00+00:00,2021-07-04 00:00:00+00:00,2021-07-05 00:00:00+00:00,3842490260.9541297,2021-07-05 00:00:00+00:00,20,False,False,False,False
1inch,1INCH,2021-07-04 00:00:00+00:00,2021-07-04 00:00:00+00:00,2021-07-05 00:00:00+00:00,3810442580.524095,2021-07-05 00:00:00+00:00,21,False,False,False,False
neo,NEO,2021-07-04 00:00:00+00:00,2021-07-04 00:00:00+00:00,2021-07-05 00:00:00+00:00,3763475427.02205,2021-07-05 00:00:00+00:00,22,False,False,False,False
lend,LEND,2021-07-04 00:00:00+00:00,2021-07-04 00:00:00+00:00,2021-07-05 00:00:00+00:00,3617286058.546184,2021-07-05 00:00:00+00:00,23,False,False,False,False
crv,CRV,2021-07-04 00:00:00+00:00,2021-07-04 00:00:00+00:00,2021-07-05 00:00:00+00:00,2835853941.7947555,2021-07-05 00:00:00+00:00,24,False,False,False,False
bsv,BSV,2021-07-04 00:00:00+00:00,2021-07-04 00:00:00+00:00,2021-07-05 00:00:00+00:00,2815580258.160712,2021-07-05 00:00:00+00:00,25,False,False,False,False
mkr,MKR,2021-07-04 00:00:00+00:00,2021-07-04 00:00:00+00:00,2021-07-05 00:00:00+00:00,2791802481.133723,2021-07-05 00:00:00+00:00,26,False,False,False,False
xtz,XTZ,2021-07-04 00:00:00+00:00,2021-07-04 00:00:00+00:00,2021-07-05 00:00:00+00:00,2593256516.4781485,2021-07-05 00:00:00+00:00,27,False,False,False,False
qnt,QNT,2021-07-04 00:00:00+00:00,2021-07-04 00:00:00+00:00,2021-07-05 00:00:00+00:00,2044285887.390846,2021-07-05 00:00:00+00:00,28,False,False,False,False
snx,SNX,2021-07-04 00:00:00+00:00,2021-07-04 00:00:00+00:00,2021-07-05 00:00:00+00:00,1974535764.7679696,2021-07-05 00:00:00+00:00,29,False,False,False,False
dcr,DCR,2021-07-04 00:00:00+00:00,2021-07-04 00:00:00+00:00,2021-07-05 00:00:00+00:00,1817813496.0362706,2021-07-05 00:00:00+00:00,30,False,False,False,False
btc,BTC,2021-07-11 00:00:00+00:00,2021-07-11 00:00:00+00:00,2021-07-12 00:00:00+00:00,642479813682.0225,2021-07-12 00:00:00+00:00,1,True,True,True,True
eth,ETH,2021-07-11 00:00:00+00:00,2021-07-11 00:00:00+00:00,2021-07-12 00:00:00+00:00,250044331347.50507,2021-07-12 00:00:00+00:00,2,True,True,True,True
xrp,XRP,2021-07-11 00:00:00+00:00,2021-07-11 00:00:00+00:00,2021-07-12 00:00:00+00:00,63596112969.96132,2021-07-12 00:00:00+00:00,3,True,True,False,True
ada,ADA,2021-07-11 00:00:00+00:00,2021-07-11 00:00:00+00:00,2021-07-12 00:00:00+00:00,43407558644.88363,2021-07-12 00:00:00+00:00,4,True,True,False,True
doge,DOGE,2021-07-11 00:00:00+00:00,2021-07-11 00:00:00+00:00,2021-07-12 00:00:00+00:00,28131639785.734818,2021-07-12 00:00:00+00:00,5,True,True,False,False
xlm,XLM,2021-07-11 00:00:00+00:00,2021-07-11 00:00:00+00:00,2021-07-12 00:00:00+00:00,25856266448.215252,2021-07-12 00:00:00+00:00,6,True,True,False,False
uni,UNI,2021-07-11 00:00:00+00:00,2021-07-11 00:00:00+00:00,2021-07-12 00:00:00+00:00,20627507797.0659,2021-07-12 00:00:00+00:00,7,False,True,False,False
icp,ICP,2021-07-11 00:00:00+00:00,2021-07-11 00:00:00+00:00,2021-07-12 00:00:00+00:00,18656192884.74557,2021-07-12 00:00:00+00:00,8,False,True,False,False
link,LINK,2021-07-11 00:00:00+00:00,2021-07-11 00:00:00+00:00,2021-07-12 00:00:00+00:00,18337689289.3181,2021-07-12 00:00:00+00:00,9,False,True,True,True
dot,DOT,2021-07-11 00:00:00+00:00,2021-07-11 00:00:00+00:00,2021-07-12 00:00:00+00:00,16646197615.298782,2021-07-12 00:00:00+00:00,10,False,True,False,False
cro,CRO,2021-07-11 00:00:00+00:00,2021-07-11 00:00:00+00:00,2021-07-12 00:00:00+00:00,13060530068.4318,2021-07-12 00:00:00+00:00,11,False,False,False,False
ftt,FTT,2021-07-11 00:00:00+00:00,2021-07-11 00:00:00+00:00,2021-07-12 00:00:00+00:00,10462048778.238468,2021-07-12 00:00:00+00:00,12,False,False,False,False
bch,BCH,2021-07-11 00:00:00+00:00,2021-07-11 00:00:00+00:00,2021-07-12 00:00:00+00:00,9351889870.428293,2021-07-12 00:00:00+00:00,13,False,False,False,False
ltc,LTC,2021-07-11 00:00:00+00:00,2021-07-11 00:00:00+00:00,2021-07-12 00:00:00+00:00,9128537419.595736,2021-07-12 00:00:00+00:00,14,False,False,False,True
algo,ALGO,2021-07-11 00:00:00+00:00,2021-07-11 00:00:00+00:00,2021-07-12 00:00:00+00:00,8927727853.92958,2021-07-12 00:00:00+00:00,15,False,False,False,False
etc,ETC,2021-07-11 00:00:00+00:00,2021-07-11 00:00:00+00:00,2021-07-12 00:00:00+00:00,6390623842.041973,2021-07-12 00:00:00+00:00,16,False,False,False,False
aave,AAVE,2021-07-11 00:00:00+00:00,2021-07-11 00:00:00+00:00,2021-07-12 00:00:00+00:00,4874624544.057296,2021-07-12 00:00:00+00:00,17,False,False,False,False
ht,HT,2021-07-11 00:00:00+00:00,2021-07-11 00:00:00+00:00,2021-07-12 00:00:00+00:00,4706981784.438695,2021-07-12 00:00:00+00:00,18,False,False,False,False
comp,COMP,2021-07-11 00:00:00+00:00,2021-07-11 00:00:00+00:00,2021-07-12 00:00:00+00:00,4347292509.97927,2021-07-12 00:00:00+00:00,19,False,False,False,False
lend,LEND,2021-07-11 00:00:00+00:00,2021-07-11 00:00:00+00:00,2021-07-12 00:00:00+00:00,3960632264.4370728,2021-07-12 00:00:00+00:00,20,False,False,False,False
1inch,1INCH,2021-07-11 00:00:00+00:00,2021-07-11 00:00:00+00:00,2021-07-12 00:00:00+00:00,3778215171.81063,2021-07-12 00:00:00+00:00,21,False,False,False,False
xmr,XMR,2021-07-11 00:00:00+00:00,2021-07-11 00:00:00+00:00,2021-07-12 00:00:00+00:00,3693662513.2051244,2021-07-12 00:00:00+00:00,22,False,False,False,False
neo,NEO,2021-07-11 00:00:00+00:00,2021-07-11 00:00:00+00:00,2021-07-12 00:00:00+00:00,3418884069.60662,2021-07-12 00:00:00+00:00,23,False,False,False,False
snx,SNX,2021-07-11 00:00:00+00:00,2021-07-11 00:00:00+00:00,2021-07-12 00:00:00+00:00,2863985192.390531,2021-07-12 00:00:00+00:00,24,False,False,False,False
crv,CRV,2021-07-11 00:00:00+00:00,2021-07-11 00:00:00+00:00,2021-07-12 00:00:00+00:00,2717375261.974771,2021-07-12 00:00:00+00:00,25,False,False,False,False
mkr,MKR,2021-07-11 00:00:00+00:00,2021-07-11 00:00:00+00:00,2021-07-12 00:00:00+00:00,2646536176.6387625,2021-07-12 00:00:00+00:00,26,False,False,False,False
bsv,BSV,2021-07-11 00:00:00+00:00,2021-07-11 00:00:00+00:00,2021-07-12 00:00:00+00:00,2606984797.7295485,2021-07-12 00:00:00+00:00,27,False,False,False,False
xtz,XTZ,2021-07-11 00:00:00+00:00,2021-07-11 00:00:00+00:00,2021-07-12 00:00:00+00:00,2425550839.6719027,2021-07-12 00:00:00+00:00,28,False,False,False,False
qnt,QNT,2021-07-11 00:00:00+00:00,2021-07-11 00:00:00+00:00,2021-07-12 00:00:00+00:00,1931991117.449996,2021-07-12 00:00:00+00:00,29,False,False,False,False
sushi,SUSHI,2021-07-11 00:00:00+00:00,2021-07-11 00:00:00+00:00,2021-07-12 00:00:00+00:00,1858549369.7641604,2021-07-12 00:00:00+00:00,30,False,False,False,False
btc,BTC,2021-07-18 00:00:00+00:00,2021-07-18 00:00:00+00:00,2021-07-19 00:00:00+00:00,594841083620.5983,2021-07-19 00:00:00+00:00,1,True,True,True,True
eth,ETH,2021-07-18 00:00:00+00:00,2021-07-18 00:00:00+00:00,2021-07-19 00:00:00+00:00,221318343722.37848,2021-07-19 00:00:00+00:00,2,True,True,True,True
xrp,XRP,2021-07-18 00:00:00+00:00,2021-07-18 00:00:00+00:00,2021-07-19 00:00:00+00:00,58575056143.833046,2021-07-19 00:00:00+00:00,3,True,True,False,True
ada,ADA,2021-07-18 00:00:00+00:00,2021-07-18 00:00:00+00:00,2021-07-19 00:00:00+00:00,38049190339.372665,2021-07-19 00:00:00+00:00,4,True,True,False,True
xlm,XLM,2021-07-18 00:00:00+00:00,2021-07-18 00:00:00+00:00,2021-07-19 00:00:00+00:00,24266630621.192696,2021-07-19 00:00:00+00:00,5,True,True,False,False
doge,DOGE,2021-07-18 00:00:00+00:00,2021-07-18 00:00:00+00:00,2021-07-19 00:00:00+00:00,23726103284.714157,2021-07-19 00:00:00+00:00,6,True,True,False,False
uni,UNI,2021-07-18 00:00:00+00:00,2021-07-18 00:00:00+00:00,2021-07-19 00:00:00+00:00,16343810989.7363,2021-07-19 00:00:00+00:00,7,False,True,False,False
link,LINK,2021-07-18 00:00:00+00:00,2021-07-18 00:00:00+00:00,2021-07-19 00:00:00+00:00,15503734415.3122,2021-07-19 00:00:00+00:00,8,False,True,True,True
icp,ICP,2021-07-18 00:00:00+00:00,2021-07-18 00:00:00+00:00,2021-07-19 00:00:00+00:00,15228851911.340382,2021-07-19 00:00:00+00:00,9,False,True,False,False
dot,DOT,2021-07-18 00:00:00+00:00,2021-07-18 00:00:00+00:00,2021-07-19 00:00:00+00:00,13621261141.41909,2021-07-19 00:00:00+00:00,10,False,True,False,False
cro,CRO,2021-07-18 00:00:00+00:00,2021-07-18 00:00:00+00:00,2021-07-19 00:00:00+00:00,11131937171.3633,2021-07-19 00:00:00+00:00,11,False,False,False,False
ftt,FTT,2021-07-18 00:00:00+00:00,2021-07-18 00:00:00+00:00,2021-07-19 00:00:00+00:00,8797341604.411095,2021-07-19 00:00:00+00:00,12,False,False,False,False
bch,BCH,2021-07-18 00:00:00+00:00,2021-07-18 00:00:00+00:00,2021-07-19 00:00:00+00:00,8230514757.086708,2021-07-19 00:00:00+00:00,13,False,False,False,False
ltc,LTC,2021-07-18 00:00:00+00:00,2021-07-18 00:00:00+00:00,2021-07-19 00:00:00+00:00,8108346869.896209,2021-07-19 00:00:00+00:00,14,False,False,False,True
algo,ALGO,2021-07-18 00:00:00+00:00,2021-07-18 00:00:00+00:00,2021-07-19 00:00:00+00:00,7961005211.793,2021-07-19 00:00:00+00:00,15,False,False,False,False
