currency,display_name,full_name,is_margin_enabled,is_debit_enabled,chain_count,canonical_asset_id,identity_confidence,current_metadata_isolation
TNSR,TNSR,Tensor,False,True,1,TNSR,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
TOG,TOG,Telgather Games,False,False,1,TOG,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
TOKEN,TOKEN,TokenFi,False,True,2,TOKEN,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
TOKO,TOKO,Tokoin,False,False,2,TOKO,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
TOMI,TOMI,tomiNet,False,True,1,TOMI,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
TOMO,TOMO,TomoChain,False,False,1,TOMO,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
TONE,TONE,TE-FOOD,False,False,1,TONE,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
TORN,TORN,Tornado Cash,False,False,1,TORN,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
TOSHI,TOSHI,Toshi,False,False,1,TOSHI,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
TOWER,TOWER,TOWER,False,False,1,TOWER,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
TOWNS,TOWNS,Towns Protocol,False,True,2,TOWNS,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
TRAC,TRAC,OriginTrail,False,False,1,TRAC,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
TRADE,TRADE,Polytrade,False,False,2,TRADE,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
TRB,TRB,Tellor,False,True,1,TRB,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
TRBDOWN,TRBDOWN,TRB 2-4 Short,False,False,1,TRBDOWN,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
TRBUP,TRBUP,TRB 2-4 Long,False,False,1,TRBUP,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
TREAT,TREAT,Shiba Inu Treat,False,False,1,TREAT,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
TREE,TREE,Treehouse,False,True,1,TREE,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
TRIA,TRIA,TRIA,False,False,1,TRIA,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
TRIAS,TRIAS,Trias,False,False,4,TRIAS,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
TRIBE,TRIBE,Tribe,False,False,1,TRIBE,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
TRIBL,TRIBL,Tribal Token,False,False,1,TRIBL,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
TRISIG,TRISIG,TRI SIGMA,False,False,1,TRISIG,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
TRN,TRN,t3rn,False,False,1,TRN,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
TROLL,TROLL,TROLL,False,False,1,TROLL,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
TRTL,TRTL,TurtleCoin,False,True,1,TRTL,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
TRU,TRU,TrueFi,False,True,1,TRU,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
TRUF,TRUF,TRUF.Network,False,False,2,TRUF,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
TRUMP,TRUMP,OFFICIAL TRUMP,True,True,1,TRUMP,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
TRUST,TRUST,Intuition,False,False,1,TRUST,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
TRUTH,TRUTH,Swarm Network,False,False,1,TRUTH,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
TRVL,TRVL,Dtravel,False,False,2,TRVL,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
TRX,TRX,Tron,True,True,1,TRX,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
TRY,TRY,Turkish Lira,False,False,0,TRY,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
TSLAX,TSLAX,Tesla xStock,False,False,1,TSLAX,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
TST,TST,TeleSwap Token,False,False,1,TST,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
TSTBSC,TSTBSC,Test,False,True,1,TSTBSC,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
TSUGT,TSUGT,Captain Tsubasa -RIVALS,False,False,1,TSUGT,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
TT,TT,ThunderCore,False,False,3,TT,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
TTD,TTD,Trade Tide Token,False,False,1,TTD,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
TUNE,TUNE,Bitune AI Platform Token,False,False,1,TUNE,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
TURBO,TURBO,Turbo,False,True,1,TURBO,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
TURBOS,TURBOS,Turbos Finance,False,False,1,TURBOS,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
TURT,TURT,TurtSat,False,False,1,TURT,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
TURTLE,TURTLE,Turtle,False,False,1,TURTLE,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
TUSD,TUSD,TrueUSD,False,False,3,,LOW,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
TUT,TUT,Tutorial,False,True,1,TUT,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
TVK,TVK,The Virtua Kolect,False,True,1,TVK,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
TWD,TWD,New Taiwan Dollar,False,False,0,TWD,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
TWT,TWT,Trust Wallet Token,False,False,1,TWT,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
TXA,TXA,TXA Project,False,False,1,TXA,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
TZS,TZS,Tanzanian Shillings,False,False,0,TZS,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
U,U,United Stables,False,False,1,,LOW,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
U2U,U2U,U2U Network,False,False,1,U2U,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
UAH,UAH,Hryvnia,False,False,0,UAH,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
UAI,UAI,UnifAI,False,False,1,UAI,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
UB,UB,Unibase,False,False,2,UB,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
UBX,UBX,UBX,False,False,1,UBX,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
UBXT,UBXT,UpBots,False,False,1,UBXT,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
UDOO,UDOO,Hyprr,False,False,1,UDOO,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
UDS,UDS,Undeads Games,False,False,1,UDS,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
UFO,UFO,UFO Gaming,False,True,1,UFO,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
UKG,UKG,Unikoin Gold,False,False,1,UKG,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
ULTI,ULTI,Ultiverse,False,False,1,ULTI,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
ULTIMA,ULTIMA,Ultima,False,False,1,ULTIMA,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
UMA,UMA,UMA,False,True,1,UMA,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
UMB,UMB,Umbrella Network,False,False,1,UMB,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
UMXM,UMXM,Manadia,False,False,1,UMXM,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
UNA,UNA,Unagi,False,False,1,UNA,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
UNB,UNB,Unbound,False,False,2,UNB,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
UNFI,UNFI,Unifi Protocol DAO,False,False,1,UNFI,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
UNFIDOWN,UNFIDOWN,UNFI 2-4 Short,False,False,1,UNFIDOWN,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
UNFIUP,UNFIUP,UNFI 2-4 Long,False,False,1,UNFIUP,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
UNI,UNI,Uniswap,True,True,2,UNI,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
UNI3L,UNI3L,UNI 3x Long,False,False,1,UNI3L,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
UNI3S,UNI3S,UNI 3x Short,False,False,1,UNI3S,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
UNIC,UNIC,Unicly,False,False,1,UNIC,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
UNIO,UNIO,Unio Coin,False,False,1,UNIO,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
UNION,UNION,Union,False,False,1,UNION,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
UNITE,UNITE,Unite,False,False,1,UNITE,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
UNO,UNO,Lunos,False,True,2,UNO,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
UOS,UOS,Ultra,False,True,2,UOS,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
UP,UP,Superform,False,False,1,UP,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
UPO,UPO,UpOnly,False,False,1,UPO,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
UQC,UQC,Uquid Coin,False,False,1,UQC,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
URANUS,URANUS,Uranus,False,False,1,URANUS,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
URO,URO,Urolithin A,False,False,1,URO,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
URUS,URUS,Aurox,False,False,2,URUS,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
US,US,Talus Network,False,False,1,US,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
USD,USD,US Dollar,False,False,0,,LOW,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
USD1,USD1,World Liberty Financial USD,False,False,5,USD1,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
USDC,USDC,USD Coin,True,True,19,,LOW,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
USDD,USDD,Decentralized USD,False,True,2,,LOW,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
USDE,USDe,Ethena USDe,False,False,1,USDE,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
USDG,USDG,Global Dollar,False,False,1,USDG,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
USDJ,USDJ,USDJ,False,False,1,USDJ,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
USDN,USDN,Neutrino USDN,False,True,2,USDN,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
USDP,USDP,Pax Dollar,False,False,2,,LOW,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
USDS,USDS,USDS Stablecoin,False,False,1,USDS,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
USDT,USDT,Tether,True,True,19,,LOW,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
USE,USE,Usechain,False,False,1,USE,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
USELESS,USELESS,USELESS COIN,False,False,1,USELESS,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
UST,UST,TerraUSD,False,False,1,,LOW,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
USTC,USTC,Terra Classic USD,False,True,1,,LOW,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
USUAL,USUAL,Usual,False,True,1,USUAL,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
UT,UT,UlordToken,False,True,1,UT,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
UTK,UTK,xMoney,False,False,1,UTK,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
UTXO,UTXO,UTXO,False,False,1,UTXO,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
UXLINK,UXLINK,UXLINK,False,False,1,UXLINK,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
UYU,UYU,Peso Uruguayo,False,False,0,UYU,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
VAI,VAI,VAIOT,False,False,1,VAI,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
VAIX,VAIX,VAIX,False,False,1,VAIX,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
VANA,VANA,Vana,False,False,1,VANA,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
VANRY,VANRY,VANRY,False,False,1,VANRY,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
VCORE,VCORE,IMVU,False,False,1,VCORE,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
VEED,VEED,VIMworld,False,False,1,VEED,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
VEGA,VEGA,Vega Protocol,False,False,1,VEGA,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
VELO,VELO,VELO,False,True,2,VELO,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
VELVET,VELVET,Velvet,False,False,1,VELVET,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
VEMP,VEMP,VEMP,False,False,2,VEMP,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
VENOM,VENOM,Venom Blockchain,False,True,2,VENOM,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
VERONA,VERONA,Verona (prev. Xion),False,False,1,VERONA,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
VERSE,VERSE,Verse,False,False,1,VERSE,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
VET,VET,Vechain,True,True,1,VET,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
VET3L,VET3L,VET 3x Long,False,False,1,VET3L,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
VET3S,VET3S,VET 3x Short,False,False,1,VET3S,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
VFY,VFY,zkVerify,False,False,1,VFY,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
VI,VI,Vid,False,True,1,VI,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
VID,VID,Vivid Labs,False,False,1,VID,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
VIDT,VIDT,VIDT DAO,False,False,1,VIDT,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
VINE,VINE,Vine Coin,False,True,1,VINE,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
VINU,VINU,Vita Inu,False,False,1,VINU,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
VIRTUAL,VIRTUAL,Virtual Protocol,False,True,1,VIRTUAL,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
VISION,VISION,VisionGame,False,False,1,VISION,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
VLR,VLR,Velora,False,False,1,VLR,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
VLX,VLX,Velas,False,False,2,VLX,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
VND,VND,Dong,False,False,0,VND,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
VNX,VNX,VisionX,False,False,1,VNX,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
VOL,VOL,Volume Network Token,False,False,1,VOL,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
VOLT,VOLT,Volt Inu,False,False,2,VOLT,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
VOOI,VOOI,VOOI,False,False,2,VOOI,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
VOXEL,VOXEL,Voxies,False,False,1,VOXEL,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
VOYA,VOYA,VOYA,False,False,1,VOYA,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
VR,VR,Victoria VR,False,False,1,VR,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
VRA,VRA,Verasity,False,True,1,VRA,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
VRAB,VRAB,Verasity,False,True,1,VRAB,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
VRADOWN,VRADOWN,VRA 2-4 Short,False,False,1,VRADOWN,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
VRAUP,VRAUP,VRA 2-4 Long,False,False,1,VRAUP,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
VRTX,VRTX,Vertex,False,False,1,VRTX,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
VSN,VSN,Vision,False,False,1,VSN,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
VSYS,VSYS,V Systems,False,False,1,VSYS,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
VTHO,VTHO,VeThor Token,False,False,1,VTHO,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
VVV,VVV,Venice Token,False,True,1,VVV,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
VXV,VXV,Vector Space Biosciences,False,False,1,VXV,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
W,W,Wormhole,False,True,1,,LOW,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
WAI,WAI,WORLD3,False,False,1,WAI,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
WAL,WAL,WALRUS,False,True,1,WAL,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
WALLI,WALLI,Wallitelli,False,False,1,WALLI,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
WALOLD,WALOLD,The Wasted Lands,False,False,1,WALOLD,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
WAN,WAN,Wanchain,False,False,1,WAN,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
WARD,WARD,Warden Protocol,False,False,1,WARD,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
WAT,WAT,WATCoin,False,False,2,WAT,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
WAV,WAV,WAVE,False,False,1,WAV,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
WAVES,WAVES,Waves,False,True,2,WAVES,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
WAX,WAXP,WAX,False,True,2,WAX,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
WAXL,wAXL,Axelar,False,False,1,WAXL,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
WAXP,WAXP0,WAX Protocol Tokens,False,False,1,WAXP,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
WBAI,WBAI,WhiteBridge,False,False,1,WBAI,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
WBTC,WBTC,Wrapped Bitcoin,False,False,2,,LOW,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
WCFG,WCFG,Wrapped Centrifuge,False,False,1,WCFG,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
WCT,WCT,WalletConnect,False,True,1,WCT,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
WELL,WELL,Moonwell,False,False,1,WELL,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
WEMIX,WEMIX,Wemix,False,False,1,WEMIX,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
WEN,WEN,Wen,False,False,1,WEN,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
WEST,WEST,Waves Enterprise,False,False,1,WEST,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
WET,WET,HumidiFi,False,False,1,WET,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
WGP,WGP,W GREEN PAY,False,False,1,WGP,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
WHALE,WHALE,WHALE,False,False,1,WHALE,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
WIF,WIF,dogwifhat,True,True,1,WIF,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
WIFDOWN,WIFDOWN,WIF 2-4 Short,False,False,1,WIFDOWN,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
WIFUP,WIFUP,WIF 2-4 Long,False,False,1,WIFUP,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
WILD,WILD,Wilder World,False,False,1,WILD,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
WIN,WIN,WINk,False,True,1,WIN,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
WIS,WIS,Experty Wisdom Token,False,False,1,WIS,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
WL,WL,WorldLand,False,False,1,WL,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
WLD,WLD,Worldcoin,True,True,3,WLD,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
WLDDOWN,WLDDOWN,WLD 2-4 Short,False,False,1,WLDDOWN,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
WLDUP,WLDUP,WLD 2-4 Long,False,False,1,WLDUP,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
WLFI,WLFI,World Liberty Financial,False,True,3,WLFI,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
WLKN,WLKN,Walken,False,False,1,WLKN,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
WLTH,WLTH,Common Wealth,False,False,1,WLTH,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
WMT,WMT,World Mobile Token,False,False,1,WMT,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
WMTX,WMTX,WorldMobileToken,False,False,1,WMTX,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
WNCG,WNCG,Wrapped NCG,False,False,1,WNCG,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
WNXM,WNXM,Wrapped NXM,False,False,1,WNXM,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
WOD,WOD,World of Dypians,False,False,1,WOD,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
WOJAK,WOJAK,Wojak Coin,False,False,1,WOJAK,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
WOM,WOM,WOM Protocol,False,True,1,WOM,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
WOMBAT,WOMBAT,Wombat,False,False,2,WOMBAT,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
WOO,WOO,WOO Network,False,True,1,WOO,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
WOODOWN,WOODOWN,WOO 2-4 Short,False,False,1,WOODOWN,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
WOOP,WOOP,Woonkly Power,False,False,1,WOOP,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
WOOUP,WOOUP,WOO 2-4 Long,False,False,1,WOOUP,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
WORK,WORK,Work X,False,False,1,WORK,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
WPR,WPR,WePower,False,False,1,WPR,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
WRX,WRX,WazirX,False,True,2,WRX,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
WSDM,WSDM,Wisdomise AI,False,False,1,WSDM,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
WSIENNA,WSIENNA,Sienna,False,False,1,WSIENNA,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
WTC,WTC,Walton,False,True,1,WTC,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
WXT,WXT,Wirex Token,False,False,1,WXT,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
X,X,X Empire,False,True,2,,LOW,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
XAF,XAF,Central African Franc,False,False,0,XAF,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
XAI,XAI,Xai,False,True,1,XAI,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
XAN,XAN,Anoma,False,False,1,XAN,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
XAS,XAS,Asch,False,False,1,XAS,HIGH,CURRENT_METADATA_NON_CAUSAL_CANDIDATE_SEED
