record_type,decision_time,period,scope,asset,flag,current_seed_only,is_substitution_asset,substitution_role,gap_class
C2_MEMBER,2021-07-05T00:00:00+00:00,POST_WARMUP,TOP_10,BNB-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2021-07-05T00:00:00+00:00,POST_WARMUP,TOP_10,DOGE-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2021-07-05T00:00:00+00:00,POST_WARMUP,TOP_10,DOT-USDT,VOLUME_PATTERN_PLAUSIBLE,False,True,,
C2_MEMBER,2021-07-05T00:00:00+00:00,POST_WARMUP,TOP_10,KCS-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2021-07-05T00:00:00+00:00,POST_WARMUP,TOP_10,TEL-USDT,VOLUME_PATTERN_PLAUSIBLE,True,True,,
C2_MEMBER,2021-07-05T00:00:00+00:00,POST_WARMUP,TOP_10,VET-USDT,VOLUME_PATTERN_PLAUSIBLE,True,True,,
C2_MEMBER,2021-07-05T00:00:00+00:00,POST_WARMUP,TOP_10,XRP-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2021-07-05T00:00:00+00:00,POST_WARMUP,HYSTERESIS,ADA-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2021-07-05T00:00:00+00:00,POST_WARMUP,HYSTERESIS,DOGE-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2021-07-05T00:00:00+00:00,POST_WARMUP,HYSTERESIS,VET-USDT,VOLUME_PATTERN_PLAUSIBLE,True,True,,
C2_MEMBER,2021-07-05T00:00:00+00:00,POST_WARMUP,HYSTERESIS,XRP-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
SUBSTITUTION,2021-07-05T00:00:00+00:00,POST_WARMUP,TOP_6,TEL-USDT,VOLUME_PATTERN_PLAUSIBLE,True,,C2,LARGE_LIQUIDITY_GAP
SUBSTITUTION,2021-07-05T00:00:00+00:00,POST_WARMUP,TOP_6,DOT-USDT,VOLUME_PATTERN_PLAUSIBLE,False,,D2,LARGE_LIQUIDITY_GAP
SUBSTITUTION,2021-07-05T00:00:00+00:00,POST_WARMUP,TOP_10,TEL-USDT,VOLUME_PATTERN_PLAUSIBLE,True,,C2,LARGE_LIQUIDITY_GAP
SUBSTITUTION,2021-07-05T00:00:00+00:00,POST_WARMUP,TOP_10,KSM-USDT,VOLUME_PATTERN_PLAUSIBLE,False,,D2,LARGE_LIQUIDITY_GAP
SUBSTITUTION,2021-07-05T00:00:00+00:00,POST_WARMUP,TOP_10,VET-USDT,VOLUME_PATTERN_PLAUSIBLE,True,,C2,LARGE_LIQUIDITY_GAP
SUBSTITUTION,2021-07-05T00:00:00+00:00,POST_WARMUP,TOP_10,LTC-USDT,VOLUME_PATTERN_PLAUSIBLE,False,,D2,LARGE_LIQUIDITY_GAP
C2_MEMBER,2021-07-12T00:00:00+00:00,POST_WARMUP,TOP_6,ADA-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2021-07-12T00:00:00+00:00,POST_WARMUP,TOP_6,DOGE-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2021-07-12T00:00:00+00:00,POST_WARMUP,TOP_6,TEL-USDT,VOLUME_PATTERN_PLAUSIBLE,True,True,,
C2_MEMBER,2021-07-12T00:00:00+00:00,POST_WARMUP,TOP_6,XRP-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2021-07-12T00:00:00+00:00,POST_WARMUP,TOP_10,ADA-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2021-07-12T00:00:00+00:00,POST_WARMUP,TOP_10,BNB-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2021-07-12T00:00:00+00:00,POST_WARMUP,TOP_10,DOGE-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2021-07-12T00:00:00+00:00,POST_WARMUP,TOP_10,DOT-USDT,VOLUME_PATTERN_PLAUSIBLE,False,True,,
C2_MEMBER,2021-07-12T00:00:00+00:00,POST_WARMUP,TOP_10,KCS-USDT,EXTREME_SINGLE_DAY_CONCENTRATION,False,False,,
C2_MEMBER,2021-07-12T00:00:00+00:00,POST_WARMUP,TOP_10,TEL-USDT,VOLUME_PATTERN_PLAUSIBLE,True,True,,
C2_MEMBER,2021-07-12T00:00:00+00:00,POST_WARMUP,TOP_10,VET-USDT,VOLUME_PATTERN_PLAUSIBLE,True,True,,
C2_MEMBER,2021-07-12T00:00:00+00:00,POST_WARMUP,TOP_10,XRP-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2021-07-12T00:00:00+00:00,POST_WARMUP,HYSTERESIS,ADA-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2021-07-12T00:00:00+00:00,POST_WARMUP,HYSTERESIS,DOGE-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2021-07-12T00:00:00+00:00,POST_WARMUP,HYSTERESIS,VET-USDT,VOLUME_PATTERN_PLAUSIBLE,True,True,,
C2_MEMBER,2021-07-12T00:00:00+00:00,POST_WARMUP,HYSTERESIS,XRP-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
SUBSTITUTION,2021-07-12T00:00:00+00:00,POST_WARMUP,TOP_6,TEL-USDT,VOLUME_PATTERN_PLAUSIBLE,True,,C2,LARGE_LIQUIDITY_GAP
SUBSTITUTION,2021-07-12T00:00:00+00:00,POST_WARMUP,TOP_6,DOT-USDT,VOLUME_PATTERN_PLAUSIBLE,False,,D2,LARGE_LIQUIDITY_GAP
SUBSTITUTION,2021-07-12T00:00:00+00:00,POST_WARMUP,TOP_10,TEL-USDT,VOLUME_PATTERN_PLAUSIBLE,True,,C2,LARGE_LIQUIDITY_GAP
SUBSTITUTION,2021-07-12T00:00:00+00:00,POST_WARMUP,TOP_10,LINK-USDT,VOLUME_PATTERN_PLAUSIBLE,False,,D2,LARGE_LIQUIDITY_GAP
SUBSTITUTION,2021-07-12T00:00:00+00:00,POST_WARMUP,TOP_10,VET-USDT,VOLUME_PATTERN_PLAUSIBLE,True,,C2,LARGE_LIQUIDITY_GAP
SUBSTITUTION,2021-07-12T00:00:00+00:00,POST_WARMUP,TOP_10,LTC-USDT,VOLUME_PATTERN_PLAUSIBLE,False,,D2,LARGE_LIQUIDITY_GAP
C2_MEMBER,2021-07-19T00:00:00+00:00,POST_WARMUP,TOP_6,ADA-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2021-07-19T00:00:00+00:00,POST_WARMUP,TOP_6,DOGE-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2021-07-19T00:00:00+00:00,POST_WARMUP,TOP_6,KCS-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2021-07-19T00:00:00+00:00,POST_WARMUP,TOP_6,XRP-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2021-07-19T00:00:00+00:00,POST_WARMUP,TOP_10,ADA-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2021-07-19T00:00:00+00:00,POST_WARMUP,TOP_10,BNB-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2021-07-19T00:00:00+00:00,POST_WARMUP,TOP_10,DOGE-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2021-07-19T00:00:00+00:00,POST_WARMUP,TOP_10,DOT-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2021-07-19T00:00:00+00:00,POST_WARMUP,TOP_10,KCS-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2021-07-19T00:00:00+00:00,POST_WARMUP,TOP_10,TEL-USDT,VOLUME_PATTERN_PLAUSIBLE,True,True,,
C2_MEMBER,2021-07-19T00:00:00+00:00,POST_WARMUP,TOP_10,VET-USDT,VOLUME_PATTERN_PLAUSIBLE,True,True,,
C2_MEMBER,2021-07-19T00:00:00+00:00,POST_WARMUP,TOP_10,XRP-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2021-07-19T00:00:00+00:00,POST_WARMUP,HYSTERESIS,ADA-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2021-07-19T00:00:00+00:00,POST_WARMUP,HYSTERESIS,DOGE-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2021-07-19T00:00:00+00:00,POST_WARMUP,HYSTERESIS,KCS-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2021-07-19T00:00:00+00:00,POST_WARMUP,HYSTERESIS,XRP-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
SUBSTITUTION,2021-07-19T00:00:00+00:00,POST_WARMUP,TOP_10,TEL-USDT,VOLUME_PATTERN_PLAUSIBLE,True,,C2,LARGE_LIQUIDITY_GAP
SUBSTITUTION,2021-07-19T00:00:00+00:00,POST_WARMUP,TOP_10,LINK-USDT,VOLUME_PATTERN_PLAUSIBLE,False,,D2,LARGE_LIQUIDITY_GAP
SUBSTITUTION,2021-07-19T00:00:00+00:00,POST_WARMUP,TOP_10,VET-USDT,VOLUME_PATTERN_PLAUSIBLE,True,,C2,LARGE_LIQUIDITY_GAP
SUBSTITUTION,2021-07-19T00:00:00+00:00,POST_WARMUP,TOP_10,LTC-USDT,VOLUME_PATTERN_PLAUSIBLE,False,,D2,LARGE_LIQUIDITY_GAP
C2_MEMBER,2021-07-26T00:00:00+00:00,POST_WARMUP,TOP_6,ADA-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2021-07-26T00:00:00+00:00,POST_WARMUP,TOP_6,KCS-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2021-07-26T00:00:00+00:00,POST_WARMUP,TOP_6,TEL-USDT,VOLUME_PATTERN_PLAUSIBLE,True,True,,
C2_MEMBER,2021-07-26T00:00:00+00:00,POST_WARMUP,TOP_6,XRP-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2021-07-26T00:00:00+00:00,POST_WARMUP,TOP_10,ADA-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2021-07-26T00:00:00+00:00,POST_WARMUP,TOP_10,BNB-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2021-07-26T00:00:00+00:00,POST_WARMUP,TOP_10,DOGE-USDT,VOLUME_PATTERN_PLAUSIBLE,False,True,,
C2_MEMBER,2021-07-26T00:00:00+00:00,POST_WARMUP,TOP_10,DOT-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2021-07-26T00:00:00+00:00,POST_WARMUP,TOP_10,KCS-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2021-07-26T00:00:00+00:00,POST_WARMUP,TOP_10,TEL-USDT,VOLUME_PATTERN_PLAUSIBLE,True,True,,
C2_MEMBER,2021-07-26T00:00:00+00:00,POST_WARMUP,TOP_10,VET-USDT,VOLUME_PATTERN_PLAUSIBLE,True,True,,
C2_MEMBER,2021-07-26T00:00:00+00:00,POST_WARMUP,TOP_10,XRP-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2021-07-26T00:00:00+00:00,POST_WARMUP,HYSTERESIS,ADA-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2021-07-26T00:00:00+00:00,POST_WARMUP,HYSTERESIS,DOGE-USDT,VOLUME_PATTERN_PLAUSIBLE,False,True,,
C2_MEMBER,2021-07-26T00:00:00+00:00,POST_WARMUP,HYSTERESIS,KCS-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2021-07-26T00:00:00+00:00,POST_WARMUP,HYSTERESIS,XRP-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
SUBSTITUTION,2021-07-26T00:00:00+00:00,POST_WARMUP,TOP_6,TEL-USDT,VOLUME_PATTERN_PLAUSIBLE,True,,C2,NEAR_CUTOFF
SUBSTITUTION,2021-07-26T00:00:00+00:00,POST_WARMUP,TOP_6,DOGE-USDT,VOLUME_PATTERN_PLAUSIBLE,False,,D2,NEAR_CUTOFF
SUBSTITUTION,2021-07-26T00:00:00+00:00,POST_WARMUP,TOP_10,TEL-USDT,VOLUME_PATTERN_PLAUSIBLE,True,,C2,LARGE_LIQUIDITY_GAP
SUBSTITUTION,2021-07-26T00:00:00+00:00,POST_WARMUP,TOP_10,LINK-USDT,VOLUME_PATTERN_PLAUSIBLE,False,,D2,LARGE_LIQUIDITY_GAP
SUBSTITUTION,2021-07-26T00:00:00+00:00,POST_WARMUP,TOP_10,VET-USDT,VOLUME_PATTERN_PLAUSIBLE,True,,C2,LARGE_LIQUIDITY_GAP
SUBSTITUTION,2021-07-26T00:00:00+00:00,POST_WARMUP,TOP_10,LTC-USDT,VOLUME_PATTERN_PLAUSIBLE,False,,D2,LARGE_LIQUIDITY_GAP
C2_MEMBER,2021-08-02T00:00:00+00:00,POST_WARMUP,TOP_6,ADA-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2021-08-02T00:00:00+00:00,POST_WARMUP,TOP_6,KCS-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2021-08-02T00:00:00+00:00,POST_WARMUP,TOP_6,TEL-USDT,VOLUME_PATTERN_PLAUSIBLE,True,True,,
C2_MEMBER,2021-08-02T00:00:00+00:00,POST_WARMUP,TOP_6,XRP-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2021-08-02T00:00:00+00:00,POST_WARMUP,TOP_10,ADA-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2021-08-02T00:00:00+00:00,POST_WARMUP,TOP_10,BNB-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2021-08-02T00:00:00+00:00,POST_WARMUP,TOP_10,DOGE-USDT,VOLUME_PATTERN_PLAUSIBLE,False,True,,
C2_MEMBER,2021-08-02T00:00:00+00:00,POST_WARMUP,TOP_10,DOT-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2021-08-02T00:00:00+00:00,POST_WARMUP,TOP_10,KCS-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2021-08-02T00:00:00+00:00,POST_WARMUP,TOP_10,TEL-USDT,VOLUME_PATTERN_PLAUSIBLE,True,True,,
C2_MEMBER,2021-08-02T00:00:00+00:00,POST_WARMUP,TOP_10,VET-USDT,VOLUME_PATTERN_PLAUSIBLE,True,True,,
C2_MEMBER,2021-08-02T00:00:00+00:00,POST_WARMUP,TOP_10,XRP-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2021-08-02T00:00:00+00:00,POST_WARMUP,HYSTERESIS,ADA-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2021-08-02T00:00:00+00:00,POST_WARMUP,HYSTERESIS,DOGE-USDT,VOLUME_PATTERN_PLAUSIBLE,False,True,,
C2_MEMBER,2021-08-02T00:00:00+00:00,POST_WARMUP,HYSTERESIS,KCS-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2021-08-02T00:00:00+00:00,POST_WARMUP,HYSTERESIS,XRP-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
SUBSTITUTION,2021-08-02T00:00:00+00:00,POST_WARMUP,TOP_6,TEL-USDT,VOLUME_PATTERN_PLAUSIBLE,True,,C2,MODERATE_GAP
SUBSTITUTION,2021-08-02T00:00:00+00:00,POST_WARMUP,TOP_6,DOGE-USDT,VOLUME_PATTERN_PLAUSIBLE,False,,D2,MODERATE_GAP
SUBSTITUTION,2021-08-02T00:00:00+00:00,POST_WARMUP,TOP_10,TEL-USDT,VOLUME_PATTERN_PLAUSIBLE,True,,C2,LARGE_LIQUIDITY_GAP
SUBSTITUTION,2021-08-02T00:00:00+00:00,POST_WARMUP,TOP_10,LINK-USDT,VOLUME_PATTERN_PLAUSIBLE,False,,D2,LARGE_LIQUIDITY_GAP
SUBSTITUTION,2021-08-02T00:00:00+00:00,POST_WARMUP,TOP_10,VET-USDT,VOLUME_PATTERN_PLAUSIBLE,True,,C2,LARGE_LIQUIDITY_GAP
SUBSTITUTION,2021-08-02T00:00:00+00:00,POST_WARMUP,TOP_10,LTC-USDT,VOLUME_PATTERN_PLAUSIBLE,False,,D2,LARGE_LIQUIDITY_GAP
C2_MEMBER,2021-08-09T00:00:00+00:00,POST_WARMUP,TOP_6,ADA-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2021-08-09T00:00:00+00:00,POST_WARMUP,TOP_6,KCS-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2021-08-09T00:00:00+00:00,POST_WARMUP,TOP_6,TEL-USDT,VOLUME_PATTERN_PLAUSIBLE,True,True,,
C2_MEMBER,2021-08-09T00:00:00+00:00,POST_WARMUP,TOP_6,XRP-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2021-08-09T00:00:00+00:00,POST_WARMUP,TOP_10,ADA-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2021-08-09T00:00:00+00:00,POST_WARMUP,TOP_10,BNB-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2021-08-09T00:00:00+00:00,POST_WARMUP,TOP_10,DOGE-USDT,VOLUME_PATTERN_PLAUSIBLE,False,True,,
C2_MEMBER,2021-08-09T00:00:00+00:00,POST_WARMUP,TOP_10,DOT-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2021-08-09T00:00:00+00:00,POST_WARMUP,TOP_10,KCS-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2021-08-09T00:00:00+00:00,POST_WARMUP,TOP_10,TEL-USDT,VOLUME_PATTERN_PLAUSIBLE,True,True,,
C2_MEMBER,2021-08-09T00:00:00+00:00,POST_WARMUP,TOP_10,VET-USDT,VOLUME_PATTERN_PLAUSIBLE,True,True,,
C2_MEMBER,2021-08-09T00:00:00+00:00,POST_WARMUP,TOP_10,XRP-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2021-08-09T00:00:00+00:00,POST_WARMUP,HYSTERESIS,ADA-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2021-08-09T00:00:00+00:00,POST_WARMUP,HYSTERESIS,DOGE-USDT,VOLUME_PATTERN_PLAUSIBLE,False,True,,
C2_MEMBER,2021-08-09T00:00:00+00:00,POST_WARMUP,HYSTERESIS,KCS-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2021-08-09T00:00:00+00:00,POST_WARMUP,HYSTERESIS,XRP-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
SUBSTITUTION,2021-08-09T00:00:00+00:00,POST_WARMUP,TOP_6,TEL-USDT,VOLUME_PATTERN_PLAUSIBLE,True,,C2,MODERATE_GAP
SUBSTITUTION,2021-08-09T00:00:00+00:00,POST_WARMUP,TOP_6,DOGE-USDT,VOLUME_PATTERN_PLAUSIBLE,False,,D2,MODERATE_GAP
SUBSTITUTION,2021-08-09T00:00:00+00:00,POST_WARMUP,TOP_10,TEL-USDT,VOLUME_PATTERN_PLAUSIBLE,True,,C2,LARGE_LIQUIDITY_GAP
SUBSTITUTION,2021-08-09T00:00:00+00:00,POST_WARMUP,TOP_10,LINK-USDT,VOLUME_PATTERN_PLAUSIBLE,False,,D2,LARGE_LIQUIDITY_GAP
SUBSTITUTION,2021-08-09T00:00:00+00:00,POST_WARMUP,TOP_10,VET-USDT,VOLUME_PATTERN_PLAUSIBLE,True,,C2,LARGE_LIQUIDITY_GAP
SUBSTITUTION,2021-08-09T00:00:00+00:00,POST_WARMUP,TOP_10,LTC-USDT,VOLUME_PATTERN_PLAUSIBLE,False,,D2,LARGE_LIQUIDITY_GAP
C2_MEMBER,2021-08-16T00:00:00+00:00,POST_WARMUP,TOP_6,ADA-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2021-08-16T00:00:00+00:00,POST_WARMUP,TOP_6,DOGE-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2021-08-16T00:00:00+00:00,POST_WARMUP,TOP_6,DOT-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2021-08-16T00:00:00+00:00,POST_WARMUP,TOP_6,XRP-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2021-08-16T00:00:00+00:00,POST_WARMUP,TOP_10,ADA-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2021-08-16T00:00:00+00:00,POST_WARMUP,TOP_10,BNB-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2021-08-16T00:00:00+00:00,POST_WARMUP,TOP_10,DOGE-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2021-08-16T00:00:00+00:00,POST_WARMUP,TOP_10,DOT-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2021-08-16T00:00:00+00:00,POST_WARMUP,TOP_10,KCS-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2021-08-16T00:00:00+00:00,POST_WARMUP,TOP_10,TEL-USDT,VOLUME_PATTERN_PLAUSIBLE,True,True,,
C2_MEMBER,2021-08-16T00:00:00+00:00,POST_WARMUP,TOP_10,VET-USDT,VOLUME_PATTERN_PLAUSIBLE,True,True,,
C2_MEMBER,2021-08-16T00:00:00+00:00,POST_WARMUP,TOP_10,XRP-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2021-08-16T00:00:00+00:00,POST_WARMUP,HYSTERESIS,ADA-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2021-08-16T00:00:00+00:00,POST_WARMUP,HYSTERESIS,DOGE-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2021-08-16T00:00:00+00:00,POST_WARMUP,HYSTERESIS,DOT-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2021-08-16T00:00:00+00:00,POST_WARMUP,HYSTERESIS,XRP-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
SUBSTITUTION,2021-08-16T00:00:00+00:00,POST_WARMUP,TOP_10,TEL-USDT,VOLUME_PATTERN_PLAUSIBLE,True,,C2,LARGE_LIQUIDITY_GAP
SUBSTITUTION,2021-08-16T00:00:00+00:00,POST_WARMUP,TOP_10,ICP-USDT,VOLUME_PATTERN_PLAUSIBLE,False,,D2,LARGE_LIQUIDITY_GAP
SUBSTITUTION,2021-08-16T00:00:00+00:00,POST_WARMUP,TOP_10,VET-USDT,VOLUME_PATTERN_PLAUSIBLE,True,,C2,LARGE_LIQUIDITY_GAP
SUBSTITUTION,2021-08-16T00:00:00+00:00,POST_WARMUP,TOP_10,LINK-USDT,VOLUME_PATTERN_PLAUSIBLE,False,,D2,LARGE_LIQUIDITY_GAP
C2_MEMBER,2021-08-23T00:00:00+00:00,POST_WARMUP,TOP_6,ADA-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2021-08-23T00:00:00+00:00,POST_WARMUP,TOP_6,DOGE-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2021-08-23T00:00:00+00:00,POST_WARMUP,TOP_6,VET-USDT,VOLUME_PATTERN_PLAUSIBLE,True,True,,
C2_MEMBER,2021-08-23T00:00:00+00:00,POST_WARMUP,TOP_6,XRP-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2021-08-23T00:00:00+00:00,POST_WARMUP,TOP_10,ADA-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2021-08-23T00:00:00+00:00,POST_WARMUP,TOP_10,BNB-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2021-08-23T00:00:00+00:00,POST_WARMUP,TOP_10,DOGE-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2021-08-23T00:00:00+00:00,POST_WARMUP,TOP_10,DOT-USDT,VOLUME_PATTERN_PLAUSIBLE,False,True,,
C2_MEMBER,2021-08-23T00:00:00+00:00,POST_WARMUP,TOP_10,KCS-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2021-08-23T00:00:00+00:00,POST_WARMUP,TOP_10,TEL-USDT,VOLUME_PATTERN_PLAUSIBLE,True,True,,
C2_MEMBER,2021-08-23T00:00:00+00:00,POST_WARMUP,TOP_10,VET-USDT,VOLUME_PATTERN_PLAUSIBLE,True,True,,
C2_MEMBER,2021-08-23T00:00:00+00:00,POST_WARMUP,TOP_10,XRP-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2021-08-23T00:00:00+00:00,POST_WARMUP,HYSTERESIS,ADA-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2021-08-23T00:00:00+00:00,POST_WARMUP,HYSTERESIS,DOGE-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2021-08-23T00:00:00+00:00,POST_WARMUP,HYSTERESIS,DOT-USDT,VOLUME_PATTERN_PLAUSIBLE,False,True,,
C2_MEMBER,2021-08-23T00:00:00+00:00,POST_WARMUP,HYSTERESIS,XRP-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
SUBSTITUTION,2021-08-23T00:00:00+00:00,POST_WARMUP,TOP_6,VET-USDT,VOLUME_PATTERN_PLAUSIBLE,True,,C2,MODERATE_GAP
SUBSTITUTION,2021-08-23T00:00:00+00:00,POST_WARMUP,TOP_6,DOT-USDT,VOLUME_PATTERN_PLAUSIBLE,False,,D2,MODERATE_GAP
SUBSTITUTION,2021-08-23T00:00:00+00:00,POST_WARMUP,TOP_10,TEL-USDT,VOLUME_PATTERN_PLAUSIBLE,True,,C2,MODERATE_GAP
SUBSTITUTION,2021-08-23T00:00:00+00:00,POST_WARMUP,TOP_10,ICP-USDT,VOLUME_PATTERN_PLAUSIBLE,False,,D2,MODERATE_GAP
SUBSTITUTION,2021-08-23T00:00:00+00:00,POST_WARMUP,TOP_10,VET-USDT,VOLUME_PATTERN_PLAUSIBLE,True,,C2,LARGE_LIQUIDITY_GAP
SUBSTITUTION,2021-08-23T00:00:00+00:00,POST_WARMUP,TOP_10,LINK-USDT,VOLUME_PATTERN_PLAUSIBLE,False,,D2,LARGE_LIQUIDITY_GAP
C2_MEMBER,2021-08-30T00:00:00+00:00,POST_WARMUP,TOP_6,ADA-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2021-08-30T00:00:00+00:00,POST_WARMUP,TOP_6,DOGE-USDT,VOLUME_PATTERN_PLAUSIBLE,False,False,,
C2_MEMBER,2021-08-30T00:00:00+00:00,POST_WARMUP,TOP_6,VET-USDT,VOLUME_PATTERN_PLAUSIBLE,True,True,,
