comparison,variant,baseline,decision_time,year,scope,top_n,left_eligible_count,right_eligible_count,eligible_count_difference,exact_match,jaccard,overlap_count,symmetric_difference_size,substitution_count,added_assets,removed_assets,rank_displacement_common,spearman_common,turnover_difference,concentration_hhi_difference,top_10_share_difference
D2_vs_C2,D2,C2,2019-03-04T00:00:00+00:00,2019,FULL_ONLY,10,2,2,0,True,1.0,2,0,0.0,,,0.0,1.0,0,0.0,0.0
D2_vs_C2,D2,C2,2019-03-04T00:00:00+00:00,2019,FULL_ONLY,30,2,2,0,True,1.0,2,0,0.0,,,0.0,1.0,0,0.0,0.0
D2_vs_C2,D2,C2,2019-03-04T00:00:00+00:00,2019,FULL_ONLY,HYSTERESIS,2,2,0,True,1.0,2,0,0.0,,,0.0,1.0,0,0.0,0.0
A2_vs_C2,A2,C2,2019-03-11T00:00:00+00:00,2019,FULL_ONLY,4,3,3,0,True,1.0,3,0,0.0,,,0.0,1.0,0,0.0,0.0
A2_vs_C2,A2,C2,2019-03-11T00:00:00+00:00,2019,FULL_ONLY,6,3,3,0,True,1.0,3,0,0.0,,,0.0,1.0,0,0.0,0.0
A2_vs_C2,A2,C2,2019-03-11T00:00:00+00:00,2019,FULL_ONLY,8,3,3,0,True,1.0,3,0,0.0,,,0.0,1.0,0,0.0,0.0
A2_vs_C2,A2,C2,2019-03-11T00:00:00+00:00,2019,FULL_ONLY,10,3,3,0,True,1.0,3,0,0.0,,,0.0,1.0,0,0.0,0.0
A2_vs_C2,A2,C2,2019-03-11T00:00:00+00:00,2019,FULL_ONLY,30,3,3,0,True,1.0,3,0,0.0,,,0.0,1.0,0,0.0,0.0
A2_vs_C2,A2,C2,2019-03-11T00:00:00+00:00,2019,FULL_ONLY,HYSTERESIS,3,3,0,True,1.0,3,0,0.0,,,0.0,1.0,0,0.0,0.0
B2_vs_C2,B2,C2,2019-03-11T00:00:00+00:00,2019,FULL_ONLY,4,3,3,0,True,1.0,3,0,0.0,,,0.0,1.0,0,0.0,0.0
B2_vs_C2,B2,C2,2019-03-11T00:00:00+00:00,2019,FULL_ONLY,6,3,3,0,True,1.0,3,0,0.0,,,0.0,1.0,0,0.0,0.0
B2_vs_C2,B2,C2,2019-03-11T00:00:00+00:00,2019,FULL_ONLY,8,3,3,0,True,1.0,3,0,0.0,,,0.0,1.0,0,0.0,0.0
B2_vs_C2,B2,C2,2019-03-11T00:00:00+00:00,2019,FULL_ONLY,10,3,3,0,True,1.0,3,0,0.0,,,0.0,1.0,0,0.0,0.0
B2_vs_C2,B2,C2,2019-03-11T00:00:00+00:00,2019,FULL_ONLY,30,3,3,0,True,1.0,3,0,0.0,,,0.0,1.0,0,0.0,0.0
B2_vs_C2,B2,C2,2019-03-11T00:00:00+00:00,2019,FULL_ONLY,HYSTERESIS,3,3,0,True,1.0,3,0,0.0,,,0.0,1.0,0,0.0,0.0
D2_vs_C2,D2,C2,2019-03-11T00:00:00+00:00,2019,FULL_ONLY,4,3,3,0,True,1.0,3,0,0.0,,,0.0,1.0,0,0.0,0.0
D2_vs_C2,D2,C2,2019-03-11T00:00:00+00:00,2019,FULL_ONLY,6,3,3,0,True,1.0,3,0,0.0,,,0.0,1.0,0,0.0,0.0
D2_vs_C2,D2,C2,2019-03-11T00:00:00+00:00,2019,FULL_ONLY,8,3,3,0,True,1.0,3,0,0.0,,,0.0,1.0,0,0.0,0.0
D2_vs_C2,D2,C2,2019-03-11T00:00:00+00:00,2019,FULL_ONLY,10,3,3,0,True,1.0,3,0,0.0,,,0.0,1.0,0,0.0,0.0
D2_vs_C2,D2,C2,2019-03-11T00:00:00+00:00,2019,FULL_ONLY,30,3,3,0,True,1.0,3,0,0.0,,,0.0,1.0,0,0.0,0.0
D2_vs_C2,D2,C2,2019-03-11T00:00:00+00:00,2019,FULL_ONLY,HYSTERESIS,3,3,0,True,1.0,3,0,0.0,,,0.0,1.0,0,0.0,0.0
A2_vs_C2,A2,C2,2019-03-18T00:00:00+00:00,2019,FULL_ONLY,4,3,13,-10,False,0.75,3,1,1.0,,NEO-USDT,0.0,1.0,-1,0.033836163827293764,0.0022099213166302256
A2_vs_C2,A2,C2,2019-03-18T00:00:00+00:00,2019,FULL_ONLY,6,3,13,-10,False,0.5,3,3,3.0,,LTC-USDT;NEO-USDT;XRP-USDT,0.0,1.0,-3,0.033836163827293764,0.0022099213166302256
A2_vs_C2,A2,C2,2019-03-18T00:00:00+00:00,2019,FULL_ONLY,8,3,13,-10,False,0.375,3,5,5.0,,ETC-USDT;LTC-USDT;NEO-USDT;TRX-USDT;XRP-USDT,0.0,1.0,-5,0.033836163827293764,0.0022099213166302256
A2_vs_C2,A2,C2,2019-03-18T00:00:00+00:00,2019,FULL_ONLY,10,3,13,-10,False,0.3,3,7,7.0,,BCHSV-USDT;ETC-USDT;LTC-USDT;NEO-USDT;TRX-USDT;XLM-USDT;XRP-USDT,0.0,1.0,-7,0.033836163827293764,0.0022099213166302256
A2_vs_C2,A2,C2,2019-03-18T00:00:00+00:00,2019,FULL_ONLY,30,3,13,-10,False,0.23076923076923078,3,10,10.0,,BCHSV-USDT;ETC-USDT;LTC-USDT;NEO-USDT;ONT-USDT;SNX-USDT;TRX-USDT;VET-USDT;XLM-USDT;XRP-USDT,0.0,1.0,-10,0.033836163827293764,0.0022099213166302256
A2_vs_C2,A2,C2,2019-03-18T00:00:00+00:00,2019,FULL_ONLY,HYSTERESIS,3,13,-10,False,0.5,3,3,3.0,,LTC;NEO;XRP,0.0,1.0,-3,0.0,0.0
B2_vs_C2,B2,C2,2019-03-18T00:00:00+00:00,2019,FULL_ONLY,4,6,13,-7,False,0.6,3,2,1.0,LTC-USDT,NEO-USDT,0.6666666666666666,0.9923149677472929,0,0.015657739423679096,0.0022099213166302256
B2_vs_C2,B2,C2,2019-03-18T00:00:00+00:00,2019,FULL_ONLY,6,6,13,-7,False,0.7142857142857143,5,2,1.0,TRX-USDT,NEO-USDT,0.6666666666666666,0.9923149677472929,0,0.015657739423679096,0.0022099213166302256
B2_vs_C2,B2,C2,2019-03-18T00:00:00+00:00,2019,FULL_ONLY,8,6,13,-7,False,0.75,6,2,2.0,,ETC-USDT;NEO-USDT,0.6666666666666666,0.9923149677472929,-2,0.015657739423679096,0.0022099213166302256
B2_vs_C2,B2,C2,2019-03-18T00:00:00+00:00,2019,FULL_ONLY,10,6,13,-7,False,0.6,6,4,4.0,,BCHSV-USDT;ETC-USDT;NEO-USDT;XLM-USDT,0.6666666666666666,0.9923149677472929,-4,0.015657739423679096,0.0022099213166302256
B2_vs_C2,B2,C2,2019-03-18T00:00:00+00:00,2019,FULL_ONLY,30,6,13,-7,False,0.46153846153846156,6,7,7.0,,BCHSV-USDT;ETC-USDT;NEO-USDT;ONT-USDT;SNX-USDT;VET-USDT;XLM-USDT,0.6666666666666666,0.9923149677472929,-7,0.015657739423679096,0.0022099213166302256
B2_vs_C2,B2,C2,2019-03-18T00:00:00+00:00,2019,FULL_ONLY,HYSTERESIS,6,13,-7,False,0.7142857142857143,5,2,1.0,TRX,NEO,0.6666666666666666,0.9923149677472929,0,0.0,0.0
D2_vs_C2,D2,C2,2019-03-18T00:00:00+00:00,2019,FULL_ONLY,4,6,13,-7,False,0.6,3,2,1.0,LTC-USDT,NEO-USDT,0.6666666666666666,0.9923149677472929,0,0.015657739423679096,0.0022099213166302256
D2_vs_C2,D2,C2,2019-03-18T00:00:00+00:00,2019,FULL_ONLY,6,6,13,-7,False,0.7142857142857143,5,2,1.0,TRX-USDT,NEO-USDT,0.6666666666666666,0.9923149677472929,0,0.015657739423679096,0.0022099213166302256
D2_vs_C2,D2,C2,2019-03-18T00:00:00+00:00,2019,FULL_ONLY,8,6,13,-7,False,0.75,6,2,2.0,,ETC-USDT;NEO-USDT,0.6666666666666666,0.9923149677472929,-2,0.015657739423679096,0.0022099213166302256
D2_vs_C2,D2,C2,2019-03-18T00:00:00+00:00,2019,FULL_ONLY,10,6,13,-7,False,0.6,6,4,4.0,,BCHSV-USDT;ETC-USDT;NEO-USDT;XLM-USDT,0.6666666666666666,0.9923149677472929,-4,0.015657739423679096,0.0022099213166302256
D2_vs_C2,D2,C2,2019-03-18T00:00:00+00:00,2019,FULL_ONLY,30,6,13,-7,False,0.46153846153846156,6,7,7.0,,BCHSV-USDT;ETC-USDT;NEO-USDT;ONT-USDT;SNX-USDT;VET-USDT;XLM-USDT,0.6666666666666666,0.9923149677472929,-7,0.015657739423679096,0.0022099213166302256
D2_vs_C2,D2,C2,2019-03-18T00:00:00+00:00,2019,FULL_ONLY,HYSTERESIS,6,13,-7,False,0.7142857142857143,5,2,1.0,TRX,NEO,0.6666666666666666,0.9923149677472929,0,0.0,0.0
A2_vs_C2,A2,C2,2019-03-25T00:00:00+00:00,2019,FULL_ONLY,4,3,13,-10,False,0.75,3,1,1.0,,LTC-USDT,0.0,1.0,-9,0.030838093472396355,0.003068688165705824
A2_vs_C2,A2,C2,2019-03-25T00:00:00+00:00,2019,FULL_ONLY,6,3,13,-10,False,0.5,3,3,3.0,,LTC-USDT;NEO-USDT;XRP-USDT,0.0,1.0,-7,0.030838093472396355,0.003068688165705824
A2_vs_C2,A2,C2,2019-03-25T00:00:00+00:00,2019,FULL_ONLY,8,3,13,-10,False,0.375,3,5,5.0,,ETC-USDT;LTC-USDT;NEO-USDT;TRX-USDT;XRP-USDT,0.0,1.0,-5,0.030838093472396355,0.003068688165705824
A2_vs_C2,A2,C2,2019-03-25T00:00:00+00:00,2019,FULL_ONLY,10,3,13,-10,False,0.3,3,7,7.0,,ETC-USDT;LTC-USDT;NEO-USDT;ONT-USDT;TRX-USDT;XLM-USDT;XRP-USDT,0.0,1.0,-3,0.030838093472396355,0.003068688165705824
A2_vs_C2,A2,C2,2019-03-25T00:00:00+00:00,2019,FULL_ONLY,30,3,13,-10,False,0.23076923076923078,3,10,10.0,,BCHSV-USDT;ETC-USDT;LTC-USDT;NEO-USDT;ONT-USDT;SNX-USDT;TRX-USDT;VET-USDT;XLM-USDT;XRP-USDT,0.0,1.0,0,0.030838093472396355,0.003068688165705824
A2_vs_C2,A2,C2,2019-03-25T00:00:00+00:00,2019,FULL_ONLY,HYSTERESIS,3,13,-10,False,0.5,3,3,3.0,,LTC;NEO;XRP,0.0,1.0,0,0.0,0.0
B2_vs_C2,B2,C2,2019-03-25T00:00:00+00:00,2019,FULL_ONLY,4,6,13,-7,True,1.0,4,0,0.0,,,0.5,0.9839040740289453,-7,0.014875001676445343,0.003068688165705824
B2_vs_C2,B2,C2,2019-03-25T00:00:00+00:00,2019,FULL_ONLY,6,6,13,-7,False,0.7142857142857143,5,2,1.0,TRX-USDT,NEO-USDT,0.5,0.9839040740289453,-7,0.014875001676445343,0.003068688165705824
B2_vs_C2,B2,C2,2019-03-25T00:00:00+00:00,2019,FULL_ONLY,8,6,13,-7,False,0.75,6,2,2.0,,ETC-USDT;NEO-USDT,0.5,0.9839040740289453,-5,0.014875001676445343,0.003068688165705824
B2_vs_C2,B2,C2,2019-03-25T00:00:00+00:00,2019,FULL_ONLY,10,6,13,-7,False,0.6,6,4,4.0,,ETC-USDT;NEO-USDT;ONT-USDT;XLM-USDT,0.5,0.9839040740289453,-3,0.014875001676445343,0.003068688165705824
B2_vs_C2,B2,C2,2019-03-25T00:00:00+00:00,2019,FULL_ONLY,30,6,13,-7,False,0.46153846153846156,6,7,7.0,,BCHSV-USDT;ETC-USDT;NEO-USDT;ONT-USDT;SNX-USDT;VET-USDT;XLM-USDT,0.5,0.9839040740289453,0,0.014875001676445343,0.003068688165705824
B2_vs_C2,B2,C2,2019-03-25T00:00:00+00:00,2019,FULL_ONLY,HYSTERESIS,6,13,-7,False,0.7142857142857143,5,2,1.0,TRX,NEO,0.5,0.9839040740289453,0,0.0,0.0
D2_vs_C2,D2,C2,2019-03-25T00:00:00+00:00,2019,FULL_ONLY,4,6,13,-7,True,1.0,4,0,0.0,,,0.5,0.9839040740289453,-7,0.014875001676445343,0.003068688165705824
D2_vs_C2,D2,C2,2019-03-25T00:00:00+00:00,2019,FULL_ONLY,6,6,13,-7,False,0.7142857142857143,5,2,1.0,TRX-USDT,NEO-USDT,0.5,0.9839040740289453,-7,0.014875001676445343,0.003068688165705824
D2_vs_C2,D2,C2,2019-03-25T00:00:00+00:00,2019,FULL_ONLY,8,6,13,-7,False,0.75,6,2,2.0,,ETC-USDT;NEO-USDT,0.5,0.9839040740289453,-5,0.014875001676445343,0.003068688165705824
D2_vs_C2,D2,C2,2019-03-25T00:00:00+00:00,2019,FULL_ONLY,10,6,13,-7,False,0.6,6,4,4.0,,ETC-USDT;NEO-USDT;ONT-USDT;XLM-USDT,0.5,0.9839040740289453,-3,0.014875001676445343,0.003068688165705824
D2_vs_C2,D2,C2,2019-03-25T00:00:00+00:00,2019,FULL_ONLY,30,6,13,-7,False,0.46153846153846156,6,7,7.0,,BCHSV-USDT;ETC-USDT;NEO-USDT;ONT-USDT;SNX-USDT;VET-USDT;XLM-USDT,0.5,0.9839040740289453,0,0.014875001676445343,0.003068688165705824
D2_vs_C2,D2,C2,2019-03-25T00:00:00+00:00,2019,FULL_ONLY,HYSTERESIS,6,13,-7,False,0.7142857142857143,5,2,1.0,TRX,NEO,0.5,0.9839040740289453,0,0.0,0.0
A2_vs_C2,A2,C2,2019-04-01T00:00:00+00:00,2019,POST_WARMUP,4,3,13,-10,False,0.75,3,1,1.0,,LTC-USDT,0.0,1.0,-9,0.02531975614644061,0.0025237751667746
A2_vs_C2,A2,C2,2019-04-01T00:00:00+00:00,2019,POST_WARMUP,6,3,13,-10,False,0.5,3,3,3.0,,LTC-USDT;NEO-USDT;XRP-USDT,0.0,1.0,-7,0.02531975614644061,0.0025237751667746
A2_vs_C2,A2,C2,2019-04-01T00:00:00+00:00,2019,POST_WARMUP,8,3,13,-10,False,0.375,3,5,5.0,,ETC-USDT;LTC-USDT;NEO-USDT;TRX-USDT;XRP-USDT,0.0,1.0,-5,0.02531975614644061,0.0025237751667746
A2_vs_C2,A2,C2,2019-04-01T00:00:00+00:00,2019,POST_WARMUP,10,3,13,-10,False,0.3,3,7,7.0,,BCHSV-USDT;ETC-USDT;LTC-USDT;NEO-USDT;TRX-USDT;XLM-USDT;XRP-USDT,0.0,1.0,-3,0.02531975614644061,0.0025237751667746
A2_vs_C2,A2,C2,2019-04-01T00:00:00+00:00,2019,POST_WARMUP,30,3,13,-10,False,0.23076923076923078,3,10,10.0,,BCHSV-USDT;ETC-USDT;LTC-USDT;NEO-USDT;ONT-USDT;SNX-USDT;TRX-USDT;VET-USDT;XLM-USDT;XRP-USDT,0.0,1.0,0,0.02531975614644061,0.0025237751667746
A2_vs_C2,A2,C2,2019-04-01T00:00:00+00:00,2019,POST_WARMUP,HYSTERESIS,3,13,-10,False,0.5,3,3,3.0,,LTC;NEO;XRP,0.0,1.0,0,0.0,0.0
B2_vs_C2,B2,C2,2019-04-01T00:00:00+00:00,2019,POST_WARMUP,4,6,13,-7,True,1.0,4,0,0.0,,,0.3333333333333333,0.9921609337929049,-7,0.011231658603866657,0.0025237751667746
B2_vs_C2,B2,C2,2019-04-01T00:00:00+00:00,2019,POST_WARMUP,6,6,13,-7,False,0.7142857142857143,5,2,1.0,TRX-USDT,NEO-USDT,0.3333333333333333,0.9921609337929049,-7,0.011231658603866657,0.0025237751667746
B2_vs_C2,B2,C2,2019-04-01T00:00:00+00:00,2019,POST_WARMUP,8,6,13,-7,False,0.75,6,2,2.0,,ETC-USDT;NEO-USDT,0.3333333333333333,0.9921609337929049,-5,0.011231658603866657,0.0025237751667746
B2_vs_C2,B2,C2,2019-04-01T00:00:00+00:00,2019,POST_WARMUP,10,6,13,-7,False,0.6,6,4,4.0,,BCHSV-USDT;ETC-USDT;NEO-USDT;XLM-USDT,0.3333333333333333,0.9921609337929049,-3,0.011231658603866657,0.0025237751667746
B2_vs_C2,B2,C2,2019-04-01T00:00:00+00:00,2019,POST_WARMUP,30,6,13,-7,False,0.46153846153846156,6,7,7.0,,BCHSV-USDT;ETC-USDT;NEO-USDT;ONT-USDT;SNX-USDT;VET-USDT;XLM-USDT,0.3333333333333333,0.9921609337929049,0,0.011231658603866657,0.0025237751667746
B2_vs_C2,B2,C2,2019-04-01T00:00:00+00:00,2019,POST_WARMUP,HYSTERESIS,6,13,-7,False,0.7142857142857143,5,2,1.0,TRX,NEO,0.3333333333333333,0.9921609337929049,0,0.0,0.0
D2_vs_C2,D2,C2,2019-04-01T00:00:00+00:00,2019,POST_WARMUP,4,6,13,-7,True,1.0,4,0,0.0,,,0.3333333333333333,0.9921609337929049,-7,0.011231658603866657,0.0025237751667746
D2_vs_C2,D2,C2,2019-04-01T00:00:00+00:00,2019,POST_WARMUP,6,6,13,-7,False,0.7142857142857143,5,2,1.0,TRX-USDT,NEO-USDT,0.3333333333333333,0.9921609337929049,-7,0.011231658603866657,0.0025237751667746
D2_vs_C2,D2,C2,2019-04-01T00:00:00+00:00,2019,POST_WARMUP,8,6,13,-7,False,0.75,6,2,2.0,,ETC-USDT;NEO-USDT,0.3333333333333333,0.9921609337929049,-5,0.011231658603866657,0.0025237751667746
D2_vs_C2,D2,C2,2019-04-01T00:00:00+00:00,2019,POST_WARMUP,10,6,13,-7,False,0.6,6,4,4.0,,BCHSV-USDT;ETC-USDT;NEO-USDT;XLM-USDT,0.3333333333333333,0.9921609337929049,-3,0.011231658603866657,0.0025237751667746
D2_vs_C2,D2,C2,2019-04-01T00:00:00+00:00,2019,POST_WARMUP,30,6,13,-7,False,0.46153846153846156,6,7,7.0,,BCHSV-USDT;ETC-USDT;NEO-USDT;ONT-USDT;SNX-USDT;VET-USDT;XLM-USDT,0.3333333333333333,0.9921609337929049,0,0.011231658603866657,0.0025237751667746
D2_vs_C2,D2,C2,2019-04-01T00:00:00+00:00,2019,POST_WARMUP,HYSTERESIS,6,13,-7,False,0.7142857142857143,5,2,1.0,TRX,NEO,0.3333333333333333,0.9921609337929049,0,0.0,0.0
A2_vs_C2,A2,C2,2019-04-08T00:00:00+00:00,2019,POST_WARMUP,4,3,13,-10,False,0.75,3,1,1.0,,XRP-USDT,0.0,1.0,-9,0.01944790458784662,0.0016983955746938673
A2_vs_C2,A2,C2,2019-04-08T00:00:00+00:00,2019,POST_WARMUP,6,3,13,-10,False,0.5,3,3,3.0,,LTC-USDT;NEO-USDT;XRP-USDT,0.0,1.0,-7,0.01944790458784662,0.0016983955746938673
A2_vs_C2,A2,C2,2019-04-08T00:00:00+00:00,2019,POST_WARMUP,8,3,13,-10,False,0.375,3,5,5.0,,LTC-USDT;NEO-USDT;TRX-USDT;XLM-USDT;XRP-USDT,0.0,1.0,-5,0.01944790458784662,0.0016983955746938673
A2_vs_C2,A2,C2,2019-04-08T00:00:00+00:00,2019,POST_WARMUP,10,3,13,-10,False,0.3,3,7,7.0,,BCHSV-USDT;ETC-USDT;LTC-USDT;NEO-USDT;TRX-USDT;XLM-USDT;XRP-USDT,0.0,1.0,-3,0.01944790458784662,0.0016983955746938673
A2_vs_C2,A2,C2,2019-04-08T00:00:00+00:00,2019,POST_WARMUP,30,3,13,-10,False,0.23076923076923078,3,10,10.0,,BCHSV-USDT;ETC-USDT;LTC-USDT;NEO-USDT;ONT-USDT;SNX-USDT;TRX-USDT;VET-USDT;XLM-USDT;XRP-USDT,0.0,1.0,0,0.01944790458784662,0.0016983955746938673
A2_vs_C2,A2,C2,2019-04-08T00:00:00+00:00,2019,POST_WARMUP,HYSTERESIS,3,13,-10,False,0.5,3,3,3.0,,LTC;NEO;XRP,0.0,1.0,0,0.0,0.0
B2_vs_C2,B2,C2,2019-04-08T00:00:00+00:00,2019,POST_WARMUP,4,6,13,-7,True,1.0,4,0,0.0,,,0.16666666666666666,0.989743318610787,-7,0.008247759691671186,0.0016983955746938673
B2_vs_C2,B2,C2,2019-04-08T00:00:00+00:00,2019,POST_WARMUP,6,6,13,-7,False,0.7142857142857143,5,2,1.0,TRX-USDT,NEO-USDT,0.16666666666666666,0.989743318610787,-7,0.008247759691671186,0.0016983955746938673
B2_vs_C2,B2,C2,2019-04-08T00:00:00+00:00,2019,POST_WARMUP,8,6,13,-7,False,0.75,6,2,2.0,,NEO-USDT;XLM-USDT,0.16666666666666666,0.989743318610787,-5,0.008247759691671186,0.0016983955746938673
B2_vs_C2,B2,C2,2019-04-08T00:00:00+00:00,2019,POST_WARMUP,10,6,13,-7,False,0.6,6,4,4.0,,BCHSV-USDT;ETC-USDT;NEO-USDT;XLM-USDT,0.16666666666666666,0.989743318610787,-3,0.008247759691671186,0.0016983955746938673
B2_vs_C2,B2,C2,2019-04-08T00:00:00+00:00,2019,POST_WARMUP,30,6,13,-7,False,0.46153846153846156,6,7,7.0,,BCHSV-USDT;ETC-USDT;NEO-USDT;ONT-USDT;SNX-USDT;VET-USDT;XLM-USDT,0.16666666666666666,0.989743318610787,0,0.008247759691671186,0.0016983955746938673
B2_vs_C2,B2,C2,2019-04-08T00:00:00+00:00,2019,POST_WARMUP,HYSTERESIS,6,13,-7,False,0.7142857142857143,5,2,1.0,TRX,NEO,0.16666666666666666,0.989743318610787,0,0.0,0.0
D2_vs_C2,D2,C2,2019-04-08T00:00:00+00:00,2019,POST_WARMUP,4,6,13,-7,True,1.0,4,0,0.0,,,0.16666666666666666,0.989743318610787,-7,0.008247759691671186,0.0016983955746938673
D2_vs_C2,D2,C2,2019-04-08T00:00:00+00:00,2019,POST_WARMUP,6,6,13,-7,False,0.7142857142857143,5,2,1.0,TRX-USDT,NEO-USDT,0.16666666666666666,0.989743318610787,-7,0.008247759691671186,0.0016983955746938673
D2_vs_C2,D2,C2,2019-04-08T00:00:00+00:00,2019,POST_WARMUP,8,6,13,-7,False,0.75,6,2,2.0,,NEO-USDT;XLM-USDT,0.16666666666666666,0.989743318610787,-5,0.008247759691671186,0.0016983955746938673
D2_vs_C2,D2,C2,2019-04-08T00:00:00+00:00,2019,POST_WARMUP,10,6,13,-7,False,0.6,6,4,4.0,,BCHSV-USDT;ETC-USDT;NEO-USDT;XLM-USDT,0.16666666666666666,0.989743318610787,-3,0.008247759691671186,0.0016983955746938673
D2_vs_C2,D2,C2,2019-04-08T00:00:00+00:00,2019,POST_WARMUP,30,6,13,-7,False,0.46153846153846156,6,7,7.0,,BCHSV-USDT;ETC-USDT;NEO-USDT;ONT-USDT;SNX-USDT;VET-USDT;XLM-USDT,0.16666666666666666,0.989743318610787,0,0.008247759691671186,0.0016983955746938673
D2_vs_C2,D2,C2,2019-04-08T00:00:00+00:00,2019,POST_WARMUP,HYSTERESIS,6,13,-7,False,0.7142857142857143,5,2,1.0,TRX,NEO,0.16666666666666666,0.989743318610787,0,0.0,0.0
A2_vs_C2,A2,C2,2019-04-15T00:00:00+00:00,2019,POST_WARMUP,4,3,13,-10,False,0.75,3,1,1.0,,XRP-USDT,0.0,1.0,-9,0.022716802843444295,0.0020691683820913687
A2_vs_C2,A2,C2,2019-04-15T00:00:00+00:00,2019,POST_WARMUP,6,3,13,-10,False,0.5,3,3,3.0,,LTC-USDT;NEO-USDT;XRP-USDT,0.0,1.0,-7,0.022716802843444295,0.0020691683820913687
A2_vs_C2,A2,C2,2019-04-15T00:00:00+00:00,2019,POST_WARMUP,8,3,13,-10,False,0.375,3,5,5.0,,LTC-USDT;NEO-USDT;TRX-USDT;XLM-USDT;XRP-USDT,0.0,1.0,-5,0.022716802843444295,0.0020691683820913687
A2_vs_C2,A2,C2,2019-04-15T00:00:00+00:00,2019,POST_WARMUP,10,3,13,-10,False,0.3,3,7,7.0,,BCHSV-USDT;ETC-USDT;LTC-USDT;NEO-USDT;TRX-USDT;XLM-USDT;XRP-USDT,0.0,1.0,-3,0.022716802843444295,0.0020691683820913687
A2_vs_C2,A2,C2,2019-04-15T00:00:00+00:00,2019,POST_WARMUP,30,3,13,-10,False,0.23076923076923078,3,10,10.0,,BCHSV-USDT;ETC-USDT;LTC-USDT;NEO-USDT;ONT-USDT;SNX-USDT;TRX-USDT;VET-USDT;XLM-USDT;XRP-USDT,0.0,1.0,0,0.022716802843444295,0.0020691683820913687
A2_vs_C2,A2,C2,2019-04-15T00:00:00+00:00,2019,POST_WARMUP,HYSTERESIS,3,13,-10,False,0.5,3,3,3.0,,LTC;NEO;XRP,0.0,1.0,0,0.0,0.0
B2_vs_C2,B2,C2,2019-04-15T00:00:00+00:00,2019,POST_WARMUP,4,6,13,-7,True,1.0,4,0,0.0,,,0.16666666666666666,0.989743318610787,-7,0.008823078946085583,0.0020691683820913687
B2_vs_C2,B2,C2,2019-04-15T00:00:00+00:00,2019,POST_WARMUP,6,6,13,-7,False,0.7142857142857143,5,2,1.0,TRX-USDT,NEO-USDT,0.16666666666666666,0.989743318610787,-7,0.008823078946085583,0.0020691683820913687
B2_vs_C2,B2,C2,2019-04-15T00:00:00+00:00,2019,POST_WARMUP,8,6,13,-7,False,0.75,6,2,2.0,,NEO-USDT;XLM-USDT,0.16666666666666666,0.989743318610787,-5,0.008823078946085583,0.0020691683820913687
B2_vs_C2,B2,C2,2019-04-15T00:00:00+00:00,2019,POST_WARMUP,10,6,13,-7,False,0.6,6,4,4.0,,BCHSV-USDT;ETC-USDT;NEO-USDT;XLM-USDT,0.16666666666666666,0.989743318610787,-3,0.008823078946085583,0.0020691683820913687
B2_vs_C2,B2,C2,2019-04-15T00:00:00+00:00,2019,POST_WARMUP,30,6,13,-7,False,0.46153846153846156,6,7,7.0,,BCHSV-USDT;ETC-USDT;NEO-USDT;ONT-USDT;SNX-USDT;VET-USDT;XLM-USDT,0.16666666666666666,0.989743318610787,0,0.008823078946085583,0.0020691683820913687
B2_vs_C2,B2,C2,2019-04-15T00:00:00+00:00,2019,POST_WARMUP,HYSTERESIS,6,13,-7,False,0.7142857142857143,5,2,1.0,TRX,NEO,0.16666666666666666,0.989743318610787,0,0.0,0.0
D2_vs_C2,D2,C2,2019-04-15T00:00:00+00:00,2019,POST_WARMUP,4,6,13,-7,True,1.0,4,0,0.0,,,0.16666666666666666,0.989743318610787,-7,0.008823078946085583,0.0020691683820913687
D2_vs_C2,D2,C2,2019-04-15T00:00:00+00:00,2019,POST_WARMUP,6,6,13,-7,False,0.7142857142857143,5,2,1.0,TRX-USDT,NEO-USDT,0.16666666666666666,0.989743318610787,-7,0.008823078946085583,0.0020691683820913687
D2_vs_C2,D2,C2,2019-04-15T00:00:00+00:00,2019,POST_WARMUP,8,6,13,-7,False,0.75,6,2,2.0,,NEO-USDT;XLM-USDT,0.16666666666666666,0.989743318610787,-5,0.008823078946085583,0.0020691683820913687
D2_vs_C2,D2,C2,2019-04-15T00:00:00+00:00,2019,POST_WARMUP,10,6,13,-7,False,0.6,6,4,4.0,,BCHSV-USDT;ETC-USDT;NEO-USDT;XLM-USDT,0.16666666666666666,0.989743318610787,-3,0.008823078946085583,0.0020691683820913687
D2_vs_C2,D2,C2,2019-04-15T00:00:00+00:00,2019,POST_WARMUP,30,6,13,-7,False,0.46153846153846156,6,7,7.0,,BCHSV-USDT;ETC-USDT;NEO-USDT;ONT-USDT;SNX-USDT;VET-USDT;XLM-USDT,0.16666666666666666,0.989743318610787,0,0.008823078946085583,0.0020691683820913687
D2_vs_C2,D2,C2,2019-04-15T00:00:00+00:00,2019,POST_WARMUP,HYSTERESIS,6,13,-7,False,0.7142857142857143,5,2,1.0,TRX,NEO,0.16666666666666666,0.989743318610787,0,0.0,0.0
A2_vs_C2,A2,C2,2019-04-22T00:00:00+00:00,2019,POST_WARMUP,4,3,13,-10,False,0.75,3,1,1.0,,LTC-USDT,0.0,1.0,-9,0.028647103659083406,0.00259760296706657
